year curveHighRes0241
0 2.005
0 2.008
0 2.051
0 2.059
0 2.102
0 2.125
0 2.175
0 2.192
0 2.204
0 2.248
0 2.26
0 2.263
0 2.273
0 2.277
0 2.319
0 2.35
0 2.395
0 2.412
0 2.437
0 2.447
0 2.474
0 2.48
0 2.507
0 2.532
0 2.548
0 2.584
0 2.628
0 2.638
0 2.654
0 2.68
0 2.718
0 2.722
0 2.734
0 2.746
0 2.79
0 2.805
0 2.818
0 2.839
0 2.878
0 2.89
0 2.923
0 2.938
0 2.941
0 2.978
0 2.99
0 3.035
0 3.054
0 3.103
0 3.146
0 3.157
0 3.196
0 3.213
0 3.256
0 3.282
0 3.3
0 3.33
0 3.331
0 3.365
0 3.402
0 3.443
0 3.499
0 3.715
0 3.782
0 3.885
0 3.913
0 3.938
0 4.062
0 4.135
0 4.239
0 4.439
0 4.496
0 4.537
0 4.584
0 4.677
0 4.686
0 4.767
0 4.92
0 5.122
0 5.339
0 5.511
0 5.717
0 5.723
0 5.903
0 5.947
0 5.969
0 6.176
0 6.363
0 6.402
0 6.389
0 6.292
0 6.18
0 6.139
0 5.945
0 5.888
0 5.82
0 5.707
0 5.701
0 5.679
0 5.925
0 5.985
0 6.212
0 6.463
0 6.52
0 6.698
0 6.893
0 7.06
0 7.281
0 7.283
0 7.47
0 7.721
0 7.861
0 8.038
0 8.28
0 8.421
0 8.459
1 2.022
1 2.039
1 2.068
1 2.092
1 2.119
1 2.159
1 2.203
1 2.232
1 2.24
1 2.242
1 2.255
1 2.286
1 2.288
1 2.315
1 2.339
1 2.354
1 2.391
1 2.409
1 2.457
1 2.494
1 2.536
1 2.58
1 2.602
1 2.624
1 2.668
1 2.71
1 2.758
1 2.803
1 2.819
1 2.824
1 2.853
1 2.854
1 2.889
1 2.901
1 2.949
1 2.969
1 2.979
1 2.991
1 2.998
1 3.047
1 3.09
1 3.126
1 3.136
1 3.136
1 3.142
1 3.173
1 3.221
1 3.24
1 3.26
1 3.304
1 3.311
1 3.337
1 3.362
1 3.378
1 3.403
1 3.442
1 3.455
1 3.459
1 3.484
1 3.525
1 3.574
1 3.653
1 3.69
1 3.868
1 3.951
1 3.963
1 4.053
1 4.06
1 4.155
1 4.324
1 4.404
1 4.548
1 4.649
1 4.866
1 5.057
1 5.214
1 5.426
1 5.428
1 5.494
1 5.568
1 5.749
1 5.833
1 6.021
1 6.208
1 6.414
1 6.509
1 6.622
1 6.655
1 6.524
1 6.361
1 6.293
1 6.167
1 6.127
1 6.103
1 6.006
1 5.964
1 5.754
1 5.809
1 5.988
1 6.137
1 6.389
1 6.443
1 6.605
1 6.737
1 6.743
1 6.978
1 7.135
1 7.367
1 7.536
1 7.768
1 7.774
1 7.839
2 2.017
2 2.05
2 2.093
2 2.111
2 2.151
2 2.189
2 2.205
2 2.231
2 2.262
2 2.266
2 2.297
2 2.332
2 2.374
2 2.383
2 2.393
2 2.397
2 2.408
2 2.447
2 2.464
2 2.486
2 2.497
2 2.53
2 2.579
2 2.591
2 2.623
2 2.633
2 2.646
2 2.677
2 2.715
2 2.728
2 2.764
2 2.776
2 2.821
2 2.871
2 2.88
2 2.886
2 2.914
2 2.93
2 2.974
2 2.991
2 2.994
2 3.043
2 3.077
2 3.121
2 3.145
2 3.155
2 3.182
2 3.2
2 3.213
2 3.224
2 3.242
2 3.266
2 3.273
2 3.308
2 3.319
2 3.339
2 3.358
2 3.387
2 3.424
2 3.429
2 3.462
2 3.483
2 3.515
2 3.517
2 3.563
2 3.613
2 3.668
2 3.702
2 3.913
2 4.087
2 4.19
2 4.261
2 4.472
2 4.537
2 4.582
2 4.683
2 4.864
2 4.867
2 5.024
2 5.028
2 5.143
2 5.337
2 5.516
2 5.673
2 5.795
2 5.887
2 5.992
2 6.086
2 6.177
2 6.22
2 6.006
2 5.877
2 5.796
2 5.609
2 5.489
2 5.304
2 5.15
2 4.971
2 4.937
2 5.152
2 5.241
2 5.419
2 5.505
2 5.605
2 5.777
2 5.808
2 5.986
2 6.074
2 6.252
2 6.508
2 6.65
2 6.826
2 6.932
2 7.059
2 7.262
2 7.517
2 7.548
2 7.594
3 2.043
3 2.051
3 2.082
3 2.095
3 2.104
3 2.135
3 2.177
3 2.221
3 2.257
3 2.283
3 2.287
3 2.29
3 2.291
3 2.313
3 2.315
3 2.322
3 2.354
3 2.403
3 2.441
3 2.467
3 2.494
3 2.535
3 2.564
3 2.594
3 2.636
3 2.636
3 2.659
3 2.674
3 2.676
3 2.695
3 2.741
3 2.75
3 2.764
3 2.768
3 2.799
3 2.817
3 2.835
3 2.885
3 2.901
3 2.946
3 2.964
3 2.964
3 2.991
3 3.027
3 3.039
3 3.075
3 3.117
3 3.141
3 3.168
3 3.179
3 3.192
3 3.196
3 3.24
3 3.283
3 3.293
3 3.301
3 3.349
3 3.388
3 3.389
3 3.433
3 3.474
3 3.495
3 3.511
3 3.523
3 3.577
3 3.632
3 3.645
3 3.726
3 3.808
3 3.93
3 4.08
3 4.159
3 4.24
3 4.296
3 4.404
3 4.486
3 4.664
3 4.737
3 4.925
3 5.092
3 5.267
3 5.48
3 5.515
3 5.611
3 5.822
3 6.026
3 6.221
3 6.429
3 6.546
3 6.57
3 6.378
3 6.348
3 6.18
3 6.096
3 5.997
3 5.805
3 5.647
3 5.523
3 5.498
3 5.667
3 5.797
3 5.903
3 6.122
3 6.278
3 6.329
3 6.534
3 6.783
3 6.987
3 7.186
3 7.392
3 7.426
3 7.578
3 7.693
3 7.881
3 8.026
3 8.034
3 8.073
4 2.003
4 2.012
4 2.031
4 2.073
4 2.084
4 2.115
4 2.141
4 2.179
4 2.22
4 2.258
4 2.274
4 2.286
4 2.295
4 2.337
4 2.342
4 2.38
4 2.409
4 2.418
4 2.446
4 2.492
4 2.498
4 2.504
4 2.522
4 2.557
4 2.58
4 2.622
4 2.672
4 2.705
4 2.709
4 2.723
4 2.752
4 2.795
4 2.832
4 2.851
4 2.897
4 2.918
4 2.926
4 2.971
4 2.984
4 3.004
4 3.053
4 3.093
4 3.142
4 3.177
4 3.203
4 3.209
4 3.243
4 3.246
4 3.287
4 3.307
4 3.356
4 3.389
4 3.425
4 3.429
4 3.462
4 3.487
4 3.495
4 3.513
4 3.536
4 3.575
4 3.6
4 3.847
4 3.988
4 4.131
4 4.235
4 4.31
4 4.399
4 4.532
4 4.682
4 4.85
4 4.952
4 5.019
4 5.198
4 5.295
4 5.485
4 5.669
4 5.806
4 5.937
4 6.08
4 6.215
4 6.319
4 6.347
4 6.495
4 6.699
4 6.912
4 6.915
4 6.747
4 6.573
4 6.422
4 6.378
4 6.325
4 6.309
4 6.243
4 6.174
4 6.033
4 6.105
4 6.109
4 6.212
4 6.406
4 6.545
4 6.655
4 6.803
4 7.027
4 7.281
4 7.396
4 7.573
4 7.719
4 7.733
4 7.958
4 8.169
4 8.203
4 8.24
5 2.001
5 2.038
5 2.042
5 2.069
5 2.116
5 2.124
5 2.161
5 2.191
5 2.213
5 2.234
5 2.244
5 2.284
5 2.304
5 2.334
5 2.367
5 2.37
5 2.384
5 2.397
5 2.421
5 2.464
5 2.486
5 2.521
5 2.531
5 2.559
5 2.609
5 2.611
5 2.632
5 2.652
5 2.702
5 2.751
5 2.777
5 2.787
5 2.808
5 2.837
5 2.874
5 2.923
5 2.962
5 2.991
5 2.992
5 3.012
5 3.024
5 3.037
5 3.056
5 3.062
5 3.108
5 3.14
5 3.177
5 3.222
5 3.222
5 3.242
5 3.264
5 3.308
5 3.328
5 3.333
5 3.372
5 3.421
5 3.463
5 3.469
5 3.501
5 3.542
5 3.568
5 3.588
5 3.607
5 3.699
5 3.883
5 3.972
5 4.133
5 4.188
5 4.379
5 4.454
5 4.563
5 4.757
5 4.933
5 4.938
5 5.155
5 5.161
5 5.318
5 5.354
5 5.548
5 5.568
5 5.781
5 5.792
5 6.003
5 6.096
5 6.231
5 6.388
5 6.439
5 6.599
5 6.65
5 6.658
5 6.708
5 6.647
5 6.639
5 6.489
5 6.277
5 6.065
5 5.865
5 5.676
5 5.635
5 5.633
5 5.856
5 5.905
5 5.967
5 6.11
5 6.135
5 6.336
5 6.572
5 6.713
5 6.966
5 7.214
5 7.357
5 7.578
5 7.807
5 8.042
5 8.266
6 2.048
6 2.069
6 2.087
6 2.114
6 2.148
6 2.168
6 2.169
6 2.198
6 2.245
6 2.247
6 2.296
6 2.319
6 2.355
6 2.393
6 2.404
6 2.434
6 2.454
6 2.455
6 2.483
6 2.523
6 2.534
6 2.549
6 2.565
6 2.584
6 2.587
6 2.626
6 2.632
6 2.661
6 2.706
6 2.753
6 2.78
6 2.824
6 2.868
6 2.891
6 2.907
6 2.916
6 2.923
6 2.966
6 2.993
6 3.013
6 3.045
6 3.056
6 3.074
6 3.123
6 3.125
6 3.156
6 3.192
6 3.21
6 3.212
6 3.213
6 3.258
6 3.3
6 3.337
6 3.38
6 3.389
6 3.42
6 3.463
6 3.501
6 3.533
6 3.537
6 3.556
6 3.617
6 3.778
6 3.923
6 4.127
6 4.215
6 4.286
6 4.303
6 4.477
6 4.672
6 4.717
6 4.797
6 4.987
6 5.087
6 5.211
6 5.356
6 5.47
6 5.661
6 5.791
6 5.982
6 6.065
6 6.164
6 6.25
6 6.333
6 6.436
6 6.449
6 6.501
6 6.543
6 6.556
6 6.393
6 6.268
6 6.205
6 6.067
6 5.993
6 5.928
6 5.776
6 5.583
6 5.398
6 5.669
6 5.691
6 5.732
6 5.758
6 5.936
6 6.104
6 6.194
6 6.419
6 6.472
6 6.69
6 6.709
6 6.788
6 6.93
6 6.955
6 7.124
6 7.163
7 2.002
7 2.052
7 2.096
7 2.137
7 2.144
7 2.149
7 2.177
7 2.216
7 2.236
7 2.265
7 2.266
7 2.309
7 2.338
7 2.369
7 2.397
7 2.403
7 2.408
7 2.452
7 2.461
7 2.508
7 2.557
7 2.59
7 2.626
7 2.649
7 2.662
7 2.699
7 2.749
7 2.759
7 2.805
7 2.828
7 2.852
7 2.9
7 2.947
7 2.949
7 2.982
7 2.985
7 3.005
7 3.03
7 3.072
7 3.098
7 3.121
7 3.164
7 3.188
7 3.201
7 3.211
7 3.258
7 3.277
7 3.28
7 3.327
7 3.352
7 3.379
7 3.405
7 3.406
7 3.425
7 3.447
7 3.491
7 3.531
7 3.571
7 3.602
7 3.628
7 3.835
7 3.918
7 4.042
7 4.238
7 4.383
7 4.458
7 4.546
7 4.666
7 4.876
7 4.95
7 4.97
7 4.986
7 5.112
7 5.247
7 5.412
7 5.439
7 5.47
7 5.556
7 5.747
7 5.786
7 5.926
7 6.056
7 6.148
7 6.182
7 6.354
7 6.522
7 6.643
7 6.73
7 6.766
7 6.736
7 6.626
7 6.541
7 6.505
7 6.499
7 6.302
7 6.143
7 5.958
7 5.871
7 5.753
7 5.683
7 5.891
7 5.899
7 6.039
7 6.268
7 6.302
7 6.485
7 6.622
7 6.683
7 6.934
7 7.148
7 7.278
7 7.311
7 7.321
7 7.486
7 7.51
7 7.58
8 2.028
8 2.075
8 2.111
8 2.118
8 2.148
8 2.183
8 2.218
8 2.235
8 2.279
8 2.309
8 2.32
8 2.337
8 2.36
8 2.389
8 2.42
8 2.468
8 2.484
8 2.51
8 2.53
8 2.58
8 2.628
8 2.645
8 2.67
8 2.687
8 2.713
8 2.715
8 2.718
8 2.748
8 2.775
8 2.806
8 2.806
8 2.831
8 2.832
8 2.838
8 2.847
8 2.884
8 2.899
8 2.909
8 2.935
8 2.961
8 2.982
8 2.99
8 3.037
8 3.063
8 3.09
8 3.116
8 3.125
8 3.157
8 3.206
8 3.249
8 3.294
8 3.301
8 3.336
8 3.374
8 3.386
8 3.412
8 3.445
8 3.476
8 3.506
8 3.552
8 3.592
8 3.638
8 3.674
8 3.677
8 3.693
8 3.885
8 3.939
8 3.996
8 4.093
8 4.119
8 4.176
8 4.183
8 4.385
8 4.525
8 4.592
8 4.675
8 4.727
8 4.909
8 4.995
8 5.046
8 5.25
8 5.334
8 5.403
8 5.462
8 5.594
8 5.753
8 5.962
8 5.994
8 6.04
8 6.085
8 5.913
8 5.766
8 5.684
8 5.514
8 5.514
8 5.336
8 5.2
8 5.017
8 4.94
8 5.136
8 5.273
8 5.526
8 5.775
8 5.998
8 6.157
8 6.239
8 6.321
8 6.434
8 6.638
8 6.763
8 6.953
8 7.118
8 7.194
8 7.272
8 7.274
9 2.018
9 2.037
9 2.066
9 2.098
9 2.118
9 2.126
9 2.156
9 2.156
9 2.157
9 2.173
9 2.207
9 2.249
9 2.292
9 2.337
9 2.362
9 2.392
9 2.434
9 2.444
9 2.454
9 2.47
9 2.484
9 2.499
9 2.524
9 2.565
9 2.569
9 2.619
9 2.626
9 2.629
9 2.659
9 2.692
9 2.734
9 2.78
9 2.816
9 2.829
9 2.83
9 2.877
9 2.913
9 2.919
9 2.939
9 2.979
9 2.995
9 3.003
9 3.007
9 3.03
9 3.042
9 3.063
9 3.097
9 3.125
9 3.134
9 3.157
9 3.186
9 3.209
9 3.223
9 3.232
9 3.258
9 3.297
9 3.303
9 3.311
9 3.344
9 3.373
9 3.564
9 3.564
9 3.694
9 3.901
9 3.922
9 4.074
9 4.14
9 4.309
9 4.393
9 4.43
9 4.638
9 4.814
9 4.874
9 4.942
9 5.113
9 5.26
9 5.31
9 5.492
9 5.67
9 5.741
9 5.795
9 5.839
9 5.986
9 6.152
9 6.189
9 6.217
9 6.188
9 6.092
9 5.918
9 5.894
9 5.879
9 5.81
9 5.737
9 5.696
9 5.477
9 5.463
9 5.66
9 5.695
9 5.737
9 5.832
9 5.952
9 6.006
9 6.044
9 6.052
9 6.228
9 6.265
9 6.365
9 6.497
9 6.632
9 6.671
9 6.798
9 6.888
9 6.903
10 2.033
10 2.068
10 2.115
10 2.118
10 2.155
10 2.17
10 2.177
10 2.217
10 2.227
10 2.277
10 2.281
10 2.3
10 2.336
10 2.375
10 2.413
10 2.429
10 2.478
10 2.497
10 2.512
10 2.536
10 2.567
10 2.607
10 2.61
10 2.619
10 2.627
10 2.658
10 2.693
10 2.735
10 2.759
10 2.776
10 2.806
10 2.841
10 2.849
10 2.881
10 2.924
10 2.956
10 3.005
10 3.017
10 3.061
10 3.098
10 3.144
10 3.19
10 3.198
10 3.208
10 3.218
10 3.255
10 3.281
10 3.314
10 3.35
10 3.354
10 3.371
10 3.404
10 3.421
10 3.432
10 3.477
10 3.482
10 3.525
10 3.568
10 3.599
10 3.633
10 3.637
10 3.66
10 3.906
10 4.104
10 4.143
10 4.274
10 4.279
10 4.284
10 4.362
10 4.408
10 4.505
10 4.721
10 4.751
10 4.888
10 4.959
10 5.038
