year curveHighRes0181
0 2.012
0 2.028
0 2.057
0 2.102
0 2.118
0 2.151
0 2.153
0 2.2
0 2.248
0 2.273
0 2.318
0 2.319
0 2.337
0 2.364
0 2.388
0 2.43
0 2.467
0 2.515
0 2.534
0 2.536
0 2.576
0 2.624
0 2.663
0 2.684
0 2.686
0 2.706
0 2.749
0 2.799
0 2.819
0 2.847
0 2.858
0 2.908
0 2.943
0 2.976
0 2.998
0 3.024
0 3.035
0 3.074
0 3.101
0 3.135
0 3.15
0 3.189
0 3.212
0 3.237
0 3.278
0 3.287
0 3.296
0 3.307
0 3.323
0 3.347
0 3.356
0 3.389
0 3.437
0 3.439
0 3.479
0 3.489
0 3.516
0 3.523
0 3.532
0 3.54
0 3.728
0 3.848
0 3.868
0 4.005
0 4.215
0 4.361
0 4.389
0 4.394
0 4.584
0 4.795
0 4.897
0 5.039
0 5.151
0 5.245
0 5.337
0 5.367
0 5.542
0 5.757
0 5.969
0 6.115
0 6.128
0 6.258
0 6.301
0 6.397
0 6.585
0 6.716
0 6.836
0 6.862
0 6.884
0 6.682
0 6.679
0 6.615
0 6.434
0 6.33
0 6.203
0 6.06
0 5.984
0 5.951
0 5.94
0 5.943
0 6.001
0 6.064
0 6.067
0 6.068
0 6.112
0 6.323
0 6.47
0 6.598
0 6.696
0 6.888
0 6.951
0 7.17
0 7.36
0 7.392
0 7.533
0 7.561
0 7.589
0 7.622
1 2.032
1 2.036
1 2.041
1 2.076
1 2.108
1 2.137
1 2.147
1 2.152
1 2.157
1 2.203
1 2.206
1 2.235
1 2.252
1 2.255
1 2.298
1 2.332
1 2.381
1 2.386
1 2.431
1 2.463
1 2.474
1 2.476
1 2.478
1 2.497
1 2.503
1 2.545
1 2.577
1 2.627
1 2.64
1 2.68
1 2.706
1 2.748
1 2.765
1 2.806
1 2.844
1 2.888
1 2.931
1 2.974
1 3.009
1 3.034
1 3.078
1 3.082
1 3.108
1 3.127
1 3.139
1 3.185
1 3.225
1 3.238
1 3.282
1 3.291
1 3.314
1 3.347
1 3.379
1 3.416
1 3.447
1 3.455
1 3.463
1 3.501
1 3.55
1 3.553
1 3.567
1 3.572
1 3.589
1 3.593
1 3.781
1 3.863
1 3.907
1 3.917
1 3.963
1 4.033
1 4.057
1 4.084
1 4.256
1 4.403
1 4.52
1 4.592
1 4.809
1 4.81
1 4.963
1 5.129
1 5.276
1 5.304
1 5.418
1 5.496
1 5.576
1 5.636
1 5.736
1 5.785
1 5.921
1 6.009
1 6.109
1 6.126
1 6.167
1 6.041
1 5.928
1 5.842
1 5.635
1 5.543
1 5.508
1 5.385
1 5.372
1 5.35
1 5.348
1 5.416
1 5.512
1 5.73
1 5.967
1 6.122
1 6.145
1 6.27
1 6.363
1 6.506
1 6.6
1 6.747
1 6.924
1 7.124
1 7.135
1 7.194
1 7.284
1 7.469
1 7.493
1 7.533
2 2.019
2 2.053
2 2.06
2 2.064
2 2.107
2 2.128
2 2.15
2 2.197
2 2.241
2 2.285
2 2.331
2 2.372
2 2.399
2 2.435
2 2.477
2 2.483
2 2.515
2 2.526
2 2.554
2 2.6
2 2.61
2 2.641
2 2.671
2 2.678
2 2.692
2 2.719
2 2.75
2 2.791
2 2.826
2 2.855
2 2.863
2 2.895
2 2.926
2 2.953
2 2.98
2 3.003
2 3.037
2 3.046
2 3.06
2 3.103
2 3.131
2 3.179
2 3.198
2 3.245
2 3.257
2 3.269
2 3.317
2 3.326
2 3.36
2 3.371
2 3.406
2 3.445
2 3.465
2 3.468
2 3.487
2 3.514
2 3.559
2 3.604
2 3.606
2 3.646
2 3.658
2 3.702
2 3.73
2 3.905
2 4.014
2 4.204
2 4.23
2 4.437
2 4.54
2 4.627
2 4.649
2 4.704
2 4.785
2 4.793
2 4.942
2 5.135
2 5.3
2 5.305
2 5.426
2 5.504
2 5.685
2 5.747
2 5.837
2 5.988
2 6.128
2 6.286
2 6.38
2 6.417
2 6.561
2 6.768
2 6.696
2 6.612
2 6.402
2 6.311
2 6.126
2 6.07
2 5.935
2 5.928
2 5.915
2 5.769
2 5.874
2 6.103
2 6.302
2 6.34
2 6.54
2 6.774
2 6.859
2 6.891
2 6.937
2 7.0
2 7.185
2 7.221
2 7.372
2 7.382
2 7.43
2 7.651
2 7.688
3 2.016
3 2.06
3 2.062
3 2.111
3 2.121
3 2.125
3 2.147
3 2.161
3 2.193
3 2.208
3 2.208
3 2.253
3 2.3
3 2.301
