year curveHighRes0551
0 2.024
0 2.033
0 2.077
0 2.102
0 2.121
0 2.15
0 2.197
0 2.201
0 2.211
0 2.239
0 2.276
0 2.309
0 2.326
0 2.364
0 2.409
0 2.424
0 2.45
0 2.462
0 2.498
0 2.546
0 2.553
0 2.564
0 2.575
0 2.602
0 2.603
0 2.622
0 2.664
0 2.668
0 2.695
0 2.727
0 2.749
0 2.776
0 2.789
0 2.818
0 2.824
0 2.83
0 2.868
0 2.876
0 2.888
0 2.925
0 2.954
0 2.968
0 2.994
0 3.043
0 3.061
0 3.095
0 3.113
0 3.158
0 3.202
0 3.236
0 3.281
0 3.312
0 3.343
0 3.36
0 3.397
0 3.4
0 3.401
0 3.433
0 3.443
0 3.48
0 3.522
0 3.551
0 3.559
0 3.561
0 3.563
0 3.659
0 3.787
0 3.836
0 4.049
0 4.247
0 4.261
0 4.405
0 4.553
0 4.641
0 4.653
0 4.711
0 4.77
0 4.876
0 4.906
0 5.075
0 5.229
0 5.419
0 5.475
0 5.55
0 5.653
0 5.676
0 5.683
0 5.727
0 5.79
0 5.711
0 5.67
0 5.574
0 5.547
0 5.345
0 5.201
0 5.005
0 4.881
0 4.762
0 4.855
0 4.98
0 4.985
0 5.244
0 5.362
0 5.577
0 5.747
0 5.919
0 5.939
0 6.177
0 6.326
0 6.585
0 6.682
0 6.796
0 6.867
0 6.876
0 6.918
1 2.046
1 2.061
1 2.087
1 2.1
1 2.104
1 2.144
1 2.175
1 2.188
1 2.196
1 2.215
1 2.257
1 2.258
1 2.275
1 2.278
1 2.319
1 2.335
1 2.384
1 2.391
1 2.412
1 2.437
1 2.442
1 2.46
1 2.493
1 2.539
1 2.54
1 2.554
1 2.588
1 2.59
1 2.638
1 2.646
1 2.682
1 2.728
1 2.752
1 2.8
1 2.807
1 2.853
1 2.869
1 2.902
1 2.946
1 2.948
1 2.993
1 3.021
1 3.051
1 3.087
1 3.134
1 3.148
1 3.159
1 3.186
1 3.186
1 3.206
1 3.208
1 3.216
1 3.265
1 3.268
1 3.303
1 3.349
1 3.353
1 3.366
1 3.367
1 3.382
1 3.415
1 3.418
1 3.43
1 3.507
1 3.549
1 3.731
1 3.945
1 3.993
1 4.185
1 4.306
1 4.406
1 4.596
1 4.657
1 4.849
1 4.893
1 5.036
1 5.047
1 5.126
1 5.332
1 5.425
1 5.447
1 5.608
1 5.651
1 5.712
1 5.792
1 5.936
1 6.121
1 6.211
1 6.057
1 5.969
1 5.888
1 5.673
1 5.566
1 5.364
1 5.329
1 5.168
1 5.14
1 5.265
1 5.323
1 5.428
1 5.563
1 5.57
1 5.704
1 5.866
1 6.086
1 6.143
1 6.174
1 6.375
1 6.625
1 6.754
1 6.985
1 7.241
1 7.272
2 2.045
2 2.055
2 2.067
2 2.072
2 2.091
2 2.129
2 2.156
2 2.18
2 2.2
2 2.242
2 2.28
2 2.289
2 2.309
2 2.341
2 2.353
2 2.401
2 2.436
2 2.472
2 2.511
2 2.511
2 2.536
2 2.585
2 2.612
2 2.636
2 2.638
2 2.665
2 2.679
2 2.69
2 2.705
2 2.742
2 2.784
2 2.832
2 2.834
2 2.855
2 2.881
2 2.902
2 2.946
2 2.968
2 2.971
2 3.015
2 3.019
2 3.035
2 3.07
2 3.107
2 3.115
2 3.137
2 3.182
2 3.219
2 3.267
2 3.276
2 3.284
2 3.286
2 3.29
2 3.297
2 3.335
2 3.376
2 3.411
2 3.417
2 3.444
2 3.449
2 3.492
2 3.53
2 3.55
2 3.644
2 3.769
2 3.77
2 3.874
2 4.074
2 4.126
2 4.26
2 4.266
2 4.267
2 4.454
2 4.62
2 4.676
2 4.89
2 5.034
2 5.202
2 5.381
2 5.446
2 5.531
2 5.73
2 5.882
2 6.028
2 6.209
2 6.345
2 6.47
2 6.542
2 6.588
2 6.678
2 6.746
2 6.788
2 6.835
2 6.805
2 6.626
2 6.555
2 6.496
2 6.474
2 6.377
2 6.199
2 6.069
2 6.021
2 5.932
2 5.727
2 5.958
2 6.172
2 6.347
2 6.537
2 6.758
2 6.784
2 6.864
2 7.027
2 7.074
2 7.096
2 7.218
2 7.45
2 7.641
2 7.811
2 7.912
2 7.934
2 7.957
3 2.036
3 2.079
3 2.125
3 2.128
3 2.145
3 2.179
3 2.2
3 2.217
3 2.232
3 2.243
3 2.248
3 2.284
3 2.308
3 2.351
3 2.375
3 2.412
3 2.426
3 2.46
3 2.5
3 2.511
3 2.526
3 2.576
3 2.603
3 2.61
3 2.635
3 2.647
3 2.65
3 2.652
3 2.688
3 2.712
3 2.745
3 2.779
3 2.826
3 2.868
3 2.888
3 2.897
3 2.938
3 2.959
3 2.965
3 2.994
3 3.026
3 3.027
3 3.039
3 3.088
3 3.121
3 3.137
3 3.181
3 3.213
3 3.261
3 3.304
3 3.324
3 3.366
3 3.371
3 3.389
3 3.393
3 3.435
3 3.465
3 3.467
3 3.504
3 3.517
3 3.564
3 3.565
3 3.769
3 3.861
3 3.869
3 3.887
3 4.052
3 4.248
3 4.412
3 4.449
3 4.632
3 4.755
3 4.813
3 4.907
3 4.951
3 5.007
3 5.026
3 5.179
3 5.357
3 5.458
3 5.627
3 5.645
3 5.666
3 5.838
3 5.884
3 5.949
3 6.042
3 6.054
3 5.917
3 5.733
3 5.525
3 5.48
3 5.293
3 5.119
3 5.032
3 4.937
3 4.868
3 5.061
3 5.141
3 5.188
3 5.357
3 5.474
3 5.535
3 5.54
3 5.553
3 5.68
3 5.708
3 5.875
3 5.891
3 5.91
3 5.964
3 6.034
3 6.265
3 6.343
4 2.015
4 2.053
4 2.081
4 2.094
4 2.099
4 2.125
4 2.139
4 2.15
4 2.164
4 2.206
4 2.224
4 2.233
4 2.279
4 2.28
4 2.282
4 2.327
4 2.36
4 2.407
4 2.448
4 2.475
