year curveHighRes0161
0 2.02
0 2.029
0 2.041
0 2.052
0 2.074
0 2.115
0 2.158
0 2.16
0 2.203
0 2.219
0 2.243
0 2.293
0 2.317
0 2.327
0 2.363
0 2.401
0 2.433
0 2.445
0 2.471
0 2.478
0 2.485
0 2.507
0 2.526
0 2.543
0 2.571
0 2.575
0 2.623
0 2.639
0 2.647
0 2.665
0 2.699
0 2.726
0 2.746
0 2.793
0 2.803
0 2.829
0 2.849
0 2.869
0 2.913
0 2.944
0 2.978
0 2.988
0 3.037
0 3.048
0 3.056
0 3.074
0 3.111
0 3.118
0 3.129
0 3.147
0 3.183
0 3.229
0 3.258
0 3.297
0 3.306
0 3.318
0 3.367
0 3.371
0 3.38
0 3.397
0 3.42
0 3.432
0 3.521
0 3.736
0 3.888
0 3.973
0 4.101
0 4.157
0 4.231
0 4.241
0 4.337
0 4.531
0 4.664
0 4.842
0 4.938
0 5.08
0 5.124
0 5.17
0 5.359
0 5.568
0 5.749
0 5.848
0 5.977
0 6.088
0 6.139
0 6.293
0 6.314
0 6.415
0 6.562
0 6.564
0 6.587
0 6.551
0 6.38
0 6.29
0 6.287
0 6.12
0 5.99
0 5.917
0 5.824
0 5.686
0 5.596
0 5.48
0 5.591
0 5.77
0 6.01
0 6.239
0 6.442
0 6.499
0 6.674
0 6.696
0 6.873
0 6.941
0 6.992
0 7.075
0 7.098
0 7.14
0 7.193
1 2.015
1 2.042
1 2.087
1 2.125
1 2.151
1 2.16
1 2.205
1 2.212
1 2.255
1 2.304
1 2.332
1 2.378
1 2.395
1 2.405
1 2.421
1 2.445
1 2.456
1 2.481
1 2.492
1 2.517
1 2.525
1 2.557
1 2.577
1 2.6
1 2.636
1 2.642
1 2.684
1 2.728
1 2.747
1 2.765
1 2.77
1 2.812
1 2.829
1 2.839
1 2.871
1 2.9
1 2.906
1 2.949
1 2.955
1 2.976
1 2.986
1 3.001
1 3.035
1 3.064
1 3.096
1 3.104
1 3.121
1 3.17
1 3.195
1 3.216
1 3.227
1 3.251
1 3.251
1 3.254
1 3.255
1 3.271
1 3.274
1 3.321
1 3.366
1 3.408
1 3.535
1 3.58
1 3.723
1 3.941
1 4.053
1 4.077
1 4.238
1 4.31
1 4.502
1 4.565
1 4.703
1 4.917
1 5.053
1 5.151
1 5.236
1 5.247
1 5.443
1 5.579
1 5.732
1 5.776
1 5.961
1 6.156
1 6.366
1 6.482
1 6.524
1 6.548
1 6.505
1 6.474
1 6.397
1 6.234
1 6.191
1 6.173
1 6.049
1 5.956
1 5.792
1 5.655
1 5.599
1 5.675
1 5.749
1 5.938
1 5.966
1 5.979
1 6.162
1 6.173
1 6.343
1 6.365
1 6.453
1 6.612
1 6.635
1 6.863
1 6.955
1 6.973
1 7.012
1 7.061
1 7.073
1 7.121
2 2.003
2 2.009
2 2.057
2 2.107
2 2.124
2 2.135
2 2.143
2 2.147
2 2.182
2 2.198
2 2.241
2 2.251
2 2.272
2 2.281
2 2.318
2 2.328
2 2.353
2 2.385
2 2.402
2 2.403
2 2.403
2 2.406
2 2.413
2 2.451
2 2.486
2 2.49
2 2.527
2 2.527
2 2.569
2 2.588
2 2.633
2 2.679
2 2.683
2 2.693
2 2.704
2 2.744
2 2.781
2 2.814
2 2.819
2 2.857
2 2.904
2 2.949
2 2.951
2 2.991
2 3.017
2 3.036
2 3.084
2 3.126
2 3.162
2 3.187
2 3.192
2 3.241
2 3.277
2 3.298
2 3.339
2 3.348
2 3.393
2 3.396
2 3.411
2 3.433
2 3.435
2 3.458
2 3.481
2 3.512
2 3.571
2 3.62
2 3.702
2 3.829
2 3.997
2 4.024
2 4.106
2 4.26
2 4.275
2 4.295
2 4.299
2 4.404
2 4.552
2 4.705
2 4.719
2 4.788
2 4.939
2 4.949
2 5.077
2 5.086
2 5.266
2 5.407
2 5.621
2 5.711
2 5.893
2 5.916
2 5.933
2 6.051
2 6.096
2 6.091
2 6.041
2 5.941
2 5.784
2 5.576
2 5.358
2 5.17
2 5.087
2 5.062
2 4.881
2 4.678
2 4.821
2 5.022
2 5.212
2 5.46
2 5.486
2 5.519
2 5.712
2 5.846
2 6.057
2 6.253
2 6.407
2 6.522
2 6.696
2 6.823
2 7.069
2 7.246
2 7.25
2 7.27
3 2.025
3 2.03
3 2.043
3 2.077
3 2.114
3 2.161
3 2.206
3 2.207
3 2.225
3 2.264
3 2.277
3 2.296
3 2.325
3 2.366
3 2.384
3 2.386
3 2.413
3 2.449
3 2.464
3 2.472
3 2.518
3 2.561
3 2.582
3 2.602
3 2.635
3 2.654
3 2.668
3 2.71
3 2.748
3 2.785
3 2.786
3 2.805
3 2.834
3 2.85
3 2.899
3 2.923
3 2.961
3 2.964
3 3.001
3 3.009
3 3.046
3 3.08
3 3.106
3 3.121
3 3.159
3 3.204
3 3.226
3 3.228
3 3.256
3 3.299
3 3.339
3 3.364
3 3.376
3 3.38
3 3.425
3 3.432
3 3.479
3 3.495
3 3.5
3 3.522
3 3.538
3 3.554
3 3.593
3 3.766
3 3.983
3 4.076
3 4.144
3 4.206
3 4.272
3 4.421
3 4.502
3 4.535
3 4.573
3 4.756
3 4.916
3 5.127
3 5.258
3 5.438
3 5.549
3 5.755
3 5.874
3 6.056
3 6.247
3 6.375
3 6.509
3 6.716
3 6.863
3 6.908
3 7.039
3 6.895
3 6.72
3 6.543
3 6.345
3 6.224
3 6.22
3 6.168
3 6.048
3 6.034
3 6.168
3 6.216
3 6.296
3 6.434
3 6.648
3 6.83
3 6.987
3 7.074
3 7.267
3 7.333
3 7.382
3 7.428
3 7.515
3 7.606
3 7.721
3 7.92
3 7.967
4 2.015
4 2.053
4 2.055
4 2.081
4 2.127
4 2.15
4 2.165
4 2.175
4 2.195
4 2.219
4 2.262
4 2.268
4 2.271
4 2.283
4 2.284
4 2.327
4 2.348
4 2.361
4 2.399
4 2.403
4 2.443
4 2.474
4 2.48
4 2.521
4 2.566
4 2.598
4 2.617
4 2.652
4 2.693
4 2.698
4 2.747
4 2.769
4 2.774
4 2.792
4 2.798
4 2.808
4 2.823
4 2.837
4 2.876
4 2.903
4 2.906
4 2.915
4 2.958
4 2.981
4 3.01
4 3.02
4 3.059
4 3.073
4 3.082
4 3.088
4 3.115
4 3.149
4 3.167
4 3.197
4 3.226
4 3.228
4 3.237
4 3.255
4 3.29
4 3.323
4 3.335
4 3.536
4 3.649
4 3.775
4 3.931
4 4.138
4 4.313
4 4.408
4 4.564
4 4.66
4 4.838
4 4.921
4 5.104
4 5.257
4 5.276
4 5.288
4 5.329
4 5.409
4 5.532
4 5.693
4 5.768
4 5.945
4 5.972
4 6.168
4 6.287
4 6.303
4 6.215
4 6.032
4 5.964
4 5.775
4 5.672
4 5.51
4 5.382
4 5.296
4 5.16
4 5.191
4 5.329
4 5.419
4 5.474
4 5.577
4 5.765
4 5.843
4 5.94
4 6.172
4 6.268
4 6.389
4 6.49
4 6.559
4 6.587
4 6.677
4 6.685
4 6.712
5 2.016
5 2.017
5 2.044
5 2.064
5 2.08
5 2.126
5 2.143
5 2.158
5 2.186
5 2.206
5 2.249
5 2.267
5 2.315
5 2.316
5 2.323
5 2.326
5 2.341
5 2.362
5 2.369
5 2.379
5 2.419
5 2.439
5 2.468
5 2.469
5 2.478
5 2.499
5 2.512
5 2.528
5 2.545
5 2.583
5 2.606
5 2.641
5 2.671
5 2.699
5 2.745
5 2.775
5 2.813
5 2.823
5 2.843
5 2.852
5 2.894
5 2.943
5 2.964
5 3.003
5 3.018
5 3.06
5 3.102
5 3.149
5 3.194
5 3.235
5 3.249
5 3.265
5 3.294
5 3.333
5 3.339
5 3.368
5 3.385
5 3.422
5 3.445
5 3.462
5 3.486
5 3.496
5 3.719
5 3.91
5 4.017
5 4.229
5 4.263
5 4.264
5 4.333
5 4.489
5 4.57
5 4.609
5 4.756
5 4.795
5 4.9
5 4.946
5 4.955
5 4.997
5 5.12
5 5.193
5 5.253
5 5.433
5 5.471
5 5.532
5 5.732
5 5.762
5 5.7
5 5.54
5 5.512
5 5.433
5 5.257
5 5.173
5 5.063
5 5.015
5 4.951
5 5.227
5 5.357
5 5.567
5 5.668
5 5.737
5 5.806
5 5.876
5 6.028
5 6.274
5 6.286
5 6.517
5 6.721
5 6.768
5 7.026
5 7.206
5 7.377
5 7.535
6 2.035
6 2.064
6 2.076
6 2.105
6 2.14
6 2.143
6 2.159
6 2.205
6 2.213
6 2.26
6 2.274
6 2.288
6 2.334
6 2.372
6 2.378
6 2.421
6 2.444
6 2.461
6 2.499
6 2.511
6 2.533
6 2.555
6 2.595
6 2.633
6 2.675
6 2.702
6 2.751
6 2.763
6 2.813
6 2.827
6 2.832
6 2.837
6 2.851
6 2.887
6 2.893
6 2.901
6 2.919
6 2.956
6 3.004
6 3.019
6 3.03
6 3.057
6 3.102
6 3.129
6 3.176
6 3.2
6 3.21
6 3.257
6 3.258
6 3.295
6 3.297
6 3.307
6 3.336
6 3.375
6 3.378
6 3.401
6 3.42
6 3.458
6 3.483
6 3.498
6 3.503
6 3.539
6 3.741
6 3.874
6 3.939
6 3.985
6 4.19
6 4.278
6 4.311
6 4.385
6 4.596
6 4.642
6 4.758
6 4.894
6 4.979
6 5.115
6 5.177
6 5.392
6 5.439
6 5.475
6 5.582
6 5.611
6 5.71
6 5.78
6 5.804
6 5.872
6 6.033
6 6.045
6 6.075
6 6.22
6 6.234
6 6.159
6 6.121
6 5.958
