year curveHighRes0351
0 2.026
0 2.046
0 2.049
0 2.067
0 2.068
0 2.082
0 2.095
0 2.13
0 2.142
0 2.15
0 2.171
0 2.201
0 2.234
0 2.237
0 2.287
0 2.311
0 2.315
0 2.36
0 2.368
0 2.388
0 2.403
0 2.424
0 2.446
0 2.46
0 2.472
0 2.488
0 2.52
0 2.548
0 2.586
0 2.592
0 2.603
0 2.623
0 2.635
0 2.647
0 2.678
0 2.699
0 2.713
0 2.721
0 2.725
0 2.741
0 2.773
0 2.79
0 2.814
0 2.824
0 2.838
0 2.865
0 2.898
0 2.933
0 2.98
0 2.982
0 3.028
0 3.056
0 3.08
0 3.103
0 3.116
0 3.139
0 3.154
0 3.179
0 3.204
0 3.233
0 3.266
0 3.275
0 3.519
0 3.589
0 3.738
0 3.944
0 4.02
0 4.073
0 4.181
0 4.368
0 4.573
0 4.665
0 4.696
0 4.913
0 5.003
0 5.076
0 5.205
0 5.322
0 5.333
0 5.376
0 5.426
0 5.596
0 5.688
0 5.897
0 6.111
0 6.126
0 6.173
0 6.161
0 6.156
0 6.091
0 5.946
0 5.776
0 5.556
0 5.524
0 5.42
0 5.317
0 5.503
0 5.698
0 5.877
0 6.118
0 6.299
0 6.409
0 6.641
0 6.897
0 7.144
0 7.166
0 7.403
0 7.485
0 7.525
0 7.607
0 7.727
0 7.769
0 7.924
0 7.947
0 7.996
1 2.021
1 2.034
1 2.034
1 2.08
1 2.106
1 2.121
1 2.121
1 2.122
1 2.129
1 2.146
1 2.156
1 2.202
1 2.228
1 2.234
1 2.283
1 2.322
1 2.327
1 2.376
1 2.378
1 2.392
1 2.418
1 2.447
1 2.455
1 2.489
1 2.512
1 2.524
1 2.527
1 2.557
1 2.563
1 2.584
1 2.63
1 2.638
1 2.671
1 2.707
1 2.741
1 2.757
1 2.772
1 2.774
1 2.815
1 2.865
1 2.89
1 2.922
1 2.945
1 2.948
1 2.962
1 3.012
1 3.05
1 3.059
1 3.077
1 3.109
1 3.158
1 3.178
1 3.203
1 3.241
1 3.257
1 3.273
1 3.284
1 3.315
1 3.327
1 3.352
1 3.401
1 3.43
1 3.55
1 3.724
1 3.725
1 3.843
1 3.89
1 3.922
1 4.062
1 4.07
1 4.251
1 4.381
1 4.468
1 4.557
1 4.667
1 4.715
1 4.862
1 5.026
1 5.209
1 5.408
1 5.537
1 5.67
1 5.811
1 5.865
1 5.956
1 6.092
1 6.096
1 6.115
1 6.0
1 5.912
1 5.697
1 5.678
1 5.639
1 5.533
1 5.447
1 5.335
1 5.217
1 5.471
1 5.528
1 5.755
1 6.004
1 6.057
1 6.139
1 6.217
1 6.315
1 6.525
1 6.733
1 6.873
1 7.093
1 7.173
1 7.203
1 7.35
1 7.494
1 7.586
2 2.043
2 2.054
2 2.066
2 2.084
2 2.132
2 2.139
2 2.145
2 2.178
2 2.22
2 2.245
2 2.274
2 2.29
2 2.308
2 2.333
2 2.356
2 2.385
2 2.404
2 2.439
2 2.473
2 2.517
2 2.543
2 2.578
2 2.601
2 2.626
2 2.663
2 2.701
2 2.731
2 2.755
2 2.796
2 2.811
2 2.856
2 2.895
2 2.922
2 2.948
2 2.991
2 3.022
2 3.035
2 3.039
2 3.046
2 3.065
2 3.081
2 3.093
2 3.101
2 3.142
2 3.165
2 3.186
2 3.207
2 3.246
2 3.287
2 3.306
2 3.349
2 3.398
2 3.438
2 3.446
2 3.461
2 3.484
2 3.497
2 3.544
2 3.561
2 3.576
2 3.751
2 3.802
2 3.978
2 4.056
2 4.175
2 4.184
2 4.229
2 4.445
2 4.636
2 4.665
2 4.869
2 4.874
2 5.057
2 5.115
2 5.325
2 5.498
2 5.594
2 5.702
2 5.908
2 6.017
2 6.116
2 6.172
2 6.242
2 6.246
2 6.266
2 6.328
2 6.427
2 6.582
2 6.599
2 6.593
2 6.505
2 6.345
2 6.235
2 6.207
2 6.016
2 5.857
2 5.851
2 5.655
2 5.643
2 5.705
2 5.779
2 6.017
2 6.167
2 6.312
2 6.545
2 6.621
2 6.848
2 6.866
2 7.058
2 7.252
2 7.336
2 7.533
2 7.589
2 7.828
2 8.078
2 8.101
3 2.034
3 2.057
3 2.093
3 2.095
3 2.096
3 2.122
3 2.152
3 2.161
3 2.211
3 2.231
3 2.239
3 2.267
3 2.315
3 2.324
3 2.364
3 2.378
3 2.396
3 2.417
3 2.465
3 2.489
3 2.534
3 2.564
3 2.59
3 2.599
3 2.649
3 2.66
3 2.695
3 2.729
3 2.76
3 2.763
3 2.784
3 2.83
3 2.841
3 2.843
3 2.88
3 2.895
3 2.902
3 2.942
3 2.959
3 2.976
3 2.977
3 3.0
3 3.013
3 3.028
3 3.075
3 3.118
3 3.136
3 3.158
3 3.194
3 3.226
3 3.238
3 3.263
3 3.302
3 3.324
3 3.33
3 3.372
3 3.396
3 3.423
3 3.434
3 3.471
3 3.477
3 3.482
3 3.494
3 3.506
3 3.513
3 3.709
3 3.748
3 3.955
3 3.98
3 4.022
3 4.053
3 4.237
3 4.441
3 4.584
3 4.64
3 4.642
3 4.836
3 5.017
3 5.09
3 5.147
3 5.175
3 5.311
3 5.53
3 5.541
3 5.754
3 5.886
3 6.09
3 6.154
3 6.34
3 6.391
3 6.322
3 6.303
3 6.118
3 5.955
3 5.923
3 5.866
3 5.648
3 5.638
3 5.464
3 5.49
3 5.537
3 5.625
3 5.771
3 6.019
3 6.188
3 6.418
3 6.484
3 6.736
3 6.782
3 6.815
3 6.926
3 7.017
3 7.045
3 7.152
3 7.378
3 7.38
3 7.391
4 2.02
4 2.059
4 2.088
4 2.094
4 2.114
4 2.148
4 2.167
4 2.207
4 2.227
4 2.263
4 2.298
4 2.317
4 2.325
4 2.345
4 2.391
4 2.395
4 2.401
4 2.416
4 2.452
4 2.47
4 2.492
4 2.502
4 2.508
4 2.534
4 2.56
4 2.59
4 2.614
4 2.621
4 2.665
4 2.686
4 2.734
4 2.77
4 2.807
4 2.83
4 2.871
4 2.893
4 2.902
4 2.922
4 2.97
4 3.014
4 3.045
4 3.093
4 3.096
4 3.131
4 3.17
4 3.171
4 3.175
4 3.205
4 3.23
4 3.248
4 3.252
4 3.258
4 3.302
4 3.336
4 3.36
4 3.377
4 3.411
4 3.447
4 3.464
4 3.509
4 3.534
4 3.582
4 3.64
4 3.73
4 3.819
4 3.984
4 3.996
4 4.147
4 4.249
4 4.446
4 4.638
4 4.765
4 4.9
4 4.999
4 5.198
4 5.266
4 5.271
4 5.333
4 5.413
4 5.458
4 5.607
4 5.761
4 5.892
4 6.049
4 6.071
4 6.13
4 6.186
4 6.111
4 6.061
4 5.95
4 5.761
4 5.555
4 5.372
4 5.244
4 5.183
4 5.021
4 5.079
4 5.21
4 5.357
4 5.476
4 5.698
4 5.712
4 5.74
4 5.954
4 5.961
4 6.154
4 6.338
4 6.554
4 6.75
4 6.978
4 7.127
4 7.137
5 2.004
5 2.023
5 2.034
5 2.042
5 2.06
5 2.062
5 2.07
5 2.092
5 2.1
5 2.11
5 2.136
5 2.14
5 2.184
5 2.193
5 2.238
5 2.248
5 2.281
5 2.296
5 2.299
5 2.325
5 2.347
5 2.389
5 2.404
5 2.453
5 2.483
5 2.488
5 2.537
5 2.57
5 2.571
5 2.578
5 2.624
5 2.662
5 2.664
5 2.694
5 2.716
5 2.724
5 2.75
5 2.791
5 2.794
5 2.836
5 2.837
5 2.885
5 2.888
5 2.917
5 2.937
5 2.961
5 2.972
5 3.015
5 3.049
5 3.067
5 3.106
5 3.151
5 3.167
5 3.168
5 3.181
5 3.197
5 3.227
5 3.227
5 3.249
5 3.275
5 3.316
5 3.338
5 3.355
5 3.523
5 3.735
5 3.825
5 3.972
5 4.115
5 4.324
5 4.508
5 4.694
5 4.809
5 5.013
5 5.081
5 5.122
5 5.154
5 5.316
5 5.452
5 5.453
5 5.518
5 5.582
5 5.743
5 5.809
5 5.949
5 6.001
5 6.033
5 6.055
5 6.017
5 5.889
5 5.68
5 5.542
5 5.341
5 5.226
5 5.11
5 4.997
5 4.963
5 5.074
5 5.275
5 5.419
5 5.663
5 5.922
5 6.122
5 6.282
5 6.452
5 6.642
5 6.895
5 7.15
5 7.347
5 7.595
5 7.636
5 7.763
5 7.778
6 2.04
6 2.083
6 2.112
6 2.16
6 2.196
6 2.204
6 2.252
6 2.293
6 2.315
6 2.325
6 2.339
6 2.369
6 2.376
6 2.403
6 2.41
6 2.448
6 2.454
6 2.474
6 2.482
6 2.515
6 2.54
6 2.582
6 2.587
6 2.634
6 2.642
6 2.643
6 2.662
6 2.69
6 2.722
6 2.768
6 2.816
6 2.864
6 2.901
6 2.919
6 2.967
6 3.016
6 3.04
6 3.049
6 3.067
6 3.077
6 3.111
6 3.143
6 3.174
6 3.218
6 3.234
6 3.243
6 3.275
6 3.302
6 3.344
6 3.382
6 3.414
6 3.418
6 3.447
6 3.473
6 3.486
6 3.495
6 3.529
6 3.554
6 3.56
6 3.609
6 3.651
6 3.752
6 3.833
6 4.031
6 4.211
6 4.411
6 4.431
6 4.589
6 4.652
6 4.716
6 4.802
6 4.962
6 5.112
6 5.177
6 5.199
6 5.213
6 5.232
6 5.318
6 5.396
6 5.543
6 5.547
6 5.683
6 5.807
6 5.913
6 6.0
6 5.83
6 5.785
6 5.609
6 5.466
6 5.37
6 5.324
6 5.119
6 5.053
6 4.917
6 5.093
6 5.284
6 5.534
6 5.563
6 5.738
6 5.963
6 6.107
6 6.135
6 6.342
6 6.403
6 6.442
6 6.525
6 6.586
6 6.693
6 6.951
6 6.998
6 7.018
7 2.036
7 2.084
7 2.105
7 2.143
7 2.168
7 2.209
7 2.23
7 2.242
7 2.271
7 2.277
7 2.278
7 2.309
7 2.324
7 2.364
7 2.37
7 2.409
7 2.458
7 2.474
7 2.487
7 2.514
7 2.514
7 2.562
7 2.569
7 2.591
7 2.639
7 2.656
7 2.657
7 2.705
7 2.731
7 2.778
7 2.817
7 2.833
7 2.881
7 2.909
7 2.917
7 2.928
7 2.968
7 2.973
7 3.0
7 3.04
7 3.065
7 3.069
7 3.077
7 3.111
7 3.136
7 3.161
7 3.196
7 3.206
7 3.213
7 3.236
7 3.244
7 3.286
7 3.319
7 3.363
7 3.396
7 3.405
7 3.446
7 3.478
7 3.493
7 3.511
7 3.537
7 3.58
7 3.63
7 3.641
7 3.773
7 3.887
7 4.039
7 4.127
7 4.137
7 4.313
7 4.485
7 4.493
7 4.552
7 4.677
7 4.784
7 4.867
7 4.897
7 5.079
7 5.197
7 5.251
7 5.425
7 5.444
7 5.492
7 5.691
7 5.899
7 6.056
7 6.091
7 6.193
7 6.312
7 6.474
7 6.516
7 6.491
7 6.386
7 6.361
7 6.297
7 6.132
7 5.951
7 5.856
7 5.836
7 5.709
7 5.755
7 5.869
7 6.002
7 6.172
7 6.272
7 6.373
7 6.51
7 6.569
7 6.738
7 6.829
7 7.078
7 7.275
7 7.458
7 7.496
7 7.661
7 7.838
8 2.03
8 2.05
8 2.064
8 2.077
8 2.09
8 2.124
8 2.161
8 2.168
8 2.217
8 2.262
8 2.271
8 2.272
8 2.296
8 2.317
8 2.353
8 2.379
8 2.426
8 2.466
8 2.502
8 2.507
8 2.55
8 2.562
8 2.6
8 2.646
8 2.659
8 2.676
8 2.682
8 2.701
8 2.735
8 2.74
8 2.767
8 2.802
8 2.835
8 2.863
8 2.88
8 2.919
8 2.945
8 2.976
8 3.011
8 3.021
8 3.021
8 3.033
8 3.042
8 3.083
8 3.093
8 3.129
8 3.139
8 3.156
8 3.206
8 3.226
8 3.258
8 3.268
8 3.315
8 3.347
8 3.348
8 3.357
8 3.391
8 3.436
8 3.454
8 3.483
8 3.524
8 3.557
8 3.587
8 3.773
8 3.784
8 3.917
8 3.934
8 4.044
8 4.179
8 4.227
8 4.285
8 4.361
8 4.512
8 4.697
8 4.829
8 4.928
8 5.123
8 5.295
8 5.415
8 5.633
8 5.769
8 5.834
8 5.904
8 5.987
8 6.184
8 6.295
8 6.316
8 6.392
8 6.456
8 6.611
8 6.638
8 6.419
8 6.394
8 6.206
8 6.058
8 5.977
8 5.893
8 5.876
8 5.683
8 5.648
8 5.481
8 5.609
8 5.614
8 5.872
8 5.987
8 6.179
8 6.432
8 6.514
8 6.678
8 6.861
8 6.938
8 7.052
8 7.289
8 7.522
8 7.556
8 7.738
8 7.798
8 7.883
8 7.904
8 7.93
9 2.019
9 2.048
9 2.065
9 2.105
9 2.134
9 2.148
9 2.196
9 2.246
9 2.287
9 2.331
9 2.364
9 2.381
9 2.427
9 2.471
9 2.488
9 2.493
9 2.499
9 2.528
9 2.556
9 2.56
9 2.562
9 2.609
9 2.612
9 2.65
9 2.651
9 2.683
9 2.683
9 2.716
9 2.75
9 2.761
9 2.787
9 2.828
9 2.847
9 2.868
9 2.913
9 2.937
9 2.973
9 3.023
9 3.035
9 3.079
9 3.099
9 3.137
9 3.181
9 3.19
9 3.225
9 3.234
9 3.282
9 3.312
9 3.328
9 3.355
9 3.363
9 3.38
9 3.422
9 3.442
9 3.456
9 3.491
9 3.492
9 3.53
9 3.532
9 3.557
9 3.563
9 3.646
9 3.775
9 3.844
9 3.883
9 3.994
9 4.188
9 4.301
9 4.356
9 4.513
9 4.703
9 4.885
9 4.974
9 5.118
9 5.28
9 5.303
9 5.419
9 5.505
9 5.515
9 5.655
9 5.783
9 5.995
9 6.119
9 6.278
9 6.294
9 6.301
9 6.246
9 6.069
9 6.056
9 5.976
9 5.81
9 5.729
