year curveHighRes0111
0 2.05
0 2.083
0 2.098
0 2.129
0 2.162
0 2.196
0 2.24
0 2.265
0 2.291
0 2.322
0 2.355
0 2.364
0 2.393
0 2.399
0 2.434
0 2.457
0 2.46
0 2.481
0 2.512
0 2.556
0 2.556
0 2.558
0 2.595
0 2.64
0 2.661
0 2.702
0 2.73
0 2.75
0 2.8
0 2.846
0 2.857
0 2.906
0 2.908
0 2.947
0 2.954
0 2.965
0 3.004
0 3.018
0 3.031
0 3.039
0 3.089
0 3.139
0 3.164
0 3.183
0 3.187
0 3.191
0 3.202
0 3.246
0 3.292
0 3.334
0 3.373
0 3.409
0 3.439
0 3.469
0 3.47
0 3.496
0 3.533
0 3.582
0 3.59
0 3.609
0 3.824
0 4.04
0 4.07
0 4.27
0 4.279
0 4.345
0 4.495
0 4.581
0 4.642
0 4.766
0 4.919
0 4.947
0 5.156
0 5.372
0 5.439
0 5.601
0 5.766
0 5.946
0 5.986
0 6.105
0 6.299
0 6.46
0 6.641
0 6.772
0 6.812
0 6.834
0 6.789
0 6.783
0 6.757
0 6.733
0 6.721
0 6.542
0 6.339
0 6.336
0 6.177
0 6.109
0 6.002
0 6.159
0 6.347
0 6.486
0 6.494
0 6.573
0 6.682
0 6.738
0 6.981
0 7.043
0 7.106
0 7.186
0 7.34
0 7.599
0 7.828
0 8.087
0 8.153
0 8.172
1 2.025
1 2.073
1 2.094
1 2.101
1 2.106
1 2.128
1 2.15
1 2.199
1 2.244
1 2.267
1 2.28
1 2.322
1 2.349
1 2.351
1 2.385
1 2.39
1 2.409
1 2.437
1 2.461
1 2.481
1 2.5
1 2.52
1 2.562
1 2.57
1 2.596
1 2.602
1 2.609
1 2.616
1 2.644
1 2.665
1 2.695
1 2.71
1 2.731
1 2.756
1 2.778
1 2.792
1 2.796
1 2.81
1 2.845
1 2.857
1 2.863
1 2.868
1 2.882
1 2.915
1 2.915
1 2.938
1 2.981
1 2.995
1 3.043
1 3.092
1 3.138
1 3.149
1 3.168
1 3.17
1 3.191
1 3.22
1 3.256
1 3.271
1 3.319
1 3.339
1 3.383
1 3.433
1 3.483
1 3.599
1 3.755
1 3.915
1 3.917
1 3.964
1 4.062
1 4.177
1 4.251
1 4.348
1 4.349
1 4.543
1 4.622
1 4.813
1 4.946
1 4.983
1 5.158
1 5.198
1 5.218
1 5.327
1 5.464
1 5.535
1 5.683
1 5.753
1 5.953
1 5.892
1 5.872
1 5.826
1 5.683
1 5.583
1 5.402
