year curveHighRes0441
0 2.011
0 2.054
0 2.101
0 2.126
0 2.158
0 2.202
0 2.233
0 2.239
0 2.253
0 2.269
0 2.287
0 2.291
0 2.293
0 2.311
0 2.315
0 2.344
0 2.374
0 2.402
0 2.419
0 2.443
0 2.444
0 2.464
0 2.474
0 2.514
0 2.558
0 2.6
0 2.643
0 2.664
0 2.667
0 2.687
0 2.719
0 2.765
0 2.778
0 2.792
0 2.809
0 2.85
0 2.892
0 2.914
0 2.941
0 2.98
0 2.983
0 2.995
0 3.035
0 3.045
0 3.089
0 3.127
0 3.169
0 3.183
0 3.193
0 3.226
0 3.256
0 3.295
0 3.325
0 3.355
0 3.389
0 3.405
0 3.451
0 3.477
0 3.485
0 3.496
0 3.511
0 3.558
0 3.578
0 3.628
0 3.649
0 3.707
0 3.876
0 3.876
0 4.014
0 4.024
0 4.047
0 4.261
0 4.342
0 4.526
0 4.697
0 4.816
0 4.828
0 4.843
0 4.893
0 5.106
0 5.129
0 5.197
0 5.275
0 5.313
0 5.394
0 5.546
0 5.762
0 5.854
0 5.992
0 6.161
0 6.262
0 6.338
0 6.357
0 6.406
0 6.4
0 6.355
0 6.236
0 6.101
0 5.944
0 5.937
0 5.735
0 5.698
0 5.495
0 5.495
0 5.328
0 5.124
0 5.205
0 5.344
0 5.559
0 5.66
0 5.912
0 5.971
0 6.125
0 6.256
0 6.452
0 6.592
0 6.673
0 6.824
0 6.993
0 7.226
0 7.414
1 2.006
1 2.008
1 2.055
1 2.092
1 2.104
1 2.14
1 2.163
1 2.191
1 2.192
1 2.209
1 2.247
1 2.282
1 2.311
1 2.333
1 2.373
1 2.414
1 2.444
1 2.454
1 2.488
1 2.51
1 2.519
1 2.559
1 2.588
1 2.622
1 2.642
1 2.674
1 2.678
1 2.705
1 2.737
1 2.754
1 2.775
1 2.779
1 2.806
1 2.851
1 2.883
1 2.889
1 2.917
1 2.923
1 2.947
1 2.996
1 3.003
1 3.049
1 3.071
1 3.107
1 3.141
1 3.171
1 3.191
1 3.236
1 3.258
1 3.291
1 3.304
1 3.335
1 3.382
1 3.42
1 3.423
1 3.436
1 3.452
1 3.486
1 3.512
1 3.539
1 3.582
1 3.683
1 3.771
1 3.927
1 3.937
1 4.008
1 4.161
1 4.224
1 4.401
1 4.404
1 4.577
1 4.742
1 4.806
1 4.818
1 4.869
1 4.902
1 5.063
1 5.155
1 5.161
1 5.326
1 5.452
1 5.585
1 5.593
1 5.752
1 5.962
1 6.048
1 6.098
1 6.229
1 6.251
1 6.274
1 6.263
1 6.174
1 6.12
1 5.954
1 5.951
1 5.784
1 5.598
1 5.589
1 5.505
1 5.36
1 5.223
1 5.245
1 5.418
1 5.514
1 5.551
1 5.671
1 5.878
1 5.969
1 6.017
1 6.188
1 6.446
1 6.461
1 6.522
1 6.559
1 6.664
1 6.858
1 6.866
1 6.88
2 2.001
2 2.006
2 2.011
2 2.06
2 2.108
2 2.136
2 2.173
2 2.213
2 2.234
2 2.238
2 2.251
2 2.298
2 2.316
2 2.345
2 2.361
2 2.407
2 2.456
2 2.457
2 2.505
2 2.536
2 2.56
2 2.602
2 2.611
2 2.64
2 2.651
2 2.688
2 2.712
2 2.755
2 2.776
2 2.818
2 2.848
2 2.856
2 2.876
2 2.905
2 2.918
2 2.963
2 2.966
2 2.967
2 2.991
2 3.027
2 3.032
2 3.044
2 3.064
2 3.111
2 3.115
2 3.146
2 3.152
2 3.154
2 3.173
2 3.219
2 3.246
2 3.281
2 3.326
2 3.341
2 3.353
2 3.394
2 3.419
2 3.426
2 3.462
2 3.498
2 3.503
2 3.509
2 3.537
2 3.552
2 3.716
2 3.858
2 4.05
2 4.249
2 4.325
2 4.51
2 4.728
2 4.809
2 4.957
2 5.092
2 5.113
2 5.278
2 5.37
2 5.505
2 5.513
2 5.519
2 5.699
2 5.8
2 5.992
2 6.035
2 6.242
2 6.248
2 6.361
2 6.46
2 6.492
2 6.579
2 6.761
2 6.887
2 6.933
2 6.923
2 6.904
2 6.884
2 6.683
2 6.68
2 6.674
2 6.548
2 6.52
2 6.343
2 6.269
2 6.059
2 6.353
2 6.396
2 6.444
2 6.522
2 6.606
2 6.641
2 6.658
2 6.855
2 6.96
2 7.197
2 7.366
2 7.577
2 7.704
2 7.905
2 8.0
