year curveHighRes0541
0 2.049
0 2.071
0 2.087
0 2.095
0 2.135
0 2.147
0 2.173
0 2.213
0 2.259
0 2.308
0 2.328
0 2.349
0 2.368
0 2.404
0 2.435
0 2.465
0 2.467
0 2.479
0 2.49
0 2.515
0 2.519
0 2.529
0 2.539
0 2.566
0 2.588
0 2.636
0 2.639
0 2.64
0 2.682
0 2.715
0 2.762
0 2.773
0 2.808
0 2.827
0 2.865
0 2.874
0 2.899
0 2.94
0 2.963
0 2.968
0 2.97
0 3.004
0 3.004
0 3.01
0 3.042
0 3.09
0 3.117
0 3.141
0 3.16
0 3.164
0 3.175
0 3.175
0 3.224
0 3.246
0 3.291
0 3.309
0 3.325
0 3.364
0 3.411
0 3.43
0 3.454
0 3.456
0 3.475
0 3.5
0 3.533
0 3.599
0 3.718
0 3.749
0 3.787
0 3.862
0 4.03
0 4.105
0 4.289
0 4.426
0 4.474
0 4.486
0 4.558
0 4.73
0 4.923
0 5.022
0 5.135
0 5.171
0 5.354
0 5.38
0 5.527
0 5.568
0 5.648
0 5.69
0 5.745
0 5.788
0 5.997
0 6.137
0 6.253
0 6.118
0 5.994
0 5.844
0 5.669
0 5.546
0 5.355
0 5.156
0 5.126
0 5.018
0 4.84
0 5.143
0 5.186
0 5.323
0 5.57
0 5.817
0 6.055
0 6.217
0 6.326
0 6.531
0 6.64
0 6.735
0 6.984
0 7.018
0 7.076
0 7.193
1 2.032
1 2.055
1 2.059
1 2.059
1 2.104
1 2.153
1 2.188
1 2.231
1 2.278
1 2.301
1 2.33
1 2.332
1 2.375
1 2.382
1 2.404
1 2.447
1 2.46
1 2.473
1 2.478
1 2.479
1 2.5
1 2.529
1 2.541
1 2.579
1 2.582
1 2.603
1 2.631
1 2.657
1 2.703
1 2.726
1 2.738
1 2.764
1 2.812
1 2.835
1 2.871
1 2.887
1 2.895
1 2.925
1 2.93
1 2.93
1 2.953
1 2.976
1 3.019
1 3.053
1 3.09
1 3.096
1 3.143
1 3.163
1 3.174
1 3.205
1 3.236
1 3.26
1 3.295
1 3.305
1 3.326
1 3.348
1 3.354
1 3.368
1 3.39
1 3.414
1 3.426
1 3.467
1 3.587
1 3.806
1 3.947
1 4.062
1 4.154
1 4.279
1 4.349
1 4.545
1 4.67
1 4.848
1 4.894
1 5.005
1 5.065
1 5.177
1 5.352
1 5.541
1 5.73
1 5.907
1 6.085
1 6.173
1 6.181
1 6.33
1 6.395
1 6.532
1 6.397
1 6.231
1 6.183
1 6.029
1 5.975
1 5.822
1 5.641
1 5.501
1 5.407
1 5.567
1 5.616
1 5.845
1 5.883
1 6.107
1 6.285
1 6.382
1 6.383
1 6.544
1 6.766
1 6.856
1 6.918
1 6.96
1 7.098
1 7.25
1 7.314
1 7.519
1 7.563
1 7.605
2 2.014
2 2.023
2 2.035
2 2.084
2 2.121
2 2.134
2 2.16
2 2.182
2 2.227
2 2.273
2 2.278
2 2.3
2 2.309
2 2.317
2 2.33
2 2.349
2 2.379
2 2.395
2 2.419
2 2.461
2 2.498
2 2.528
2 2.535
2 2.567
2 2.59
2 2.606
2 2.654
2 2.658
2 2.658
2 2.689
2 2.696
2 2.718
2 2.763
2 2.81
2 2.839
2 2.878
2 2.879
2 2.906
2 2.911
