year curveHighRes0411
0 2.048
0 2.08
0 2.125
0 2.137
0 2.149
0 2.155
0 2.203
0 2.25
0 2.292
0 2.313
0 2.34
0 2.35
0 2.375
0 2.379
0 2.386
0 2.423
0 2.464
0 2.501
0 2.509
0 2.529
0 2.532
0 2.554
0 2.598
0 2.613
0 2.62
0 2.647
0 2.659
0 2.685
0 2.699
0 2.716
0 2.73
0 2.735
0 2.78
0 2.809
0 2.82
0 2.838
0 2.847
0 2.861
0 2.865
0 2.902
0 2.908
0 2.945
0 2.985
0 2.995
0 3.022
0 3.029
0 3.048
0 3.088
0 3.13
0 3.157
0 3.186
0 3.211
0 3.224
0 3.241
0 3.243
0 3.292
0 3.306
0 3.346
0 3.39
0 3.432
0 3.65
0 3.853
0 3.86
0 3.87
0 3.938
0 4.147
0 4.283
0 4.307
0 4.366
0 4.535
0 4.656
0 4.792
0 5.002
0 5.1
0 5.299
0 5.424
0 5.52
0 5.539
0 5.688
0 5.828
0 5.993
0 6.168
0 6.281
0 6.289
0 6.334
0 6.371
0 6.489
0 6.682
0 6.718
0 6.647
0 6.578
0 6.492
0 6.304
0 6.164
0 6.044
0 5.852
0 5.771
0 5.692
0 5.557
0 5.793
0 5.855
0 5.909
0 6.112
0 6.3
0 6.526
0 6.764
0 6.77
0 6.955
0 7.138
0 7.209
0 7.259
0 7.283
0 7.5
0 7.574
0 7.622
1 2.04
1 2.071
1 2.096
1 2.131
1 2.133
1 2.151
1 2.195
1 2.234
1 2.283
1 2.321
1 2.323
1 2.345
1 2.365
1 2.375
1 2.397
1 2.401
1 2.446
1 2.465
1 2.473
1 2.522
1 2.562
1 2.586
1 2.609
1 2.654
1 2.687
1 2.725
1 2.743
1 2.783
1 2.804
1 2.843
1 2.869
1 2.886
1 2.901
1 2.935
1 2.975
1 2.998
1 3.037
1 3.075
1 3.081
1 3.115
1 3.124
1 3.14
1 3.18
1 3.195
1 3.236
1 3.247
1 3.265
1 3.292
1 3.316
1 3.325
1 3.346
1 3.381
1 3.408
1 3.432
1 3.449
1 3.457
1 3.459
1 3.492
1 3.511
1 3.555
1 3.559
1 3.58
1 3.611
1 3.643
1 3.837
1 4.042
1 4.2
1 4.386
1 4.512
1 4.597
1 4.736
1 4.936
1 5.114
1 5.268
1 5.271
1 5.405
1 5.46
1 5.663
1 5.747
1 5.807
1 6.02
1 6.212
1 6.352
1 6.448
1 6.585
1 6.692
1 6.788
1 6.865
1 6.886
1 7.069
1 7.046
1 6.924
1 6.787
1 6.746
1 6.605
1 6.524
1 6.306
1 6.259
1 6.119
1 6.241
1 6.468
1 6.538
1 6.791
1 6.821
1 6.983
1 7.134
1 7.225
1 7.24
1 7.378
1 7.637
1 7.872
1 7.902
1 8.124
1 8.208
1 8.433
1 8.456
2 2.045
2 2.051
2 2.099
2 2.114
2 2.116
2 2.135
2 2.141
2 2.17
2 2.179
2 2.219
2 2.233
2 2.267
2 2.288
2 2.317
2 2.366
2 2.367
2 2.386
2 2.407
2 2.42
2 2.425
2 2.441
2 2.486
2 2.535
2 2.562
2 2.565
2 2.569
2 2.596
2 2.612
2 2.655
2 2.68
2 2.684
2 2.709
2 2.741
2 2.779
2 2.822
2 2.872
2 2.919
2 2.924
2 2.929
2 2.947
2 2.972
2 2.979
2 2.996
2 3.012
2 3.059
2 3.072
2 3.11
2 3.115
2 3.155
2 3.169
2 3.172
2 3.203
2 3.228
2 3.278
2 3.278
2 3.289
2 3.32
2 3.33
2 3.374
2 3.388
2 3.425
2 3.474
2 3.516
2 3.661
2 3.862
2 3.885
2 4.026
2 4.059
2 4.106
2 4.278
2 4.294
2 4.473
2 4.532
2 4.601
2 4.75
2 4.77
2 4.931
2 5.084
2 5.175
2 5.18
2 5.343
2 5.402
2 5.426
2 5.534
2 5.571
2 5.644
2 5.756
2 5.922
2 6.054
2 6.163
2 6.197
2 6.244
2 6.188
2 5.989
2 5.981
2 5.811
2 5.704
2 5.539
2 5.458
2 5.378
2 5.219
2 5.113
2 5.386
2 5.565
2 5.671
2 5.747
2 5.905
2 5.915
2 6.15
2 6.298
2 6.345
