year curveHighRes0321
0 2.005
0 2.029
0 2.036
0 2.078
0 2.11
0 2.143
0 2.191
0 2.23
0 2.256
0 2.262
0 2.292
0 2.306
0 2.308
0 2.332
0 2.354
0 2.393
0 2.412
0 2.421
0 2.437
0 2.438
0 2.456
0 2.479
0 2.506
0 2.523
0 2.569
0 2.588
0 2.594
0 2.64
0 2.641
0 2.643
0 2.667
0 2.705
0 2.714
0 2.716
0 2.755
0 2.769
0 2.812
0 2.825
0 2.837
0 2.839
0 2.866
0 2.909
0 2.911
0 2.94
0 2.985
0 3.003
0 3.01
0 3.018
0 3.053
0 3.083
0 3.124
0 3.168
0 3.179
0 3.212
0 3.255
0 3.256
0 3.301
0 3.317
0 3.363
0 3.366
0 3.371
0 3.411
0 3.428
0 3.438
0 3.459
0 3.5
0 3.549
0 3.58
0 3.661
0 3.874
0 3.887
0 4.017
0 4.023
0 4.118
0 4.337
0 4.389
0 4.532
0 4.66
0 4.673
0 4.825
0 5.042
0 5.238
0 5.336
0 5.46
0 5.601
0 5.728
0 5.93
0 6.124
0 6.259
0 6.447
0 6.493
0 6.539
0 6.479
0 6.311
0 6.121
0 5.902
0 5.895
0 5.836
0 5.645
0 5.475
0 5.467
0 5.635
0 5.786
0 5.802
0 6.054
0 6.131
0 6.329
0 6.419
0 6.467
0 6.534
0 6.572
0 6.682
0 6.774
0 6.93
0 6.946
0 7.206
0 7.319
0 7.376
0 7.399
0 7.43
1 2.042
1 2.053
1 2.075
1 2.12
1 2.15
1 2.181
1 2.202
1 2.225
1 2.25
1 2.29
1 2.302
1 2.319
1 2.324
1 2.351
1 2.401
1 2.441
1 2.485
1 2.496
1 2.539
1 2.558
1 2.58
1 2.593
1 2.618
1 2.631
1 2.679
1 2.689
1 2.703
1 2.728
1 2.765
1 2.779
1 2.821
1 2.834
1 2.875
1 2.907
1 2.946
1 2.961
1 2.967
1 2.978
1 2.988
1 2.995
1 3.029
1 3.039
1 3.063
1 3.092
1 3.126
1 3.169
1 3.206
1 3.254
1 3.281
1 3.326
1 3.375
1 3.408
1 3.414
1 3.452
1 3.498
1 3.547
1 3.571
1 3.608
1 3.656
1 3.677
1 3.723
1 3.745
1 3.761
1 3.792
1 3.804
1 3.889
1 3.996
1 4.124
1 4.26
1 4.419
1 4.464
1 4.672
1 4.732
1 4.941
1 5.115
1 5.254
1 5.294
1 5.312
1 5.352
1 5.358
1 5.455
1 5.512
1 5.563
1 5.57
1 5.586
1 5.655
1 5.719
1 5.812
1 5.981
1 6.06
1 5.865
1 5.801
1 5.593
1 5.586
1 5.578
1 5.472
1 5.379
1 5.169
1 5.146
1 5.176
1 5.361
1 5.52
1 5.554
1 5.813
1 5.861
1 5.911
1 6.01
1 6.17
1 6.264
1 6.325
1 6.539
1 6.784
1 6.798
1 6.811
1 7.007
1 7.073
1 7.097
1 7.105
2 2.009
2 2.031
2 2.054
2 2.055
2 2.088
2 2.11
2 2.127
2 2.17
2 2.184
2 2.187
2 2.188
2 2.193
2 2.221
2 2.262
2 2.298
2 2.319
2 2.357
2 2.37
2 2.399
2 2.4
2 2.436
2 2.458
2 2.494
2 2.501
2 2.545
2 2.565
2 2.594
2 2.63
2 2.654
2 2.672
2 2.682
2 2.687
2 2.695
2 2.697
2 2.731
2 2.779
2 2.783
2 2.794
2 2.829
2 2.856
2 2.856
2 2.862
2 2.898
2 2.903
2 2.942
2 2.957
2 3.006
2 3.008
2 3.033
2 3.07
2 3.112
2 3.128
2 3.173
2 3.183
2 3.198
2 3.206
2 3.253
2 3.272
2 3.32
2 3.336
2 3.362
2 3.405
2 3.513
2 3.601
2 3.61
2 3.684
2 3.856
2 4.072
2 4.128
2 4.13
2 4.135
2 4.189
2 4.327
2 4.545
2 4.596
2 4.767
2 4.973
2 5.177
2 5.205
2 5.297
2 5.314
2 5.474
2 5.554
2 5.569
2 5.701
2 5.777
2 5.921
2 5.948
2 5.956
2 5.981
2 5.775
2 5.772
2 5.576
2 5.37
2 5.202
2 5.116
2 5.081
2 4.999
2 4.869
2 4.925
2 5.09
2 5.308
2 5.52
2 5.695
2 5.834
2 5.865
2 5.868
2 6.067
2 6.141
2 6.365
2 6.619
2 6.714
2 6.926
2 6.944
2 7.042
2 7.055
2 7.072
3 2.036
3 2.066
3 2.088
3 2.112
3 2.127
3 2.176
3 2.202
3 2.24
3 2.285
3 2.291
3 2.311
3 2.338
3 2.34
3 2.38
3 2.398
3 2.446
3 2.453
3 2.49
3 2.531
3 2.555
3 2.562
3 2.598
3 2.598
3 2.606
3 2.635
3 2.682
3 2.685
3 2.709
3 2.751
3 2.78
3 2.823
3 2.861
3 2.904
3 2.944
3 2.978
3 2.996
3 3.021
3 3.05
3 3.086
3 3.109
3 3.115
3 3.151
3 3.181
3 3.199
3 3.231
3 3.272
3 3.294
3 3.315
3 3.354
3 3.363
3 3.399
3 3.439
3 3.475
3 3.514
3 3.524
3 3.57
3 3.609
3 3.64
3 3.677
3 3.682
3 3.712
3 3.731
3 3.776
3 3.907
3 4.012
3 4.04
3 4.232
3 4.255
3 4.298
3 4.397
3 4.497
3 4.6
3 4.645
3 4.749
3 4.868
3 4.901
3 5.029
3 5.188
3 5.274
3 5.395
3 5.525
3 5.73
3 5.941
3 6.041
3 6.068
3 6.126
3 6.222
3 6.393
3 6.564
3 6.398
3 6.379
3 6.322
3 6.118
3 6.1
3 5.903
3 5.72
3 5.681
3 5.474
3 5.313
3 5.556
3 5.768
3 5.769
3 5.843
3 5.988
3 6.147
3 6.286
3 6.292
3 6.391
3 6.579
3 6.83
3 6.88
3 7.038
3 7.043
3 7.233
3 7.34
3 7.501
3 7.519
3 7.554
4 2.02
4 2.058
4 2.079
4 2.111
4 2.161
4 2.196
4 2.231
4 2.27
4 2.289
4 2.31
4 2.357
4 2.366
4 2.384
4 2.408
4 2.413
4 2.433
4 2.439
4 2.456
4 2.47
4 2.508
4 2.523
4 2.562
4 2.598
4 2.611
4 2.626
4 2.636
4 2.643
4 2.673
4 2.684
4 2.689
4 2.721
4 2.729
4 2.753
4 2.754
4 2.783
4 2.807
4 2.837
4 2.861
4 2.887
4 2.926
4 2.94
4 2.956
4 2.985
4 3.009
4 3.039
4 3.039
4 3.049
4 3.087
4 3.119
4 3.132
4 3.143
4 3.166
4 3.17
4 3.219
4 3.224
4 3.244
4 3.27
4 3.3
4 3.344
4 3.347
4 3.366
4 3.383
4 3.385
4 3.474
4 3.678
4 3.763
4 3.795
4 3.822
4 3.919
4 4.112
4 4.316
4 4.331
4 4.332
4 4.528
4 4.535
4 4.616
4 4.762
4 4.766
4 4.921
4 5.02
4 5.186
4 5.199
4 5.41
4 5.525
4 5.736
4 5.739
4 5.93
4 5.944
4 5.792
4 5.594
4 5.546
4 5.333
4 5.257
4 5.201
4 5.143
4 4.931
4 4.916
