year curveHighRes0511
0 2.036
0 2.062
0 2.105
0 2.152
0 2.168
0 2.21
0 2.226
0 2.255
0 2.256
0 2.263
0 2.275
0 2.291
0 2.339
0 2.373
0 2.386
0 2.432
0 2.472
0 2.51
0 2.525
0 2.569
0 2.57
0 2.611
0 2.639
0 2.652
0 2.668
0 2.688
0 2.728
0 2.732
0 2.757
0 2.795
0 2.835
0 2.868
0 2.869
0 2.903
0 2.946
0 2.969
0 3.013
0 3.04
0 3.055
0 3.093
0 3.128
0 3.146
0 3.19
0 3.217
0 3.227
0 3.254
0 3.292
0 3.313
0 3.335
0 3.356
0 3.392
0 3.44
0 3.451
0 3.47
0 3.482
0 3.485
0 3.489
0 3.534
0 3.577
0 3.588
0 3.691
0 3.898
0 3.914
0 4.111
0 4.257
0 4.344
0 4.536
0 4.662
0 4.69
0 4.718
0 4.899
0 4.96
0 5.056
0 5.242
0 5.375
0 5.402
0 5.432
0 5.618
0 5.746
0 5.816
0 5.888
0 6.099
0 6.214
0 6.424
0 6.444
0 6.342
0 6.275
0 6.204
0 6.194
0 6.14
0 5.93
0 5.802
0 5.72
0 5.502
0 5.619
0 5.801
0 6.053
0 6.211
0 6.364
0 6.531
0 6.705
0 6.937
0 7.174
0 7.433
0 7.631
0 7.873
0 8.009
0 8.236
0 8.241
0 8.267
0 8.274
1 2.047
1 2.087
1 2.098
1 2.107
1 2.13
1 2.146
1 2.178
1 2.205
1 2.241
1 2.245
1 2.265
1 2.268
1 2.288
1 2.288
1 2.327
1 2.365
1 2.393
1 2.423
1 2.471
1 2.485
1 2.509
1 2.521
1 2.555
1 2.557
1 2.571
1 2.621
1 2.667
1 2.691
1 2.698
1 2.732
1 2.743
1 2.765
1 2.805
1 2.846
1 2.853
1 2.867
1 2.89
1 2.904
1 2.911
1 2.951
1 2.966
1 2.995
1 3.038
1 3.067
1 3.076
1 3.103
1 3.14
1 3.147
1 3.186
1 3.208
1 3.224
1 3.258
1 3.282
1 3.298
1 3.345
1 3.385
1 3.416
1 3.441
1 3.462
1 3.506
1 3.524
1 3.537
1 3.583
1 3.817
1 3.916
1 3.96
1 4.008
1 4.05
1 4.265
1 4.462
1 4.633
1 4.639
1 4.839
1 4.844
1 4.962
1 4.975
1 5.011
1 5.062
1 5.146
1 5.322
1 5.366
1 5.41
1 5.462
1 5.587
1 5.714
1 5.923
1 6.062
1 6.108
1 6.307
1 6.318
1 6.339
1 6.299
1 6.257
1 6.142
1 5.983
1 5.941
1 5.742
1 5.739
1 5.619
1 5.58
1 5.544
1 5.682
1 5.827
1 5.916
1 6.124
1 6.185
1 6.19
1 6.421
1 6.595
1 6.778
1 6.914
1 7.145
1 7.159
1 7.222
1 7.392
1 7.406
1 7.448
1 7.451
2 2.019
2 2.056
2 2.084
2 2.131
2 2.18
2 2.194
2 2.216
2 2.259
2 2.276
2 2.302
2 2.315
2 2.327
2 2.334
2 2.342
2 2.371
2 2.375
2 2.401
2 2.451
2 2.463
2 2.51
2 2.51
2 2.513
2 2.517
2 2.524
2 2.567
2 2.572
2 2.587
2 2.626
2 2.669
2 2.709
2 2.721
2 2.723
2 2.75
2 2.753
2 2.793
2 2.793
2 2.84
2 2.853
2 2.891
2 2.925
2 2.946
2 2.996
2 3.02
2 3.068
2 3.101
2 3.106
2 3.14
2 3.158
2 3.177
2 3.192
2 3.199
2 3.206
2 3.21
2 3.259
2 3.282
2 3.306
2 3.347
2 3.372
2 3.387
2 3.416
2 3.454
2 3.472
2 3.518
2 3.539
2 3.557
2 3.621
2 3.744
2 3.858
2 3.892
2 3.893
2 4.078
2 4.196
2 4.251
2 4.442
2 4.623
2 4.749
2 4.769
2 4.807
2 4.925
2 5.117
2 5.258
2 5.423
2 5.502
2 5.665
2 5.705
2 5.862
2 6.067
2 6.18
2 6.372
2 6.34
2 6.128
2 6.125
2 5.938
2 5.824
2 5.737
2 5.599
2 5.48
2 5.412
2 5.677
2 5.882
2 5.967
2 6.104
2 6.203
2 6.4
2 6.577
2 6.802
2 6.966
2 7.019
2 7.037
2 7.123
2 7.272
2 7.294
2 7.542
2 7.55
2 7.705
2 7.733
3 2.008
3 2.037
3 2.039
3 2.043
3 2.073
3 2.113
3 2.117
3 2.143
3 2.182
3 2.22
3 2.235
3 2.267
3 2.316
3 2.352
3 2.359
3 2.395
3 2.411
3 2.435
3 2.447
3 2.458
3 2.464
3 2.494
3 2.504
3 2.529
3 2.534
3 2.542
3 2.547
3 2.59
3 2.629
3 2.645
3 2.683
3 2.722
3 2.748
3 2.761
3 2.769
3 2.781
3 2.807
3 2.817
3 2.823
3 2.833
3 2.846
3 2.877
3 2.914
3 2.947
3 2.976
3 2.987
3 3.025
3 3.036
3 3.07
3 3.086
3 3.107
3 3.136
3 3.16
3 3.209
3 3.22
3 3.254
3 3.286
3 3.324
3 3.348
3 3.365
3 3.4
3 3.41
3 3.459
3 3.477
3 3.544
3 3.554
3 3.658
3 3.734
3 3.949
3 4.027
3 4.117
3 4.148
3 4.196
3 4.345
3 4.35
3 4.471
3 4.651
3 4.671
3 4.817
3 5.023
3 5.088
3 5.15
3 5.271
3 5.301
3 5.51
3 5.687
3 5.761
3 5.837
3 5.924
3 5.964
3 5.749
3 5.702
3 5.603
3 5.485
3 5.474
3 5.315
3 5.292
3 5.109
3 4.995
3 5.015
3 5.234
3 5.421
3 5.603
3 5.703
3 5.894
3 6.012
3 6.203
3 6.443
3 6.56
3 6.56
3 6.623
3 6.847
3 7.103
3 7.355
3 7.491
4 2.022
4 2.047
4 2.088
4 2.126
4 2.135
4 2.161
4 2.167
4 2.178
4 2.215
4 2.224
4 2.272
4 2.292
4 2.325
4 2.374
4 2.394
4 2.405
4 2.426
4 2.459
4 2.464
4 2.509
4 2.557
4 2.573
4 2.573
4 2.586
4 2.59
4 2.594
4 2.64
4 2.665
4 2.675
4 2.698
4 2.726
4 2.773
4 2.778
4 2.811
4 2.853
4 2.856
4 2.899
4 2.937
4 2.942
4 2.988
4 3.015
4 3.033
4 3.081
4 3.114
4 3.145
4 3.193
4 3.232
4 3.269
4 3.285
4 3.305
4 3.326
4 3.347
4 3.381
4 3.419
4 3.425
4 3.438
4 3.439
4 3.469
4 3.509
4 3.532
4 3.579
4 3.78
4 3.987
4 4.045
4 4.257
4 4.359
4 4.543
4 4.649
4 4.749
4 4.892
4 5.044
4 5.11
4 5.273
4 5.286
4 5.469
4 5.595
4 5.679
4 5.837
4 5.883
4 6.085
4 6.099
4 6.303
4 6.405
4 6.576
4 6.762
4 6.775
4 6.798
4 6.764
4 6.738
4 6.702
4 6.492
4 6.479
4 6.272
4 6.221
4 6.192
4 6.179
4 5.984
4 5.855
4 6.019
4 6.048
4 6.053
4 6.27
4 6.492
4 6.657
4 6.795
4 6.97
4 7.193
4 7.307
4 7.525
4 7.773
4 7.862
4 7.988
4 8.246
4 8.503
4 8.691
4 8.693
4 8.74
5 2.034
5 2.083
5 2.095
5 2.1
5 2.108
5 2.132
5 2.163
5 2.201
5 2.235
5 2.277
5 2.324
5 2.361
5 2.381
5 2.391
5 2.407
5 2.415
5 2.445
5 2.471
5 2.508
5 2.545
5 2.574
5 2.581
5 2.61
5 2.629
5 2.671
5 2.68
5 2.696
5 2.743
5 2.764
5 2.789
5 2.801
5 2.846
5 2.852
5 2.874
5 2.916
5 2.928
5 2.969
5 3.001
5 3.023
5 3.026
5 3.062
5 3.101
5 3.118
5 3.123
5 3.164
5 3.177
5 3.196
5 3.217
5 3.243
5 3.285
5 3.299
5 3.314
5 3.352
5 3.361
5 3.384
5 3.395
5 3.43
5 3.442
5 3.454
5 3.491
5 3.515
5 3.535
5 3.575
5 3.712
5 3.894
5 4.023
5 4.192
5 4.236
5 4.376
5 4.406
5 4.55
5 4.713
5 4.823
5 4.918
5 5.035
5 5.069
5 5.154
5 5.371
5 5.389
5 5.546
5 5.632
5 5.708
5 5.909
