year curveHighRes0581
0 2.003
0 2.025
0 2.038
0 2.059
0 2.063
0 2.076
0 2.124
0 2.161
0 2.189
0 2.231
0 2.238
0 2.273
0 2.288
0 2.289
0 2.299
0 2.342
0 2.344
0 2.352
0 2.361
0 2.372
0 2.374
0 2.402
0 2.446
0 2.45
0 2.481
0 2.518
0 2.537
0 2.566
0 2.566
0 2.579
0 2.617
0 2.656
0 2.675
0 2.722
0 2.76
0 2.76
0 2.798
0 2.817
0 2.865
0 2.903
0 2.925
0 2.956
0 2.992
0 3.003
0 3.013
0 3.03
0 3.072
0 3.089
0 3.127
0 3.166
0 3.195
0 3.244
0 3.255
0 3.289
0 3.325
0 3.355
0 3.383
0 3.415
0 3.438
0 3.443
0 3.469
0 3.585
0 3.624
0 3.769
0 3.889
0 3.928
0 4.141
0 4.356
0 4.515
0 4.718
0 4.809
0 5.002
0 5.113
0 5.202
0 5.208
0 5.266
0 5.482
0 5.566
0 5.691
0 5.878
0 6.069
0 6.091
0 6.165
0 6.342
0 6.558
0 6.776
0 6.86
0 7.045
0 7.09
0 6.972
0 6.958
0 6.886
0 6.829
0 6.648
0 6.495
0 6.277
0 6.111
0 5.955
0 5.788
0 6.038
0 6.176
0 6.225
0 6.378
0 6.566
0 6.799
0 6.935
0 6.977
0 7.159
0 7.256
0 7.325
0 7.391
0 7.641
0 7.873
0 8.012
0 8.103
0 8.125
1 2.041
1 2.089
1 2.106
1 2.153
1 2.198
1 2.237
1 2.245
1 2.248
1 2.289
1 2.314
1 2.36
1 2.362
1 2.407
1 2.427
1 2.469
1 2.516
1 2.53
1 2.557
1 2.574
1 2.592
1 2.64
1 2.655
1 2.679
1 2.718
1 2.763
1 2.811
1 2.837
1 2.848
1 2.87
1 2.89
1 2.896
1 2.905
1 2.919
1 2.942
1 2.957
1 2.965
1 3.006
1 3.045
1 3.056
1 3.098
1 3.101
1 3.128
1 3.161
1 3.173
1 3.189
1 3.221
1 3.246
1 3.27
1 3.277
1 3.325
1 3.353
1 3.368
1 3.412
1 3.434
1 3.48
1 3.487
1 3.52
1 3.564
1 3.576
1 3.617
1 3.631
1 3.669
1 3.691
1 3.93
1 4.046
1 4.118
1 4.27
1 4.407
1 4.572
1 4.663
