year curveHighRes0451
0 2.006
0 2.051
0 2.077
0 2.085
0 2.132
0 2.18
0 2.186
0 2.198
0 2.238
0 2.282
0 2.303
0 2.336
0 2.362
0 2.405
0 2.412
0 2.454
0 2.502
0 2.514
0 2.556
0 2.564
0 2.604
0 2.633
0 2.634
0 2.67
0 2.713
0 2.744
0 2.779
0 2.816
0 2.819
0 2.843
0 2.851
0 2.858
0 2.892
0 2.94
0 2.957
0 2.987
0 3.022
0 3.042
0 3.056
0 3.088
0 3.118
0 3.133
0 3.162
0 3.166
0 3.215
0 3.221
0 3.221
0 3.258
0 3.26
0 3.277
0 3.281
0 3.323
0 3.365
0 3.404
0 3.447
0 3.449
0 3.457
0 3.495
0 3.524
0 3.559
0 3.569
0 3.578
0 3.601
0 3.791
0 3.836
0 4.053
0 4.146
0 4.224
0 4.264
0 4.393
0 4.565
0 4.71
0 4.894
0 5.076
0 5.175
0 5.226
0 5.426
0 5.56
0 5.731
0 5.785
0 5.922
0 5.928
0 5.986
0 6.094
0 6.232
0 6.254
0 6.418
0 6.467
0 6.438
0 6.239
0 6.213
0 6.018
0 5.978
0 5.949
0 5.906
0 5.71
0 5.661
0 5.782
0 5.956
0 6.198
0 6.221
0 6.475
0 6.597
0 6.692
0 6.866
0 7.014
0 7.053
0 7.29
0 7.543
0 7.765
0 7.998
0 8.254
0 8.399
0 8.58
1 2.048
1 2.052
1 2.079
1 2.088
1 2.124
1 2.165
1 2.181
1 2.192
1 2.214
1 2.215
1 2.255
1 2.286
1 2.325
1 2.333
1 2.364
1 2.38
1 2.429
1 2.473
1 2.481
1 2.487
1 2.499
1 2.544
1 2.594
1 2.62
1 2.631
1 2.681
1 2.685
1 2.701
1 2.732
1 2.765
1 2.775
1 2.797
1 2.815
1 2.83
1 2.864
1 2.889
1 2.89
1 2.91
1 2.932
1 2.974
1 3.017
1 3.032
1 3.052
1 3.062
1 3.072
1 3.077
1 3.099
1 3.102
1 3.114
1 3.161
1 3.199
1 3.245
1 3.273
1 3.274
1 3.295
1 3.343
1 3.392
1 3.416
1 3.442
1 3.48
1 3.482
1 3.485
1 3.596
1 3.744
1 3.919
1 4.055
1 4.181
1 4.359
1 4.519
1 4.647
1 4.828
1 4.874
1 4.947
1 5.163
1 5.26
1 5.318
1 5.506
1 5.652
1 5.841
1 5.915
1 6.132
1 6.144
1 6.248
1 6.342
1 6.49
1 6.581
1 6.712
1 6.751
1 6.84
1 6.993
1 7.014
1 6.967
1 6.868
1 6.78
1 6.65
1 6.53
1 6.494
1 6.477
1 6.324
1 6.293
1 6.112
1 6.098
1 6.201
1 6.269
1 6.43
1 6.541
1 6.736
1 6.808
1 6.922
1 6.947
1 6.966
1 7.09
1 7.096
1 7.181
1 7.385
1 7.422
1 7.505
1 7.757
1 7.8
