year curveHighRes0471
0 2.034
0 2.077
0 2.08
0 2.097
0 2.097
0 2.143
0 2.161
0 2.194
0 2.198
0 2.229
0 2.268
0 2.296
0 2.336
0 2.339
0 2.386
0 2.418
0 2.442
0 2.456
0 2.491
0 2.504
0 2.531
0 2.57
0 2.599
0 2.641
0 2.674
0 2.676
0 2.685
0 2.704
0 2.743
0 2.756
0 2.799
0 2.844
0 2.886
0 2.919
0 2.957
0 2.995
0 3.037
0 3.038
0 3.087
0 3.105
0 3.145
0 3.168
0 3.175
0 3.175
0 3.208
0 3.239
0 3.256
0 3.257
0 3.298
0 3.33
0 3.331
0 3.368
0 3.39
0 3.439
0 3.463
0 3.464
0 3.499
0 3.519
0 3.559
0 3.577
0 3.6
0 3.84
0 3.968
0 4.186
0 4.395
0 4.571
0 4.781
0 4.839
0 4.875
0 5.068
0 5.195
0 5.289
0 5.362
0 5.454
0 5.65
0 5.678
0 5.797
0 5.879
0 5.912
0 6.127
0 6.208
0 6.346
0 6.408
0 6.587
0 6.756
0 6.946
0 7.152
0 7.168
0 7.212
0 7.22
0 7.258
0 7.276
0 7.063
0 6.861
0 6.732
0 6.7
0 6.647
0 6.572
0 6.523
0 6.407
0 6.202
0 5.988
0 6.205
0 6.381
0 6.542
0 6.652
0 6.748
0 6.896
0 6.901
0 6.915
0 7.015
0 7.254
0 7.27
0 7.276
0 7.298
0 7.391
0 7.475
0 7.522
0 7.557
1 2.044
1 2.092
1 2.098
1 2.098
1 2.131
1 2.153
1 2.164
1 2.197
1 2.233
1 2.253
1 2.278
1 2.284
1 2.287
1 2.33
1 2.346
1 2.38
1 2.425
1 2.429
1 2.461
1 2.482
1 2.507
1 2.538
1 2.57
1 2.607
1 2.622
1 2.656
1 2.684
1 2.7
1 2.707
1 2.728
1 2.73
1 2.78
1 2.813
1 2.842
1 2.881
1 2.923
1 2.944
1 2.969
1 2.974
1 3.004
1 3.034
1 3.078
1 3.094
1 3.106
1 3.123
1 3.133
1 3.15
1 3.174
1 3.179
1 3.225
1 3.234
1 3.284
1 3.289
1 3.293
1 3.338
1 3.383
1 3.387
1 3.395
1 3.426
1 3.438
1 3.602
1 3.76
1 3.86
1 4.042
1 4.207
1 4.374
1 4.565
1 4.765
1 4.906
1 5.03
1 5.145
1 5.269
1 5.27
1 5.448
1 5.542
1 5.57
1 5.699
1 5.758
1 5.918
1 5.995
1 6.12
1 6.256
1 6.349
1 6.467
1 6.528
1 6.556
1 6.559
1 6.604
1 6.58
1 6.5
1 6.411
1 6.306
1 6.204
1 6.173
1 6.01
1 6.004
1 5.896
1 5.676
1 5.884
1 6.054
1 6.201
1 6.26
1 6.507
1 6.512
1 6.678
1 6.74
1 6.889
1 6.972
1 7.199
1 7.233
1 7.462
1 7.501
1 7.608
1 7.781
1 7.802
2 2.014
2 2.045
2 2.069
2 2.111
2 2.128
2 2.13
2 2.139
2 2.147
2 2.154
2 2.171
2 2.196
2 2.219
2 2.244
2 2.279
2 2.308
2 2.351
2 2.4
2 2.447
2 2.475
2 2.514
2 2.549
2 2.591
2 2.594
2 2.639
2 2.679
2 2.706
2 2.718
2 2.753
2 2.797
2 2.8
2 2.841
2 2.846
2 2.849
2 2.876
2 2.913
2 2.916
2 2.922
2 2.968
2 3.01
2 3.036
2 3.061
2 3.103
2 3.12
2 3.153
2 3.179
2 3.212
2 3.216
2 3.234
2 3.259
2 3.303
2 3.337
2 3.349
2 3.358
2 3.37
2 3.395
2 3.414
2 3.414
2 3.442
2 3.446
2 3.48
2 3.501
2 3.529
2 3.592
2 3.769
2 3.857
2 3.886
2 4.075
2 4.15
2 4.201
2 4.274
2 4.462
2 4.514
2 4.63
2 4.828
2 4.954
2 5.082
2 5.297
2 5.39
2 5.518
2 5.653
2 5.767
2 5.837
2 5.927
2 5.94
2 6.045
2 6.046
2 6.073
2 5.977
2 5.824
2 5.684
2 5.528
2 5.521
2 5.345
2 5.26
2 5.243
2 5.091
2 5.259
2 5.378
2 5.546
