year curveHighRes0221
0 2.025
0 2.063
0 2.105
0 2.15
0 2.176
0 2.201
0 2.237
0 2.283
0 2.3
0 2.325
0 2.342
0 2.362
0 2.384
0 2.428
0 2.446
0 2.461
0 2.497
0 2.506
0 2.524
0 2.531
0 2.574
0 2.604
0 2.637
0 2.643
0 2.645
0 2.68
0 2.708
0 2.75
0 2.763
0 2.812
0 2.856
0 2.87
0 2.903
0 2.934
0 2.94
0 2.963
0 2.97
0 3.015
0 3.05
0 3.081
0 3.104
0 3.108
0 3.13
0 3.169
0 3.203
0 3.212
0 3.218
0 3.23
0 3.253
0 3.299
0 3.316
0 3.35
0 3.384
0 3.41
0 3.417
0 3.435
0 3.45
0 3.48
0 3.498
0 3.504
0 3.522
0 3.75
0 3.923
0 4.107
0 4.131
0 4.266
0 4.478
0 4.605
0 4.623
0 4.684
0 4.823
0 5.034
0 5.103
0 5.189
0 5.38
0 5.511
0 5.64
0 5.664
0 5.701
0 5.808
0 5.825
0 6.041
0 6.183
0 6.291
0 6.426
0 6.463
0 6.388
0 6.273
0 6.173
0 5.988
0 5.958
0 5.851
0 5.82
0 5.739
0 5.715
0 5.851
0 6.101
0 6.288
0 6.498
0 6.71
0 6.751
0 6.927
0 7.172
0 7.248
0 7.324
0 7.504
0 7.514
0 7.527
0 7.544
0 7.769
0 7.891
0 7.914
1 2.046
1 2.064
1 2.092
1 2.1
1 2.12
1 2.144
1 2.174
1 2.216
1 2.234
1 2.235
1 2.274
1 2.315
1 2.321
1 2.35
1 2.374
1 2.416
1 2.421
1 2.429
1 2.448
1 2.485
1 2.488
1 2.518
1 2.557
1 2.6
1 2.617
1 2.634
1 2.648
1 2.663
1 2.691
1 2.706
1 2.754
1 2.772
1 2.789
1 2.826
1 2.834
1 2.847
1 2.856
1 2.891
1 2.9
1 2.906
1 2.943
1 2.969
1 2.97
1 2.977
1 3.006
1 3.036
1 3.078
1 3.082
1 3.108
1 3.138
1 3.152
1 3.18
1 3.225
1 3.229
1 3.273
1 3.302
1 3.319
1 3.347
1 3.384
1 3.423
1 3.59
1 3.783
1 3.959
1 4.157
1 4.328
1 4.512
1 4.668
1 4.682
1 4.826
1 4.988
