year curveHighRes0131
0 2.044
0 2.051
0 2.066
0 2.109
0 2.11
0 2.133
0 2.141
0 2.187
0 2.203
0 2.22
0 2.227
0 2.264
0 2.306
0 2.34
0 2.384
0 2.422
0 2.445
0 2.452
0 2.478
0 2.502
0 2.527
0 2.541
0 2.547
0 2.59
0 2.61
0 2.633
0 2.673
0 2.694
0 2.702
0 2.718
0 2.741
0 2.764
0 2.765
0 2.791
0 2.813
0 2.846
0 2.887
0 2.915
0 2.958
0 2.969
0 3.006
0 3.051
0 3.08
0 3.084
0 3.12
0 3.141
0 3.154
0 3.154
0 3.161
0 3.178
0 3.182
0 3.225
0 3.262
0 3.277
0 3.289
0 3.295
0 3.341
0 3.37
0 3.391
0 3.406
0 3.42
0 3.444
0 3.627
0 3.634
0 3.763
0 3.849
0 3.855
0 3.872
0 4.077
0 4.189
0 4.313
0 4.383
0 4.583
0 4.621
0 4.755
0 4.899
0 4.973
0 4.985
0 5.005
0 5.183
0 5.188
0 5.249
0 5.422
0 5.535
0 5.699
0 5.912
0 5.987
0 6.035
0 5.886
0 5.822
0 5.666
0 5.499
0 5.473
0 5.256
0 5.168
0 5.014
0 4.843
0 4.899
0 4.97
0 5.07
0 5.085
0 5.155
0 5.289
0 5.507
0 5.543
0 5.734
0 5.904
0 5.914
0 5.966
0 6.059
0 6.241
0 6.423
0 6.434
1 2.004
1 2.037
1 2.059
1 2.074
1 2.083
1 2.128
1 2.142
1 2.175
1 2.208
1 2.215
1 2.23
1 2.25
1 2.291
1 2.319
1 2.357
1 2.407
1 2.445
1 2.468
1 2.509
1 2.532
1 2.54
1 2.547
1 2.564
1 2.572
1 2.595
1 2.612
1 2.636
1 2.652
1 2.692
1 2.708
1 2.753
1 2.782
1 2.792
1 2.797
1 2.811
1 2.837
1 2.84
1 2.858
1 2.88
1 2.93
1 2.969
1 3.005
1 3.013
1 3.042
1 3.067
1 3.095
1 3.134
1 3.174
1 3.214
1 3.246
1 3.275
1 3.283
1 3.31
1 3.328
1 3.333
1 3.368
1 3.384
1 3.399
1 3.446
1 3.454
1 3.496
1 3.632
1 3.772
1 3.79
1 3.865
1 3.95
1 4.049
1 4.182
1 4.232
1 4.314
1 4.408
1 4.478
1 4.653
1 4.869
1 4.936
1 4.953
1 5.13
1 5.326
1 5.508
1 5.702
1 5.809
1 6.007
1 6.157
1 6.158
1 6.37
1 6.571
1 6.785
1 6.977
1 7.006
1 7.016
1 6.985
1 6.806
1 6.754
1 6.647
1 6.542
1 6.483
1 6.453
1 6.403
1 6.212
1 6.092
1 6.058
1 6.243
1 6.284
1 6.354
1 6.496
1 6.545
1 6.683
1 6.892
1 6.957
1 7.183
1 7.287
1 7.5
1 7.688
1 7.833
1 8.029
1 8.26
2 2.031
2 2.063
2 2.083
2 2.102
2 2.135
2 2.166
2 2.211
2 2.251
2 2.293
2 2.33
2 2.357
2 2.368
2 2.382
2 2.401
2 2.404
2 2.411
2 2.415
2 2.423
2 2.438
2 2.448
2 2.468
2 2.503
2 2.518
2 2.552
2 2.558
2 2.579
2 2.58
2 2.581
2 2.613
2 2.653
2 2.667
2 2.679
2 2.692
2 2.741
2 2.771
2 2.796
2 2.833
2 2.871
2 2.918
2 2.929
2 2.963
2 3.006
2 3.021
2 3.034
2 3.057
2 3.057
2 3.103
2 3.145
2 3.158
2 3.158
2 3.172
2 3.19
2 3.225
2 3.25
2 3.299
2 3.343
2 3.368
2 3.414
2 3.436
2 3.481
2 3.517
2 3.549
2 3.559
2 3.581
2 3.628
2 3.665
2 3.704
2 3.761
2 3.837
2 3.858
2 3.902
2 4.11
2 4.13
2 4.152
2 4.196
2 4.378
2 4.491
2 4.702
2 4.873
2 4.983
2 5.183
2 5.387
2 5.413
2 5.612
2 5.812
2 5.883
2 6.04
2 6.048
2 6.143
2 6.317
2 6.334
2 6.292
2 6.28
2 6.274
2 6.091
2 5.894
2 5.761
2 5.671
2 5.597
2 5.578
2 5.728
2 5.771
2 5.836
2 6.042
2 6.143
2 6.219
2 6.374
2 6.441
2 6.679
2 6.831
2 7.022
2 7.146
2 7.261
2 7.267
2 7.282
2 7.309
2 7.359
3 2.03
3 2.066
3 2.076
3 2.119
3 2.131
3 2.135
3 2.163
3 2.173
3 2.209
3 2.213
3 2.222
3 2.226
3 2.26
3 2.263
3 2.272
3 2.306
3 2.313
3 2.352
3 2.401
3 2.451
3 2.488
3 2.538
3 2.539
3 2.578
3 2.589
3 2.602
3 2.624
3 2.673
3 2.705
3 2.735
3 2.783
3 2.804
3 2.852
3 2.882
3 2.92
3 2.934
3 2.974
3 3.009
3 3.053
3 3.068
3 3.098
3 3.145
3 3.161
3 3.208
3 3.219
3 3.254
3 3.267
3 3.279
3 3.313
3 3.332
3 3.363
3 3.366
3 3.375
3 3.376
3 3.424
3 3.473
3 3.492
3 3.494
