year curveHighRes0421
0 2.036
0 2.074
0 2.114
0 2.156
0 2.189
0 2.199
0 2.218
0 2.234
0 2.246
0 2.28
0 2.319
0 2.346
0 2.35
0 2.358
0 2.401
0 2.437
0 2.474
0 2.493
0 2.502
0 2.528
0 2.531
0 2.554
0 2.57
0 2.57
0 2.589
0 2.61
0 2.621
0 2.66
0 2.67
0 2.697
0 2.744
0 2.759
0 2.785
0 2.795
0 2.832
0 2.837
0 2.845
0 2.892
0 2.897
0 2.928
0 2.951
0 2.967
0 3.009
0 3.054
0 3.096
0 3.144
0 3.193
0 3.233
0 3.255
0 3.269
0 3.292
0 3.293
0 3.328
0 3.331
0 3.366
0 3.397
0 3.435
0 3.465
0 3.493
0 3.532
0 3.557
0 3.568
0 3.598
0 3.644
0 3.824
0 3.93
0 3.984
0 4.106
0 4.222
0 4.36
0 4.367
0 4.562
0 4.58
0 4.672
0 4.741
0 4.844
0 4.896
0 5.038
0 5.088
0 5.194
0 5.195
0 5.394
0 5.415
0 5.496
0 5.646
0 5.847
0 6.028
0 6.221
0 6.258
0 6.144
0 5.981
0 5.868
0 5.851
0 5.678
0 5.572
0 5.4
0 5.384
0 5.342
0 5.373
0 5.405
0 5.548
0 5.772
0 5.96
0 5.965
0 5.986
0 6.094
0 6.199
0 6.347
0 6.436
0 6.568
0 6.785
0 6.863
0 7.029
0 7.113
0 7.234
0 7.25
1 2.016
1 2.028
1 2.07
1 2.071
1 2.106
1 2.126
1 2.173
1 2.18
1 2.188
1 2.203
1 2.243
1 2.27
1 2.309
1 2.353
1 2.376
1 2.391
1 2.428
1 2.465
1 2.477
1 2.496
1 2.507
1 2.516
1 2.519
1 2.556
1 2.597
1 2.616
1 2.638
1 2.641
1 2.659
1 2.666
1 2.707
1 2.709
1 2.721
1 2.722
1 2.769
1 2.806
1 2.847
1 2.854
1 2.89
1 2.932
1 2.966
1 2.981
1 3.026
1 3.052
1 3.101
1 3.135
1 3.164
1 3.201
1 3.211
1 3.229
1 3.25
1 3.259
1 3.264
1 3.275
1 3.289
1 3.326
1 3.329
1 3.345
1 3.383
1 3.415
1 3.419
1 3.629
1 3.845
1 3.956
1 4.084
1 4.156
1 4.16
1 4.254
1 4.291
1 4.299
1 4.5
1 4.611
1 4.822
1 4.834
1 4.939
1 5.109
1 5.267
1 5.318
1 5.489
1 5.659
1 5.788
1 5.84
1 5.872
1 5.889
1 5.966
1 5.844
1 5.635
1 5.611
1 5.488
1 5.378
1 5.252
1 5.12
1 4.923
1 4.775
1 5.02
1 5.228
1 5.267
1 5.402
1 5.579
1 5.661
1 5.725
1 5.748
1 5.93
1 6.159
1 6.356
1 6.566
1 6.567
1 6.648
1 6.87
1 6.954
2 2.021
2 2.026
2 2.049
2 2.078
2 2.128
2 2.136
2 2.157
2 2.203
2 2.229
2 2.274
2 2.321
2 2.345
2 2.361
2 2.407
2 2.455
2 2.468
2 2.505
2 2.541
2 2.566
2 2.592
2 2.633
2 2.659
2 2.684
2 2.694
2 2.702
2 2.748
2 2.794
2 2.818
2 2.847
2 2.867
2 2.88
2 2.91
2 2.928
2 2.974
2 2.996
2 3.025
2 3.056
2 3.073
2 3.108
2 3.15
2 3.165
2 3.178
2 3.206
2 3.221
2 3.261
2 3.285
2 3.287
2 3.294
2 3.307
2 3.334
2 3.363
2 3.412
2 3.443
2 3.46
2 3.462
2 3.465
2 3.482
2 3.51
2 3.536
2 3.567
2 3.608
2 3.85
2 4.013
2 4.027
2 4.202
2 4.413
2 4.435
2 4.624
2 4.705
2 4.906
2 4.926
2 4.997
2 5.071
2 5.087
2 5.165
2 5.289
2 5.298
2 5.365
2 5.518
2 5.537
2 5.558
