year curveHighRes0271
0 2.044
0 2.09
0 2.135
0 2.147
0 2.192
0 2.203
0 2.242
0 2.269
0 2.305
0 2.318
0 2.348
0 2.366
0 2.387
0 2.389
0 2.437
0 2.461
0 2.477
0 2.521
0 2.546
0 2.563
0 2.568
0 2.579
0 2.626
0 2.667
0 2.676
0 2.715
0 2.726
0 2.772
0 2.782
0 2.792
0 2.838
0 2.858
0 2.879
0 2.928
0 2.963
0 2.999
0 3.018
0 3.037
0 3.073
0 3.112
0 3.152
0 3.188
0 3.233
0 3.276
0 3.322
0 3.357
0 3.369
0 3.377
0 3.389
0 3.407
0 3.415
0 3.416
0 3.461
0 3.477
0 3.507
0 3.543
0 3.577
0 3.595
0 3.634
0 3.656
0 3.751
0 3.923
0 3.927
0 3.976
0 4.078
0 4.167
0 4.308
0 4.374
0 4.453
0 4.571
0 4.661
0 4.785
0 4.97
0 5.125
0 5.225
0 5.392
0 5.5
0 5.65
0 5.768
0 5.819
0 5.873
0 6.012
0 6.07
0 6.224
0 6.269
0 6.28
0 6.287
0 6.116
0 6.055
0 6.0
0 5.837
0 5.779
0 5.687
0 5.565
0 5.39
0 5.275
0 5.382
0 5.465
0 5.722
0 5.753
0 5.853
0 5.989
0 6.221
0 6.286
0 6.393
0 6.473
0 6.597
0 6.65
0 6.759
0 6.873
0 6.959
0 6.989
0 7.037
1 2.046
1 2.089
1 2.137
1 2.164
1 2.195
1 2.215
1 2.241
1 2.268
1 2.303
1 2.311
1 2.358
1 2.395
1 2.433
1 2.451
1 2.457
1 2.458
1 2.505
1 2.519
1 2.539
1 2.542
1 2.575
1 2.608
1 2.657
1 2.686
1 2.729
1 2.744
1 2.781
1 2.784
1 2.829
1 2.862
1 2.901
1 2.928
1 2.974
1 3.008
1 3.011
1 3.014
1 3.053
1 3.071
1 3.086
1 3.088
1 3.117
1 3.162
1 3.183
1 3.222
1 3.232
1 3.271
1 3.277
1 3.325
1 3.354
1 3.356
1 3.397
1 3.411
1 3.441
1 3.446
1 3.493
1 3.512
1 3.537
1 3.572
1 3.598
1 3.603
1 3.65
1 3.657
1 3.659
1 3.686
1 3.722
1 3.869
1 3.87
1 3.989
1 4.154
1 4.295
1 4.332
1 4.549
1 4.577
1 4.701
1 4.828
1 4.893
1 4.901
1 5.03
1 5.138
1 5.277
1 5.385
1 5.598
1 5.803
1 5.991
1 6.073
1 6.17
1 6.174
1 6.351
1 6.375
1 6.401
1 6.424
1 6.539
1 6.588
1 6.601
1 6.589
1 6.53
1 6.329
1 6.126
1 5.977
1 5.848
1 5.709
1 5.699
1 5.649
1 5.591
1 5.838
1 6.012
1 6.028
1 6.212
1 6.262
1 6.306
1 6.391
1 6.537
1 6.565
1 6.659
1 6.905
1 7.158
1 7.341
1 7.421
1 7.506
1 7.722
1 7.787
1 7.803
1 7.804
2 2.043
2 2.09
2 2.113
2 2.123
2 2.169
2 2.176
2 2.183
2 2.184
2 2.193
2 2.214
2 2.227
2 2.246
2 2.294
2 2.32
2 2.361
2 2.389
2 2.415
2 2.44
2 2.488
2 2.537
2 2.564
2 2.602
2 2.626
2 2.649
2 2.652
2 2.677
2 2.703
2 2.716
2 2.766
2 2.799
2 2.825
2 2.851
2 2.859
2 2.861
2 2.867
2 2.886
2 2.914
2 2.952
2 2.957
2 3.006
2 3.027
2 3.061
2 3.067
2 3.11
2 3.155
2 3.183
2 3.193
2 3.236
2 3.249
2 3.277
2 3.317
2 3.332
2 3.363
2 3.383
2 3.425
2 3.448
2 3.473
2 3.522
2 3.551
2 3.592
2 3.641
2 3.713
2 3.758
2 3.875
2 4.042
2 4.141
2 4.207
2 4.369
2 4.475
2 4.547
2 4.585
2 4.784
2 4.828
2 4.858
2 4.907
2 4.931
2 5.113
2 5.294
2 5.425
2 5.49
2 5.64
2 5.828
2 5.863
2 6.047
2 6.054
2 6.266
2 6.287
2 6.307
2 6.262
2 6.25
2 6.149
2 6.131
2 6.024
2 5.989
2 5.826
2 5.808
2 5.637
2 5.534
2 5.61
2 5.649
2 5.689
2 5.725
2 5.938
2 6.15
2 6.394
2 6.5
2 6.644
2 6.752
2 6.849
2 7.041
2 7.241
2 7.397
2 7.56
2 7.715
2 7.733
3 2.008
3 2.027
3 2.058
3 2.101
3 2.113
3 2.133
3 2.154
3 2.191
3 2.214
3 2.239
3 2.251
3 2.3
3 2.322
3 2.334
3 2.363
3 2.404
3 2.424
3 2.445
3 2.495
3 2.528
3 2.548
3 2.586
3 2.596
3 2.616
3 2.625
3 2.674
3 2.711
3 2.734
3 2.752
3 2.761
3 2.794
3 2.828
3 2.841
3 2.865
3 2.893
3 2.927
3 2.977
3 2.984
3 3.023
3 3.068
3 3.117
3 3.157
3 3.2
3 3.226
3 3.252
3 3.265
3 3.305
3 3.319
3 3.357
3 3.387
3 3.434
3 3.437
3 3.48
3 3.524
3 3.554
3 3.568
3 3.615
3 3.659
3 3.693
3 3.739
3 3.744
3 3.785
3 3.823
3 3.834
3 3.987
3 4.148
3 4.25
3 4.399
3 4.562
3 4.577
3 4.677
3 4.893
3 4.904
3 4.923
3 4.935
3 5.051
3 5.244
3 5.251
3 5.291
3 5.394
3 5.435
3 5.465
3 5.557
3 5.723
3 5.764
3 5.851
3 5.976
3 6.0
3 6.035
3 6.198
3 6.227
3 6.368
3 6.403
3 6.306
3 6.235
3 6.134
3 6.085
3 6.046
3 6.037
3 5.97
3 5.883
3 5.818
3 5.69
3 5.951
3 6.023
3 6.148
3 6.312
3 6.319
3 6.378
3 6.41
3 6.437
3 6.68
3 6.804
3 6.86
3 6.932
3 7.125
3 7.337
3 7.359
4 2.038
4 2.054
4 2.066
4 2.072
4 2.086
4 2.114
4 2.156
4 2.194
4 2.232
4 2.248
4 2.292
4 2.33
4 2.366
4 2.402
4 2.427
4 2.454
4 2.474
4 2.495
4 2.513
4 2.538
4 2.555
4 2.565
4 2.584
4 2.628
4 2.655
4 2.663
4 2.673
4 2.69
4 2.734
4 2.743
4 2.759
4 2.767
4 2.801
4 2.826
4 2.849
4 2.897
4 2.909
4 2.957
4 2.962
4 2.969
4 2.986
4 3.022
4 3.071
4 3.081
4 3.099
4 3.129
4 3.173
4 3.191
4 3.238
4 3.274
4 3.301
4 3.324
4 3.355
4 3.375
4 3.412
4 3.442
4 3.454
4 3.491
4 3.499
4 3.524
4 3.525
4 3.536
4 3.757
4 3.811
4 3.827
4 3.849
4 3.894
4 3.928
4 4.115
4 4.181
4 4.201
4 4.303
4 4.445
4 4.452
4 4.592
4 4.766
4 4.894
4 5.068
4 5.193
4 5.316
4 5.53
4 5.73
4 5.817
4 5.984
4 6.117
4 6.146
4 6.316
4 6.326
4 6.375
4 6.355
4 6.321
4 6.233
4 6.098
4 5.999
4 5.901
4 5.737
4 5.644
4 5.43
4 5.348
4 5.595
4 5.64
4 5.874
4 5.898
4 6.094
4 6.276
4 6.35
4 6.511
4 6.563
4 6.777
4 6.865
4 6.956
4 7.189
4 7.42
4 7.537
4 7.657
4 7.703
4 7.727
5 2.006
5 2.008
5 2.015
5 2.02
5 2.033
5 2.035
5 2.051
5 2.101
5 2.135
5 2.164
5 2.193
5 2.223
5 2.236
5 2.239
5 2.265
5 2.311
5 2.321
5 2.348
5 2.381
5 2.413
5 2.459
5 2.506
5 2.537
5 2.587
5 2.594
5 2.62
5 2.647
5 2.675
5 2.705
5 2.734
5 2.748
5 2.76
5 2.785
5 2.81
5 2.826
5 2.858
5 2.894
5 2.905
5 2.928
5 2.951
5 2.998
5 3.045
5 3.072
5 3.119
5 3.165
5 3.198
5 3.238
5 3.281
5 3.296
5 3.307
5 3.325
5 3.326
5 3.343
5 3.363
5 3.394
5 3.404
5 3.406
5 3.44
5 3.47
5 3.487
5 3.509
5 3.535
5 3.548
5 3.549
5 3.625
5 3.793
5 4.004
5 4.173
5 4.376
5 4.477
5 4.68
5 4.884
5 4.946
5 5.037
5 5.101
5 5.191
5 5.22
5 5.348
5 5.517
5 5.598
5 5.716
5 5.844
5 6.028
5 6.244
5 6.395
5 6.498
5 6.671
5 6.738
5 6.749
5 6.578
5 6.391
5 6.383
5 6.212
5 6.001
5 5.823
5 5.658
5 5.467
5 5.451
5 5.635
5 5.733
5 5.988
5 6.243
5 6.316
5 6.453
5 6.657
5 6.817
5 6.898
5 7.089
5 7.206
5 7.456
5 7.713
5 7.904
5 7.908
5 8.096
5 8.105
5 8.151
6 2.011
6 2.03
6 2.065
6 2.114
6 2.144
6 2.153
6 2.19
6 2.195
6 2.197
6 2.219
6 2.235
6 2.272
6 2.3
6 2.314
6 2.342
6 2.387
6 2.402
6 2.442
6 2.48
6 2.505
6 2.553
6 2.594
6 2.599
6 2.634
6 2.643
6 2.663
6 2.707
6 2.711
6 2.753
6 2.794
6 2.808
6 2.821
6 2.833
6 2.881
6 2.92
6 2.922
6 2.962
6 3.006
6 3.036
6 3.04
6 3.073
6 3.082
6 3.112
6 3.134
6 3.176
6 3.189
6 3.198
6 3.235
6 3.283
6 3.312
6 3.335
6 3.375
6 3.38
6 3.421
6 3.452
6 3.458
6 3.505
6 3.515
6 3.564
6 3.564
6 3.575
6 3.622
6 3.632
6 3.774
6 3.827
6 3.89
6 3.979
6 4.177
6 4.201
6 4.265
6 4.348
6 4.382
6 4.47
6 4.624
6 4.638
6 4.764
6 4.897
6 4.917
6 4.92
6 4.924
6 4.986
6 5.003
6 5.173
6 5.217
6 5.338
6 5.377
6 5.38
6 5.547
6 5.59
6 5.591
6 5.562
6 5.408
6 5.246
6 5.039
6 4.917
6 4.859
6 4.787
6 4.661
6 4.561
6 4.548
6 4.347
6 4.451
6 4.46
6 4.541
6 4.549
6 4.644
6 4.72
6 4.968
6 5.09
6 5.24
6 5.426
6 5.646
6 5.667
6 5.824
6 5.843
6 6.081
7 2.002
7 2.028
7 2.074
7 2.077
7 2.108
7 2.13
7 2.157
7 2.202
7 2.243
7 2.256
7 2.304
7 2.317
7 2.34
7 2.374
7 2.39
7 2.395
7 2.428
7 2.457
7 2.477
7 2.5
7 2.505
7 2.543
7 2.582
7 2.593
7 2.618
7 2.631
7 2.66
7 2.666
7 2.694
7 2.698
7 2.704
7 2.753
7 2.762
7 2.806
7 2.82
7 2.846
7 2.849
7 2.865
7 2.873
7 2.913
7 2.95
7 2.971
7 2.979
7 2.996
7 3.037
7 3.048
7 3.094
7 3.116
7 3.131
7 3.15
7 3.157
7 3.199
7 3.239
7 3.271
7 3.276
7 3.319
7 3.343
7 3.347
7 3.377
7 3.404
7 3.445
7 3.479
7 3.488
7 3.495
7 3.595
7 3.723
7 3.826
7 3.938
7 4.045
7 4.228
7 4.371
7 4.379
7 4.462
7 4.626
7 4.665
7 4.849
7 5.063
7 5.07
7 5.082
7 5.213
7 5.403
7 5.504
7 5.525
7 5.609
7 5.779
7 5.974
7 6.039
7 6.216
7 6.232
7 6.104
7 5.899
7 5.861
7 5.853
7 5.732
7 5.617
7 5.431
7 5.325
7 5.213
7 5.231
7 5.312
7 5.43
7 5.672
7 5.704
7 5.958
7 6.217
7 6.322
7 6.397
7 6.651
7 6.8
7 6.848
7 7.1
7 7.223
7 7.269
7 7.486
7 7.655
7 7.659
8 2.031
8 2.045
8 2.085
8 2.116
8 2.156
8 2.196
8 2.202
8 2.208
8 2.235
8 2.267
8 2.278
8 2.321
8 2.346
8 2.375
8 2.392
8 2.419
8 2.455
8 2.457
8 2.47
8 2.483
8 2.49
8 2.525
8 2.544
8 2.549
8 2.559
8 2.593
8 2.625
8 2.673
8 2.676
8 2.698
8 2.74
8 2.74
8 2.784
8 2.798
8 2.811
8 2.853
8 2.89
8 2.921
8 2.923
8 2.947
8 2.989
8 3.035
8 3.076
8 3.104
8 3.111
8 3.127
8 3.13
8 3.151
8 3.192
8 3.216
8 3.228
8 3.248
8 3.29
8 3.312
8 3.315
8 3.364
8 3.397
8 3.418
8 3.451
8 3.462
8 3.499
8 3.561
8 3.578
8 3.736
8 3.811
8 4.005
8 4.198
8 4.288
8 4.465
8 4.527
8 4.676
8 4.835
8 4.954
8 5.027
8 5.184
8 5.367
8 5.522
8 5.584
8 5.684
8 5.793
8 5.808
8 5.811
8 5.85
8 5.854
8 5.9
8 6.002
8 6.01
8 6.094
8 5.931
8 5.815
8 5.693
8 5.604
8 5.394
8 5.231
8 5.203
8 5.023
8 4.951
8 4.923
8 5.132
8 5.143
8 5.229
8 5.46
8 5.602
8 5.682
8 5.932
8 6.142
8 6.338
8 6.578
8 6.774
8 6.815
8 6.857
8 6.997
8 7.015
9 2.035
9 2.038
9 2.042
