year curveLowRes0151
0 2.05
0 2.351
0 2.586
0 2.872
0 3.149
0 3.38
0 4.028
0 5.463
0 6.346
0 6.082
0 7.491
1 2.006
1 2.249
1 2.554
1 2.845
1 3.092
1 3.386
1 4.394
1 5.527
1 6.836
1 6.305
1 7.936
2 2.017
2 2.371
2 2.58
2 2.953
2 3.304
2 3.59
2 4.825
2 5.741
2 5.376
2 5.86
3 2.014
3 2.32
3 2.632
3 2.852
3 3.162
3 3.463
3 4.277
3 5.361
3 6.324
3 6.15
3 7.814
4 2.045
4 2.322
4 2.651
4 2.907
4 3.247
4 3.608
4 4.843
4 5.805
4 5.254
4 7.003
5 2.03
5 2.256
5 2.57
5 2.803
5 3.152
5 3.465
5 5.129
5 6.137
5 5.901
5 6.809
6 2.047
6 2.294
6 2.572
6 2.788
6 3.094
6 3.405
6 4.098
6 5.338
6 6.297
6 5.799
6 7.26
7 2.03
7 2.407
7 2.8
7 3.067
7 3.396
7 3.609
7 4.678
7 5.975
7 5.915
7 6.349
8 2.001
8 2.28
8 2.621
8 2.998
8 3.26
8 3.549
8 4.499
8 5.737
8 5.722
8 6.077
8 7.681
9 2.03
9 2.318
9 2.586
9 2.837
9 3.139
9 3.462
9 4.586
9 6.056
9 6.528
9 6.289
9 7.935
10 2.036
10 2.34
10 2.622
10 2.929
10 3.166
10 3.375
10 4.479
10 5.339
10 5.75
10 5.968
11 2.021
11 2.188
11 2.509
11 2.762
11 3.139
11 3.435
11 4.759
11 6.585
11 6.68
11 7.426
12 2.028
12 2.301
12 2.556
12 2.843
12 3.115
12 3.471
12 4.857
12 6.074
12 5.75
12 6.976
13 2.011
13 2.375
13 2.756
13 3.045
13 3.404
13 3.73
13 4.731
13 6.08
13 5.37
13 7.131
14 2.04
14 2.288
14 2.648
14 2.953
14 3.168
14 3.516
14 4.441
14 6.214
14 7.085
14 6.378
14 7.673
15 2.037
15 2.327
15 2.517
15 2.702
15 3.038
15 3.364
15 4.178
15 5.312
15 6.105
15 5.761
15 7.057
16 2.001
16 2.276
16 2.539
16 2.888
16 3.174
16 3.446
16 4.703
16 5.868
16 6.195
16 6.269
16 7.662
17 2.029
17 2.225
17 2.518
17 2.752
17 3.057
17 3.29
17 3.961
17 5.341
17 6.879
17 5.997
17 7.695
18 2.044
18 2.23
18 2.485
18 2.793
18 3.099
18 3.296
18 3.727
18 5.333
18 6.43
18 5.947
18 7.973
19 2.022
19 2.344
19 2.586
19 2.903
19 3.228
19 3.516
19 4.277
19 5.437
19 5.888
19 5.845
19 7.191
20 2.009
20 2.267
20 2.512
20 2.732
20 3.008
20 3.263
20 4.09
20 5.468
20 6.52
20 5.963
20 6.935
21 2.036
21 2.341
21 2.621
21 3.001
21 3.257
21 3.543
21 4.881
21 6.22
21 6.428
21 6.926
22 2.025
22 2.299
22 2.528
22 2.806
22 3.132
22 3.397
22 4.277
22 5.451
22 4.608
22 5.382
23 2.021
23 2.33
23 2.58
23 2.867
23 3.183
23 3.463
23 4.444
23 5.677
23 6.43
23 6.347
23 8.296
24 2.049
24 2.344
24 2.646
24 2.894
24 3.114
24 3.413
24 4.336
24 5.292
24 6.07
24 6.115
24 7.759
25 2.028
25 2.32
25 2.645
25 2.958
25 3.246
25 3.605
25 4.704
25 6.002
25 6.201
25 6.715
26 2.015
26 2.343
26 2.617
26 2.925
26 3.349
26 3.697
26 4.905
26 6.081
26 6.638
26 6.565
27 2.036
27 2.261
27 2.583
27 2.911
27 3.248
27 3.512
27 4.786
27 6.048
27 6.132
27 5.485
28 2.04
28 2.316
28 2.557
28 2.812
28 3.138
28 3.429
28 4.566
28 6.281
28 6.076
28 7.723
29 2.01
29 2.257
29 2.568
29 2.868
29 3.133
29 3.453
29 4.398
29 5.465
29 5.08
29 5.928
30 2.005
30 2.233
30 2.507
30 2.785
30 3.089
30 3.344
30 4.5
30 5.848
30 5.541
30 5.906
31 2.049
31 2.356
31 2.741
31 3.091
31 3.399
31 3.72
31 5.085
31 6.388
31 5.577
31 6.298
32 2.026
32 2.262
32 2.565
32 2.825
32 3.043
32 3.397
32 4.316
32 5.058
32 5.719
32 6.529
32 7.672
33 2.008
33 2.23
33 2.476
33 2.764
33 3.014
33 3.191
33 3.771
33 5.071
33 5.585
33 5.562
33 6.922
34 2.009
34 2.343
34 2.678
34 2.88
34 3.145
34 3.423
34 3.887
34 4.968
34 6.062
34 5.746
34 7.339
35 2.028
35 2.337
35 2.62
35 2.98
35 3.272
35 3.524
35 4.836
35 5.902
35 5.796
35 6.881
36 2.019
36 2.305
36 2.515
36 2.749
36 2.994
36 3.298
36 4.267
36 5.388
36 6.081
36 5.898
36 7.196
37 2.042
37 2.409
37 2.741
37 3.107
