year curveLowRes0251
0 2.032
0 2.313
0 2.55
0 2.831
0 3.105
0 3.418
0 4.671
0 5.989
0 5.064
0 5.906
1 2.004
1 2.368
1 2.69
1 2.962
1 3.241
1 3.453
1 4.116
1 5.388
1 5.926
1 5.068
1 6.584
2 2.001
2 2.205
2 2.408
2 2.77
2 3.14
2 3.381
2 4.148
2 5.611
2 6.205
2 5.826
2 7.373
3 2.031
3 2.392
3 2.687
3 2.992
3 3.4
3 3.772
3 5.195
3 6.839
3 6.995
3 7.101
4 2.048
4 2.347
4 2.559
4 2.804
4 3.052
4 3.264
4 3.986
4 5.397
4 5.862
4 5.776
4 7.218
5 2.021
5 2.392
5 2.705
5 2.961
5 3.201
5 3.546
5 4.742
5 6.455
5 6.246
5 7.041
6 2.035
6 2.294
6 2.541
6 2.75
6 3.091
6 3.431
6 4.697
6 5.689
6 5.888
6 6.249
7 2.049
7 2.337
7 2.568
7 2.897
7 3.19
7 3.416
7 3.985
7 5.445
7 7.066
7 6.285
7 7.679
8 2.029
8 2.28
8 2.619
8 2.92
8 3.19
8 3.47
8 4.025
8 5.18
8 6.027
8 5.898
8 7.462
9 2.046
9 2.296
9 2.589
9 2.78
9 3.099
9 3.305
9 4.55
9 5.609
9 5.216
9 6.3
10 2.012
10 2.299
10 2.616
10 2.914
10 3.226
10 3.473
10 4.756
10 6.134
10 6.16
10 6.563
11 2.029
11 2.281
11 2.55
11 2.829
11 3.151
11 3.452
11 4.16
11 5.176
11 6.065
11 5.77
11 7.259
12 2.007
12 2.346
12 2.703
12 2.961
12 3.254
12 3.661
12 4.823
12 5.832
12 5.618
12 5.866
13 2.035
13 2.212
13 2.448
13 2.81
13 3.12
13 3.375
13 4.147
13 5.585
13 5.973
13 5.855
13 7.289
14 2.026
14 2.335
14 2.635
14 2.923
14 3.255
14 3.49
14 5.249
14 6.427
14 6.58
14 6.186
15 2.025
15 2.496
15 2.743
15 3.138
15 3.503
15 3.823
15 5.143
15 6.461
15 6.28
15 7.153
16 2.02
16 2.277
16 2.659
16 2.909
16 3.181
16 3.497
16 4.123
16 5.008
16 5.767
16 5.332
16 6.804
17 2.02
17 2.339
17 2.668
17 2.941
17 3.291
17 3.674
17 4.55
17 5.784
17 5.004
17 5.964
18 2.033
18 2.423
18 2.718
18 2.909
18 3.219
18 3.45
18 4.265
18 5.612
18 5.858
18 6.41
19 2.019
19 2.277
19 2.62
19 2.96
19 3.226
19 3.533
19 4.274
19 5.856
19 6.945
19 6.1
19 7.826
20 2.033
20 2.389
20 2.717
20 3.038
20 3.392
20 3.693
20 4.672
20 5.885
20 5.65
20 6.624
21 2.002
21 2.362
21 2.662
21 2.946
21 3.269
21 3.542
21 4.827
21 6.259
21 6.145
21 6.616
22 2.045
22 2.342
22 2.702
22 3.011
22 3.298
22 3.602
22 4.583
22 5.68
22 5.092
22 6.627
23 2.034
23 2.309
23 2.557
23 2.808
23 3.067
23 3.444
23 4.411
23 5.794
23 5.351
23 6.302
24 2.024
24 2.293
24 2.675
24 2.852
24 3.069
24 3.332
24 4.529
24 5.837
24 5.56
24 6.392
25 2.036
25 2.395
25 2.64
25 2.968
25 3.27
25 3.549
25 4.562
25 5.884
25 5.97
25 6.732
26 2.03
26 2.238
26 2.542
26 2.873
26 3.122
26 3.384
26 4.522
26 5.95
26 6.28
26 6.693
26 8.155
27 2.021
27 2.358
27 2.626
27 2.873
27 3.142
27 3.491
27 4.472
27 5.365
27 6.138
27 5.587
27 6.567
28 2.031
28 2.283
28 2.564
28 2.899
28 3.183
28 3.47
28 4.2
28 5.796
28 6.339
28 6.079
28 7.586
29 2.039
29 2.225
29 2.529
29 2.764
29 3.069
29 3.321
29 4.207
29 5.778
29 5.867
29 5.652
30 2.037
30 2.256
30 2.617
30 2.865
30 3.091
30 3.399
30 4.686
30 6.016
30 5.709
30 6.521
31 2.02
31 2.393
31 2.733
31 3.029
31 3.386
31 3.66
31 4.278
31 5.391
31 6.235
31 6.101
31 7.892
32 2.006
32 2.311
32 2.651
32 3.013
32 3.407
32 3.614
32 4.598
32 5.98
32 5.233
32 6.301
33 2.045
33 2.399
33 2.818
33 3.098
33 3.477
33 3.709
33 5.039
33 6.609
33 6.429
33 7.411
34 2.038
34 2.404
34 2.7
34 2.924
34 3.212
34 3.639
34 5.012
34 6.189
34 5.575
34 7.02
35 2.05
35 2.381
35 2.742
35 3.008
35 3.348
35 3.633
35 4.861
35 6.133
35 6.143
35 6.394
35 7.581
36 2.004
36 2.356
36 2.604
36 2.876
36 3.119
36 3.432
36 4.695
36 5.77
36 5.651
36 6.394
37 2.01
37 2.276
37 2.593
37 2.869
37 3.108
37 3.472
37 4.519
37 5.639
37 5.536
37 6.402
38 2.003
38 2.272
38 2.612
38 2.811
38 3.106
38 3.406
38 4.992
38 6.468
38 6.419
38 7.58
39 2.014
39 2.364
39 2.644
39 2.872
39 3.136
39 3.353
39 4.046
39 5.453
39 6.041
39 6.086
39 7.927
40 2.036
40 2.255
40 2.498
40 2.799
40 3.127
40 3.431
40 4.176
40 5.632
40 5.091
40 6.866
41 2.007
41 2.339
41 2.65
41 2.987
41 3.319
41 3.701
41 4.788
41 5.7
41 5.568
41 5.92
42 2.019
42 2.287
42 2.518
42 2.789
42 2.995
42 3.215
42 4.282
42 5.453
42 5.599
42 6.161
43 2.023
43 2.423
43 2.706
43 2.876
43 3.225
43 3.563
43 4.632
43 6.452
43 6.259
43 6.999
44 2.013
44 2.275
44 2.547
44 2.889
44 3.158
44 3.501
44 4.953
44 6.475
44 6.3
44 7.02
45 2.002
45 2.334
45 2.709
45 3.03
45 3.292
45 3.631
45 4.923
45 6.262
45 5.667
45 6.721
46 2.016
46 2.341
46 2.621
46 2.907
46 3.226
46 3.728
46 5.194
46 6.511
46 5.358
46 7.012
47 2.037
47 2.304
47 2.553
47 2.81
47 3.072
47 3.344
47 4.264
47 5.14
47 5.281
47 5.49
47 6.658
48 2.049
48 2.347
48 2.607
48 2.932
48 3.183
48 3.522
48 4.697
48 6.268
48 6.246
48 6.654
49 2.025
49 2.399
49 2.747
49 3.027
49 3.227
49 3.576
49 4.277
49 5.436
49 6.03
49 5.479
49 7.236
50 2.045
50 2.396
50 2.741
50 3.068
50 3.409
50 3.787
50 4.69
50 6.246
50 6.385
50 6.696
51 2.029
51 2.332
51 2.588
51 2.846
51 3.127
51 3.46
51 4.654
51 6.18
51 5.777
51 6.059
52 2.032
52 2.321
52 2.631
52 2.998
52 3.27
52 3.524
52 4.598
52 5.935
52 6.244
52 6.277
52 7.649
53 2.007
53 2.291
53 2.56
53 2.831
53 3.162
53 3.45
53 3.992
53 5.31
53 6.454
53 6.037
53 7.568
54 2.015
54 2.293
54 2.553
54 2.873
54 3.295
54 3.531
54 4.709
54 6.111
54 6.224
54 6.694
55 2.006
55 2.37
55 2.702
55 3.05
55 3.361
55 3.646
55 5.095
55 6.005
55 5.63
55 6.442
56 2.049
56 2.365
56 2.739
56 2.988
56 3.235
56 3.52
56 4.528
56 5.547
56 5.371
56 6.412
57 2.003
57 2.29
57 2.493
57 2.75
57 3.018
57 3.325
57 4.357
57 5.702
57 5.818
57 6.62
57 8.126
58 2.018
58 2.302
58 2.514
58 2.74
58 3.059
58 3.266
58 4.283
58 5.23
58 5.957
58 5.706
58 7.148
59 2.026
59 2.345
59 2.615
59 2.828
59 3.127
59 3.503
59 4.713
59 6.286
59 6.615
59 6.868
60 2.049
60 2.284
60 2.633
60 2.948
60 3.078
60 3.463
60 4.705
60 5.964
60 5.518
60 6.121
61 2.027
61 2.276
61 2.551
61 2.796
