year curveLowRes0551
0 2.024
0 2.326
0 2.603
0 2.868
0 3.202
0 3.522
0 4.553
0 5.653
0 4.881
0 6.326
1 2.046
1 2.258
1 2.493
1 2.8
1 3.134
1 3.349
1 3.945
1 5.126
1 6.057
1 5.428
1 6.985
2 2.045
2 2.309
2 2.638
2 2.946
2 3.267
2 3.492
2 4.454
2 6.209
2 6.496
2 6.758
2 7.957
3 2.036
3 2.284
3 2.603
3 2.868
3 3.121
3 3.435
3 4.052
3 5.179
3 5.917
3 5.188
3 5.964
4 2.015
4 2.233
4 2.524
4 2.762
4 3.057
4 3.283
4 4.084
4 5.457
4 6.119
4 5.842
4 7.04
5 2.025
5 2.303
5 2.562
5 2.86
5 3.092
5 3.317
5 4.253
5 5.352
5 6.417
5 5.892
5 6.972
6 2.028
6 2.287
6 2.606
6 2.942
6 3.191
6 3.522
6 5.469
6 6.754
6 6.467
6 6.821
7 2.03
7 2.407
7 2.708
7 3.004
7 3.241
7 3.601
7 4.827
7 5.98
7 5.742
7 6.134
8 2.002
8 2.318
8 2.657
8 2.989
8 3.24
8 3.543
8 4.611
8 5.827
8 5.019
8 7.138
9 2.023
9 2.302
9 2.628
9 2.807
9 3.184
9 3.47
9 4.228
9 5.083
9 5.467
9 5.499
9 6.405
10 2.018
10 2.257
10 2.492
10 2.744
10 2.991
10 3.259
10 4.154
10 5.86
10 6.816
10 6.419
10 7.914
11 2.01
11 2.274
11 2.6
11 2.806
11 3.043
11 3.284
11 4.07
11 5.376
11 5.694
11 6.147
12 2.008
12 2.298
12 2.57
12 2.805
12 3.018
12 3.299
12 3.974
12 5.326
12 6.342
12 5.907
12 7.178
13 2.021
13 2.233
13 2.428
13 2.696
13 2.925
13 3.191
13 4.359
13 5.78
13 6.336
13 5.415
13 6.598
14 2.017
14 2.304
14 2.543
14 2.814
14 3.177
14 3.526
14 4.961
14 6.595
14 6.144
14 7.46
15 2.027
15 2.351
15 2.651
15 3.013
15 3.334
15 3.611
15 4.827
15 6.676
15 6.174
15 8.119
16 2.023
16 2.277
16 2.561
16 2.819
16 3.147
16 3.521
16 4.823
16 6.386
16 5.556
16 7.2
17 2.025
17 2.252
17 2.474
17 2.805
17 3.071
17 3.327
17 4.207
17 5.346
17 6.055
17 5.236
17 6.489
18 2.013
18 2.301
18 2.6
18 2.971
18 3.278
18 3.548
18 4.925
18 6.227
18 5.708
18 7.032
19 2.048
19 2.366
19 2.705
19 3.046
19 3.336
19 3.685
19 4.756
19 6.024
19 6.491
19 6.548
19 7.993
20 2.035
20 2.244
20 2.47
20 2.673
20 3.031
20 3.353
20 4.066
20 5.254
20 6.156
20 6.135
20 7.561
21 2.026
21 2.291
21 2.612
21 2.906
21 3.141
21 3.475
21 4.087
21 5.176
21 5.969
21 5.527
21 7.482
22 2.04
22 2.318
22 2.586
22 2.866
22 3.245
22 3.516
22 4.512
22 5.647
22 5.458
22 6.602
23 2.014
23 2.328
23 2.706
23 2.976
23 3.19
23 3.482
23 3.817
23 5.268
23 5.985
23 5.571
23 7.119
24 2.023
24 2.282
24 2.645
24 2.916
24 3.15
24 3.439
24 4.061
24 5.26
24 5.742
24 5.099
24 6.452
25 2.039
25 2.345
25 2.593
25 2.887
25 3.264
25 3.616
25 5.013
25 6.043
25 5.598
25 6.282
26 2.037
26 2.333
26 2.723
26 2.962
26 3.322
26 3.579
26 4.951
26 6.261
26 5.752
26 7.011
27 2.021
27 2.333
27 2.655
27 2.952
27 3.285
27 3.549
27 4.848
27 6.177
27 5.536
27 6.898
28 2.048
28 2.336
28 2.727
28 3.063
28 3.382
28 3.622
28 4.839
28 5.832
28 6.007
28 6.311
28 7.782
29 2.04
29 2.385
29 2.647
29 2.898
29 3.208
29 3.476
29 3.706
29 4.931
29 5.999
29 5.646
29 7.024
30 2.014
30 2.34
30 2.636
30 2.9
30 3.196
30 3.495
30 4.839
30 6.242
30 5.805
30 6.504
31 2.049
31 2.304
31 2.617
31 2.941
31 3.129
31 3.457
31 4.111
31 5.096
31 5.463
31 5.968
31 7.154
32 2.049
32 2.421
32 2.677
32 2.921
32 3.199
32 3.446
32 4.343
32 5.893
32 5.702
