year curveLowRes0421
0 2.036
0 2.35
0 2.589
0 2.845
0 3.255
0 3.557
0 4.58
0 5.646
0 5.384
0 6.436
1 2.016
1 2.27
1 2.519
1 2.722
1 3.101
1 3.326
1 4.16
1 5.318
1 5.488
1 5.661
2 2.021
2 2.361
2 2.702
2 3.056
2 3.307
2 3.608
2 5.071
2 5.999
2 5.676
2 6.471
3 2.05
3 2.244
3 2.547
3 2.849
3 3.029
3 3.264
3 3.958
3 5.531
3 6.355
3 6.782
3 8.147
4 2.006
4 2.31
4 2.673
4 2.928
4 3.277
4 3.533
4 4.559
4 5.577
4 5.313
4 6.454
5 2.041
5 2.277
5 2.543
5 2.849
5 3.171
5 3.52
5 4.807
5 5.798
5 5.618
5 6.58
6 2.012
6 2.333
6 2.711
6 2.962
6 3.234
6 3.495
6 4.062
6 5.141
6 5.98
6 5.184
6 6.619
7 2.005
7 2.343
7 2.544
7 2.816
7 3.114
7 3.482
7 4.204
7 5.49
7 5.063
7 6.176
8 2.009
8 2.273
8 2.608
8 2.875
8 3.19
8 3.496
8 4.064
8 5.332
8 5.836
8 5.554
8 6.881
9 2.045
9 2.372
9 2.647
9 3.068
9 3.379
9 3.666
9 4.493
9 5.819
9 6.417
9 6.441
9 7.548
10 2.034
10 2.32
10 2.648
10 2.843
10 3.053
10 3.33
10 4.065
10 5.59
10 5.694
10 6.213
10 7.807
11 2.041
11 2.341
11 2.61
11 2.883
11 3.139
11 3.277
11 3.829
11 4.805
11 5.892
11 5.464
11 6.89
12 2.023
12 2.297
12 2.55
12 2.817
12 3.15
12 3.425
12 4.445
12 5.754
12 5.953
12 6.427
13 2.018
13 2.338
13 2.625
13 2.939
13 3.26
13 3.498
13 4.332
13 5.483
13 4.822
13 5.79
14 2.042
14 2.267
14 2.517
14 2.807
14 3.113
14 3.447
14 4.393
14 5.694
14 5.977
14 6.102
15 2.038
15 2.403
15 2.718
15 2.976
15 3.245
15 3.503
15 4.332
15 5.489
15 5.05
15 7.032
16 2.024
16 2.395
16 2.728
16 2.986
16 3.332
16 3.627
16 4.36
16 5.551
16 5.136
16 6.325
17 2.006
17 2.317
17 2.594
17 2.936
17 3.339
17 3.613
17 4.823
17 6.411
17 6.411
17 7.116
18 2.008
18 2.357
18 2.731
18 3.051
18 3.263
18 3.509
18 4.43
18 6.073
18 6.312
18 6.554
18 7.67
19 2.027
19 2.323
19 2.584
19 2.836
19 3.121
19 3.378
19 4.729
19 6.233
19 6.463
19 6.28
20 2.017
20 2.316
20 2.594
20 2.928
20 3.202
20 3.545
20 4.468
20 5.641
20 6.269
20 6.387
21 2.003
21 2.215
21 2.649
21 2.948
21 3.19
21 3.554
21 5.236
21 6.613
21 6.331
21 7.274
22 2.007
22 2.328
22 2.579
22 2.859
22 3.218
22 3.522
22 4.562
22 5.612
22 5.088
22 6.23
23 2.029
23 2.36
23 2.644
23 2.977
23 3.37
23 3.634
23 4.545
23 6.148
23 6.088
23 7.52
24 2.003
24 2.314
24 2.5
24 2.777
24 3.122
24 3.332
24 4.097
24 5.327
