year curveLowRes0331
0 2.037
0 2.31
0 2.511
0 2.681
0 2.901
0 3.178
0 3.681
0 5.065
0 6.412
0 5.926
0 7.487
1 2.033
1 2.275
1 2.582
1 2.945
1 3.212
1 3.549
1 5.071
1 6.134
1 5.976
1 6.713
2 2.043
2 2.331
2 2.607
2 3.013
2 3.282
2 3.566
2 4.354
2 5.71
2 5.289
2 6.611
3 2.009
3 2.36
3 2.639
3 3.02
3 3.359
3 3.675
3 4.742
3 5.497
3 5.789
3 5.802
3 7.287
4 2.003
4 2.313
4 2.533
4 2.778
4 3.05
4 3.332
4 4.598
4 5.654
4 6.215
4 6.179
4 7.567
5 2.001
5 2.408
5 2.665
5 2.915
5 3.233
5 3.552
5 4.799
5 6.237
5 5.424
5 7.159
6 2.005
6 2.287
6 2.566
6 2.855
6 3.131
6 3.4
6 4.683
6 6.144
6 6.665
6 7.204
7 2.04
7 2.338
7 2.571
7 2.854
7 3.076
7 3.386
7 3.949
7 5.217
7 5.785
7 5.384
7 6.491
8 2.043
8 2.391
8 2.703
8 3.022
8 3.257
8 3.451
8 4.69
8 5.896
8 5.894
8 6.774
9 2.032
9 2.36
9 2.627
9 2.852
9 3.144
9 3.442
9 4.189
9 5.304
9 6.259
9 5.25
9 6.498
10 2.024
10 2.297
10 2.582
10 2.825
10 3.191
10 3.483
10 4.061
10 4.894
10 6.094
10 5.461
10 6.72
11 2.001
11 2.34
11 2.69
11 3.017
11 3.295
11 3.681
11 5.146
11 6.353
11 6.015
11 7.457
12 2.007
12 2.333
12 2.686
12 3.045
12 3.348
12 3.586
12 4.438
12 5.711
12 6.35
12 6.0
12 7.194
13 2.006
13 2.253
13 2.596
13 2.851
13 3.128
13 3.448
13 4.344
13 5.29
13 6.426
13 5.97
13 7.167
14 2.034
14 2.334
14 2.63
14 2.925
14 3.207
14 3.51
14 4.018
14 5.39
14 6.502
14 6.212
14 7.343
15 2.036
15 2.333
15 2.536
15 2.859
15 3.18
15 3.459
15 4.106
15 4.984
15 5.223
15 5.255
15 6.806
16 2.03
16 2.35
16 2.71
16 2.991
16 3.317
16 3.53
16 4.866
16 5.816
16 4.888
16 6.603
17 2.048
17 2.284
17 2.601
17 2.89
17 3.217
17 3.516
17 4.193
17 5.687
17 6.417
17 5.874
17 7.163
18 2.037
18 2.34
18 2.62
18 2.915
18 3.166
18 3.47
18 3.912
18 5.217
18 6.428
18 5.878
18 7.604
19 2.019
19 2.308
19 2.527
19 2.797
19 3.152
19 3.435
19 4.502
19 5.83
19 6.585
19 6.618
20 2.004
20 2.273
20 2.499
20 2.781
20 3.107
20 3.434
20 4.258
20 5.719
20 5.962
20 6.172
20 7.705
21 2.035
21 2.32
21 2.568
21 2.858
21 3.237
21 3.521
21 4.621
21 5.74
21 4.847
21 6.349
22 2.048
22 2.353
22 2.685
22 2.958
22 3.274
22 3.584
22 4.515
22 6.195
22 6.381
22 6.86
23 2.039
23 2.316
23 2.585
23 2.922
23 3.13
23 3.474
23 4.403
23 5.496
23 5.943
23 5.796
23 7.671
24 2.004
24 2.312
24 2.688
24 3.026
24 3.395
24 3.8
24 5.404
24 7.046
24 6.287
24 7.455
25 2.035
25 2.334
25 2.676
25 2.937
25 3.268
25 3.593
25 5.054
25 6.242
25 6.473
25 6.838
26 2.029
26 2.319
26 2.566
26 2.944
26 3.17
26 3.444
26 4.57
26 5.846
26 5.46
26 6.164
27 2.01
27 2.346
27 2.669
27 2.942
27 3.224
27 3.62
27 4.87
27 6.466
27 6.332
27 7.788
28 2.025
28 2.34
28 2.663
28 2.954
28 3.203
28 3.507
28 4.741
28 6.078
28 6.667
28 6.092
28 7.4
29 2.045
29 2.424
29 2.728
29 2.996
29 3.189
29 3.489
29 4.279
29 5.715
29 5.443
29 6.357
30 2.017
30 2.252
30 2.551
30 2.936
30 3.289
30 3.525
30 4.768
30 5.797
30 6.119
30 5.833
30 7.802
31 2.03
31 2.338
31 2.617
31 2.877
31 3.193
31 3.489
31 4.428
31 5.153
31 5.892
31 5.476
31 6.739
32 2.027
32 2.349
32 2.653
32 2.889
32 3.222
32 3.545
32 5.158
32 6.731
32 6.35
32 7.646
33 2.032
33 2.249
33 2.535
33 2.87
33 3.158
33 3.402
33 4.753
33 6.192
33 6.322
33 6.948
34 2.043
34 2.335
34 2.615
34 2.869
34 3.156
34 3.53
34 5.073
34 6.249
34 6.434
34 6.857
35 2.048
35 2.383
35 2.689
35 2.913
35 3.22
35 3.463
35 4.425
35 5.532
35 5.513
35 6.555
36 2.045
36 2.34
36 2.555
36 2.864
36 3.181
36 3.41
36 4.756
36 6.307
36 5.447
36 6.641
37 2.039
37 2.358
37 2.741
37 2.954
37 3.253
37 3.704
37 4.628
37 5.788
37 5.388
37 6.114
38 2.034
38 2.348
38 2.588
38 2.833
38 3.043
38 3.427
38 4.463
38 5.706
38 6.111
38 6.751
39 2.032
39 2.32
39 2.55
39 2.809
39 3.107
39 3.337
39 3.954
39 5.024
39 5.958
39 4.709
39 6.223
40 2.034
40 2.379
40 2.728
40 3.006
40 3.36
40 3.694
40 4.718
40 6.357
40 6.201
40 6.939
41 2.037
41 2.336
41 2.644
41 2.978
41 3.24
41 3.484
41 4.169
41 5.827
41 6.43
41 6.319
41 7.716
42 2.042
42 2.424
42 2.697
42 3.035
42 3.376
42 3.606
42 4.537
42 5.951
42 6.51
42 6.778
43 2.049
43 2.343
43 2.597
43 2.826
43 3.127
43 3.4
43 4.114
43 5.185
43 5.897
43 5.77
43 7.007
44 2.023
44 2.338
44 2.629
44 2.892
44 3.132
44 3.341
44 5.113
44 6.757
44 6.335
44 7.242
45 2.003
45 2.143
45 2.445
45 2.705
45 2.966
45 3.332
45 4.011
45 5.322
45 6.16
45 5.618
45 6.648
46 2.041
46 2.317
46 2.593
46 2.843
46 3.133
46 3.332
46 4.186
46 5.429
46 6.358
46 5.69
46 6.712
47 2.038
47 2.344
47 2.72
47 3.015
47 3.258
47 3.579
47 4.974
47 5.804
47 5.359
47 6.376
48 2.003
48 2.268
48 2.57
48 2.879
48 3.204
48 3.419
48 5.085
48 6.047
48 5.432
48 5.947
49 2.011
49 2.222
49 2.437
49 2.716
49 3.02
49 3.303
49 4.302
49 5.478
49 6.613
49 6.082
49 7.8
50 2.007
50 2.333
50 2.658
50 2.961
50 3.287
50 3.809
50 4.785
50 6.093
50 5.302
50 6.5
51 2.009
51 2.297
51 2.655
51 3.001
51 3.333
51 3.759
51 5.325
51 6.952
51 5.809
51 7.218
52 2.018
52 2.384
52 2.63
52 2.857
52 3.205
52 3.43
52 4.783
52 6.358
52 6.278
52 6.735
53 2.01
53 2.295
53 2.62
53 2.895
53 3.188
53 3.458
53 5.016
53 6.297
53 6.569
53 6.809
54 2.02
54 2.33
54 2.711
54 2.993
54 3.247
54 3.537
54 4.338
54 5.648
54 6.439
54 5.419
54 6.948
55 2.015
55 2.343
55 2.611
55 2.918
55 3.189
55 3.486
55 4.265
55 5.682
55 6.654
55 6.551
55 7.927
56 2.047
56 2.294
56 2.558
56 2.877
56 3.116
56 3.469
56 4.615
56 5.858
56 6.453
56 6.701
57 2.048
57 2.246
57 2.578
57 2.87
57 3.113
57 3.337
57 4.392
57 5.774
57 6.461
57 6.067
57 7.475
58 2.019
58 2.304
58 2.602
58 2.884
58 3.237
58 3.525
58 4.786
58 6.519
58 6.767
58 6.863
59 2.047
59 2.289
59 2.543
59 2.917
59 3.181
59 3.55
59 4.733
59 6.306
59 6.8
59 6.517
59 7.929
60 2.005
60 2.297
60 2.625
60 2.899
60 3.177
60 3.408
60 3.857
60 5.102
60 6.031
60 5.627
60 6.986
61 2.036
61 2.349
61 2.587
61 2.85
61 3.182
61 3.492
61 4.243
61 5.617
61 6.292
61 6.375
61 7.564
62 2.04
62 2.415
62 2.795
62 3.125
62 3.333
62 3.572
62 5.287
62 6.517
62 5.994
62 7.755
63 2.03
63 2.364
63 2.672
63 2.948
63 3.219
63 3.396
63 4.058
63 5.027
63 5.113
63 5.146
63 6.682
64 2.037
64 2.421
64 2.71
64 2.893
64 3.213
64 3.497
64 4.482
64 5.881
64 6.635
64 5.828
64 7.792
65 2.027
65 2.325
65 2.64
65 2.935
65 3.157
65 3.463
65 4.338
65 5.713
65 5.985
65 6.044
65 6.979
66 2.015
66 2.323
66 2.579
66 2.819
66 3.035
66 3.377
66 4.295
66 5.266
66 5.674
66 5.533
66 6.904
67 2.026
67 2.347
67 2.649
67 2.967
67 3.321
67 3.635
67 4.793
67 6.101
67 5.647
67 6.39
68 2.009
68 2.304
68 2.774
68 3.096
68 3.409
68 3.678
68 5.18
68 6.309
68 6.864
68 7.004
68 8.535
69 2.013
69 2.261
69 2.541
69 2.855
69 3.11
69 3.399
69 4.397
69 5.751
69 6.326
69 6.182
69 7.638
70 2.048
70 2.451
70 2.714
70 3.066
70 3.34
70 3.689
70 4.784
70 5.818
70 5.554
70 6.158
71 2.018
71 2.318
71 2.733
71 2.992
71 3.33
71 3.574
71 4.909
71 6.229
71 6.533
71 6.306
71 7.837
