year curveLowRes0281
0 2.042
0 2.378
0 2.643
0 2.868
0 3.18
0 3.387
0 4.345
0 5.658
0 5.938
0 6.73
0 7.843
1 2.014
1 2.242
1 2.615
1 2.866
1 3.227
1 3.537
1 4.53
1 5.953
1 5.361
1 6.366
2 2.032
2 2.311
2 2.645
2 2.957
2 3.229
2 3.474
2 4.822
2 6.215
2 6.055
2 7.341
3 2.007
3 2.256
3 2.54
3 2.913
3 3.185
3 3.414
3 4.485
3 5.326
3 5.024
3 6.574
4 2.028
4 2.315
4 2.621
4 2.881
4 3.111
4 3.38
4 4.57
4 5.745
4 5.637
4 6.798
5 2.024
5 2.238
5 2.524
5 2.812
5 3.079
5 3.314
5 4.086
5 5.638
5 6.007
5 6.411
5 7.875
6 2.011
6 2.377
6 2.711
6 2.969
6 3.215
6 3.457
6 4.773
6 6.044
6 5.263
6 6.204
7 2.045
7 2.348
7 2.603
7 2.865
7 3.119
7 3.442
7 4.668
7 5.977
7 6.358
7 6.768
8 2.001
8 2.353
8 2.763
8 3.06
8 3.372
8 3.729
8 4.887
8 6.482
8 6.306
8 7.423
9 2.018
9 2.325
9 2.627
9 2.883
9 3.195
9 3.538
9 4.892
9 5.812
9 4.735
9 6.795
10 2.049
10 2.277
10 2.654
10 2.938
10 3.211
10 3.411
10 4.872
10 6.442
10 5.557
10 6.969
11 2.019
11 2.362
11 2.673
11 3.039
11 3.329
11 3.609
11 4.903
11 6.391
11 6.421
11 7.301
12 2.007
12 2.322
12 2.654
12 2.986
12 3.224
12 3.513
12 4.264
12 5.664
12 5.902
12 5.878
12 6.841
13 2.004
13 2.248
13 2.588
13 2.988
13 3.308
13 3.582
13 4.427
13 5.801
13 6.469
13 6.062
13 7.392
14 2.043
14 2.386
14 2.698
14 3.069
14 3.374
14 3.708
14 4.65
14 5.81
14 5.678
14 5.94
14 6.958
15 2.036
15 2.441
15 2.697
15 3.024
15 3.306
15 3.599
15 4.818
15 6.113
15 5.384
15 6.802
16 2.045
16 2.355
16 2.695
16 2.981
16 3.337
16 3.613
16 4.47
16 5.517
16 5.989
16 5.886
16 7.216
17 2.04
17 2.385
17 2.625
17 2.934
17 3.24
17 3.554
17 4.421
17 5.853
17 5.597
17 5.915
18 2.035
18 2.355
18 2.594
18 2.939
18 3.239
18 3.552
18 4.499
18 5.996
18 6.103
18 6.437
19 2.004
19 2.307
19 2.531
19 2.835
19 3.232
19 3.569
19 4.855
19 5.87
19 5.364
19 5.839
20 2.035
20 2.251
20 2.466
20 2.732
20 2.971
20 3.279
20 4.07
20 5.419
20 6.227
20 6.218
20 7.172
21 2.036
21 2.36
21 2.636
21 2.924
21 3.151
21 3.362
21 4.213
21 5.239
21 4.964
21 5.593
21 6.679
22 2.041
22 2.397
22 2.734
22 3.004
22 3.331
22 3.698
22 4.535
22 5.715
22 5.386
22 6.55
23 2.025
23 2.402
23 2.687
23 3.005
23 3.322
23 3.757
23 5.078
23 6.14
23 5.577
23 7.434
24 2.036
24 2.313
24 2.56
24 2.792
24 3.168
24 3.498
24 4.431
24 5.308
24 5.942
24 6.021
24 7.532
25 2.011
25 2.223
25 2.483
25 2.772
25 3.083
25 3.319
25 4.202
25 5.671
25 5.087
25 6.387
26 2.025
26 2.247
26 2.525
26 2.778
26 3.111
26 3.372
26 4.322
26 5.24
26 5.482
26 5.533
26 6.688
27 2.045
27 2.288
27 2.564
27 2.846
