year curveLowRes0461
0 2.02
0 2.346
0 2.588
0 2.864
0 3.134
0 3.423
0 4.164
0 5.218
0 5.725
0 5.71
0 6.617
1 2.016
1 2.305
1 2.548
1 2.802
1 3.07
1 3.338
1 4.294
1 5.508
1 6.343
1 6.239
1 7.476
2 2.018
2 2.27
2 2.525
2 2.875
2 3.236
2 3.574
2 4.448
2 5.823
2 6.382
2 6.871
2 7.994
3 2.024
3 2.333
3 2.603
3 2.871
3 3.104
3 3.381
3 3.995
3 5.105
3 5.773
3 6.223
3 7.573
4 2.041
4 2.366
4 2.635
4 2.914
4 3.231
4 3.721
4 5.062
4 6.38
4 5.808
4 7.349
5 2.036
5 2.375
5 2.614
5 2.854
5 3.271
5 3.607
5 4.507
5 5.369
5 6.173
5 5.281
5 7.408
6 2.013
6 2.281
6 2.534
6 2.796
6 3.078
6 3.325
6 3.947
6 4.899
6 5.33
6 5.077
6 6.566
7 2.026
7 2.346
7 2.66
7 2.926
7 3.221
7 3.503
7 4.259
7 5.594
7 6.327
7 5.71
7 7.138
8 2.048
8 2.316
8 2.452
8 2.683
8 2.94
8 3.171
8 3.84
8 4.818
8 5.601
8 5.008
8 6.564
9 2.007
9 2.315
9 2.547
9 2.827
9 3.033
9 3.283
9 4.402
9 5.526
9 6.019
9 6.181
9 7.66
10 2.0
10 2.261
10 2.55
10 2.83
10 3.184
10 3.534
10 4.296
10 5.799
10 6.239
10 6.408
11 2.032
11 2.324
11 2.668
11 2.948
11 3.25
11 3.559
11 4.933
11 6.069
11 6.099
11 6.489
12 2.044
12 2.361
12 2.658
12 3.032
12 3.292
12 3.564
12 4.821
12 5.978
12 6.636
12 6.284
12 7.582
13 2.006
13 2.317
13 2.56
13 2.874
13 3.179
13 3.445
13 4.194
13 5.486
13 6.71
13 6.387
13 7.505
14 2.029
14 2.288
14 2.637
14 2.894
14 3.197
14 3.515
14 4.69
14 6.271
14 5.526
14 7.196
15 2.042
15 2.409
15 2.699
15 2.895
15 3.138
15 3.377
15 4.852
15 6.353
15 5.506
15 7.021
16 2.011
16 2.258
16 2.545
16 2.829
16 3.071
16 3.479
16 4.619
16 5.862
16 5.857
16 6.612
17 2.026
17 2.328
17 2.654
17 2.942
17 3.183
17 3.482
17 4.485
17 5.889
17 6.325
17 6.951
18 2.001
18 2.344
18 2.625
18 2.8
18 3.072
18 3.392
18 3.886
18 5.187
18 6.084
18 5.451
18 6.814
19 2.012
19 2.225
19 2.567
19 2.819
19 3.163
19 3.47
19 4.071
19 5.531
19 6.335
19 6.357
19 7.792
20 2.024
20 2.323
20 2.588
20 2.839
20 3.038
20 3.24
20 4.264
20 5.514
20 6.323
20 5.501
20 6.978
21 2.035
21 2.303
21 2.541
21 2.872
21 3.246
21 3.522
21 4.475
21 6.004
21 5.876
21 6.586
22 2.048
22 2.321
22 2.603
22 2.943
22 3.238
22 3.6
22 4.417
22 5.551
22 6.132
22 6.319
22 8.127
23 2.019
23 2.283
23 2.612
23 2.779
23 3.095
23 3.291
23 4.117
23 5.425
23 5.662
23 6.069
23 7.227
24 2.031
24 2.329
24 2.523
24 2.798
24 3.05
24 3.246
24 3.879
24 4.678
24 4.965
24 5.574
24 7.063
25 2.042
25 2.396
25 2.728
25 2.997
25 3.225
25 3.453
25 4.293
25 5.688
25 4.976
25 6.299
26 2.046
26 2.245
26 2.47
26 2.725
26 3.056
26 3.319
26 3.808
26 5.136
26 6.602
26 6.235
26 8.201
27 2.023
27 2.332
27 2.639
27 2.888
27 3.151
27 3.531
27 4.149
27 5.252
27 6.23
27 6.069
27 7.756
28 2.008
28 2.304
28 2.6
28 2.805
28 3.117
28 3.415
28 4.363
28 5.403
28 5.681
28 6.199
28 7.111
29 2.003
29 2.271
29 2.565
29 2.786
29 3.16
29 3.508
29 4.125
29 5.347
29 6.187
