year curveLowRes0351
0 2.026
0 2.234
0 2.472
0 2.713
0 2.98
0 3.266
0 4.696
0 6.111
0 5.503
0 7.525
1 2.021
1 2.202
1 2.455
1 2.707
1 2.962
1 3.273
1 3.89
1 5.026
1 6.0
1 5.755
1 7.203
2 2.043
2 2.308
2 2.663
2 3.035
2 3.287
2 3.751
2 5.057
2 6.266
2 5.851
2 7.058
3 2.034
3 2.315
3 2.649
3 2.902
3 3.194
3 3.477
3 4.441
3 5.754
3 5.648
3 6.782
4 2.02
4 2.317
4 2.508
4 2.83
4 3.17
4 3.377
4 3.996
4 5.333
4 6.061
4 5.476
4 7.127
5 2.004
5 2.14
5 2.404
5 2.694
5 2.937
5 3.197
5 3.972
5 5.452
5 5.889
5 5.663
5 7.763
6 2.04
6 2.369
6 2.587
6 2.919
6 3.234
6 3.495
6 4.431
6 5.318
6 5.466
6 5.963
6 7.018
7 2.036
7 2.324
7 2.639
7 2.968
7 3.213
7 3.537
7 4.552
7 5.899
7 5.951
7 6.738
8 2.03
8 2.296
8 2.659
8 2.945
8 3.206
8 3.524
8 4.512
8 6.184
8 5.893
8 6.678
9 2.019
9 2.381
9 2.612
9 2.868
9 3.225
9 3.491
9 4.188
9 5.505
9 6.056
9 6.532
9 7.817
10 2.012
10 2.3
10 2.554
10 2.845
10 3.242
10 3.502
10 4.925
10 5.905
10 5.675
10 6.003
10 7.872
11 2.006
11 2.321
11 2.672
11 2.954
11 3.285
11 3.543
11 4.782
11 6.22
11 6.578
11 7.508
12 2.004
12 2.315
12 2.521
12 2.767
12 3.072
12 3.453
12 4.634
12 6.165
12 6.539
12 6.465
12 8.028
13 2.029
13 2.285
13 2.622
13 2.835
13 3.112
13 3.391
13 4.282
13 5.358
13 5.809
13 5.7
13 7.101
14 2.03
14 2.435
14 2.715
14 2.941
14 3.15
14 3.475
14 4.487
14 5.918
14 5.259
14 6.913
15 2.021
15 2.241
15 2.452
15 2.793
15 3.065
15 3.298
15 4.634
15 5.59
15 5.823
15 6.522
16 2.033
16 2.357
16 2.714
16 3.019
16 3.302
16 3.54
16 4.926
16 5.982
16 6.047
16 7.547
17 2.033
17 2.311
17 2.6
17 2.865
17 3.175
17 3.486
17 4.338
17 5.393
17 5.633
17 5.069
17 6.759
18 2.048
18 2.439
