year curveLowRes0111
0 2.05
0 2.364
0 2.595
0 2.947
0 3.187
0 3.496
0 4.495
0 5.946
0 6.757
0 6.486
0 7.828
1 2.025
1 2.322
1 2.562
1 2.756
1 2.915
1 3.22
1 3.917
1 4.983
1 5.872
1 5.647
1 7.391
2 2.038
2 2.35
2 2.712
2 3.157
2 3.384
2 3.678
2 5.053
2 6.323
2 6.271
2 6.688
3 2.033
3 2.431
3 2.7
3 3.003
3 3.335
3 3.59
3 4.769
3 5.627
3 5.661
3 6.175
4 2.014
4 2.287
4 2.459
4 2.781
4 3.107
4 3.396
4 4.195
4 5.499
4 6.808
4 5.93
4 7.59
5 2.01
5 2.259
5 2.527
5 2.881
5 3.185
5 3.539
5 4.663
5 5.957
5 6.017
5 5.768
5 6.865
6 2.027
6 2.337
6 2.631
6 2.828
6 3.097
6 3.335
6 4.414
6 5.607
6 5.584
6 6.15
7 2.019
7 2.375
7 2.618
7 2.884
7 3.213
7 3.543
7 4.322
7 5.713
7 6.265
7 6.238
7 7.749
8 2.03
8 2.326
8 2.626
8 2.891
8 3.133
8 3.464
8 4.16
8 5.361
8 6.221
8 6.21
8 7.879
9 2.05
9 2.273
9 2.564
9 2.846
9 3.13
9 3.449
9 5.057
9 6.374
9 5.697
9 6.814
10 2.006
10 2.294
10 2.581
10 2.897
10 3.222
10 3.513
10 4.374
10 5.149
10 4.882
10 5.749
11 2.039
11 2.281
11 2.47
11 2.734
11 3.0
11 3.231
11 3.848
11 5.041
11 6.001
11 5.688
11 7.356
12 2.028
12 2.296
12 2.571
12 2.833
12 3.172
12 3.437
12 4.056
12 5.57
12 6.426
12 6.081
12 7.727
13 2.021
13 2.342
13 2.621
13 2.919
13 3.189
13 3.501
13 4.208
13 5.615
13 5.791
13 6.023
14 2.019
14 2.288
14 2.638
14 2.949
14 3.29
14 3.881
14 5.343
14 6.691
14 5.994
14 7.264
15 2.043
15 2.367
15 2.661
15 3.036
15 3.424
15 3.729
15 5.183
15 6.281
15 5.738
15 7.454
16 2.046
16 2.293
16 2.534
16 2.782
16 2.999
16 3.342
16 4.309
16 5.714
16 6.453
16 5.65
16 6.756
17 2.026
17 2.286
17 2.607
17 2.914
17 3.157
17 3.437
17 4.187
17 5.248
17 5.507
17 5.501
18 2.025
18 2.321
18 2.653
18 2.958
18 3.124
18 3.454
18 4.692
18 5.843
18 5.616
18 7.124
19 2.015
19 2.337
19 2.639
19 3.064
19 3.41
19 3.659
19 4.656
19 5.859
19 6.13
19 6.236
20 2.026
20 2.27
20 2.638
20 2.851
20 3.099
20 3.465
20 4.225
20 5.762
20 6.032
20 6.059
20 7.674
21 2.005
21 2.296
21 2.626
21 2.886
21 3.141
21 3.433
21 4.319
21 5.513
21 6.104
21 5.919
21 7.582
22 2.044
22 2.294
22 2.601
22 2.926
22 3.235
22 3.524
22 4.473
22 5.98
22 6.43
22 7.109
23 2.049
23 2.322
23 2.659
23 2.881
23 3.185
23 3.416
23 4.002
23 5.016
23 6.145
23 5.682
23 7.339
24 2.036
24 2.322
24 2.682
24 2.963
24 3.3
24 3.604
24 4.755
24 5.847
24 4.987
24 6.12
25 2.019
25 2.243
25 2.487
25 2.797
25 3.14
25 3.431
25 4.172
25 5.479
25 5.462
25 5.58
26 2.009
26 2.313
26 2.503
26 2.808
26 3.118
26 3.443
26 4.504
26 5.857
26 6.118
26 6.223
27 2.029
27 2.307
27 2.662
27 2.94
27 3.207
27 3.457
27 4.054
27 4.957
27 5.821
27 5.497
27 7.065
28 2.008
28 2.312
28 2.659
28 2.928
28 3.233
28 3.499
28 4.419
28 5.772
28 5.363
28 6.785
29 2.002
29 2.288
29 2.573
29 2.868
29 3.162
29 3.424
29 4.677
29 6.163
29 6.483
29 7.381
30 2.015
30 2.348
30 2.607
30 2.878
30 3.213
30 3.486
30 4.754
30 6.144
30 5.018
30 6.853
31 2.026
31 2.281
31 2.606
31 2.973
31 3.24
31 3.515
31 4.344
31 5.679
31 6.67
31 6.61
31 8.338
32 2.037
32 2.412
32 2.704
32 3.02
32 3.335
32 3.668
32 4.889
32 6.142
32 6.084
32 7.087
33 2.011
33 2.341
33 2.612
33 2.92
33 3.28
33 3.598
33 4.532
33 5.773
33 6.253
33 6.727
34 2.019
34 2.294
34 2.599
34 2.943
34 3.27
34 3.718
34 5.04
34 6.497
34 6.055
34 6.845
35 2.042
35 2.366
35 2.635
35 2.842
35 3.129
35 3.382
35 4.373
35 5.831
35 5.936
35 5.824
35 7.255
36 2.027
36 2.262
36 2.567
36 2.909
36 3.11
36 3.387
36 4.063
36 5.214
36 6.145
36 5.766
36 7.306
37 2.001
37 2.245
37 2.55
37 2.795
37 3.045
37 3.331
37 3.864
37 4.957
37 5.75
37 5.477
37 7.174
38 2.03
38 2.344
38 2.62
38 2.947
38 3.228
38 3.545
38 4.698
38 5.459
38 5.758
38 5.825
39 2.039
39 2.244
39 2.56
39 2.828
39 3.134
39 3.435
39 4.452
39 5.725
39 5.354
39 6.152
40 2.045
40 2.326
40 2.599
40 2.968
40 3.233
40 3.525
40 4.818
40 6.182
40 6.257
40 6.315
41 2.033
41 2.309
41 2.579
41 2.83
41 3.027
41 3.41
41 4.669
41 5.892
41 5.63
41 6.723
42 2.041
42 2.281
42 2.554
42 2.783
42 2.99
42 3.309
42 4.467
42 5.677
42 5.944
42 6.072
42 7.11
43 2.039
43 2.351
43 2.634
43 2.95
43 3.219
43 3.419
43 4.829
43 6.204
43 5.303
43 6.943
44 2.016
44 2.232
44 2.597
44 2.942
44 3.252
44 3.589
44 4.445
44 5.99
44 5.678
44 6.518
45 2.004
45 2.23
45 2.519
45 2.911
45 3.227
45 3.515
45 4.705
45 6.312
45 6.724
45 6.474
45 7.735
46 2.05
46 2.384
46 2.674
46 2.958
46 3.196
46 3.492
46 4.618
46 6.077
46 5.195
46 6.288
47 2.001
47 2.244
47 2.464
47 2.714
47 3.013
47 3.254
47 4.014
47 5.189
47 6.003
47 6.225
47 7.724
48 2.03
48 2.336
48 2.551
48 2.847
48 3.125
48 3.409
48 4.313
48 5.852
48 5.969
48 6.146
49 2.03
49 2.287
49 2.589
49 2.874
49 3.138
49 3.368
49 4.372
49 5.494
49 5.066
49 5.953
50 2.012
50 2.261
50 2.619
50 2.966
50 3.243
50 3.55
50 4.852
50 5.985
50 6.322
50 6.774
51 2.009
51 2.328
51 2.589
51 2.927
51 3.241
51 3.584
51 5.151
51 6.276
51 5.47
51 7.24
52 2.023
52 2.263
52 2.58
52 2.914
52 3.242
52 3.499
52 4.502
52 5.86
52 5.482
52 6.985
53 2.011
53 2.334
53 2.571
53 2.846
53 3.163
53 3.472
53 4.052
53 5.375
53 6.258
53 5.528
53 6.599
54 2.047
54 2.368
54 2.63
54 2.949
54 3.279
54 3.722
54 4.89
54 6.369
54 6.186
54 7.62
55 2.029
55 2.209
55 2.479
55 2.716
55 3.106
55 3.356
55 4.279
55 5.741
55 7.067
55 6.755
55 8.187
56 2.011
56 2.267
56 2.565
56 2.818
56 3.124
56 3.489
56 4.63
56 5.895
56 5.571
56 6.132
57 2.05
57 2.253
57 2.454
57 2.824
57 3.13
57 3.402
57 4.135
57 5.092
57 5.349
57 5.686
58 2.009
58 2.263
58 2.581
58 2.974
58 3.227
58 3.456
58 4.396
58 5.384
58 5.353
58 5.844
59 2.024
59 2.342
59 2.718
59 3.007
59 3.334
59 3.634
59 4.829
59 6.202
59 5.535
59 6.858
60 2.049
60 2.324
60 2.623
60 2.889
60 3.111
60 3.398
60 4.162
60 5.344
60 6.42
60 5.742
60 7.19
61 2.019
61 2.245
61 2.516
61 2.829
61 3.147
61 3.493
61 4.404
61 5.39
61 6.037
61 5.881
62 2.009
62 2.278
62 2.665
62 2.935
62 3.247
62 3.494
62 4.174
62 5.588
62 5.788
62 6.517
63 2.025
63 2.274
63 2.564
63 2.839
63 3.084
63 3.374
63 4.19
63 5.648
63 6.053
63 6.251
63 7.608
64 2.007
64 2.26
64 2.555
64 2.866
64 3.101
64 3.37
64 4.26
64 5.457
64 6.397
64 5.895
64 7.504
65 2.047
65 2.402
65 2.645
65 2.866
65 3.148
65 3.463
65 4.088
65 5.516
65 6.46
65 5.938
65 7.224
66 2.004
66 2.337
66 2.646
66 2.885
66 3.123
66 3.414
66 4.079
66 5.251
66 6.093
66 5.275
66 6.825
67 2.042
67 2.344
67 2.621
67 2.938
67 3.104
67 3.407
67 4.419
67 5.573
67 5.904
67 6.132
67 7.764
68 2.041
68 2.331
68 2.547
68 2.894
68 3.187
68 3.57
68 4.701
68 6.203
68 6.948
68 6.454
68 8.34
69 2.034
69 2.322
69 2.65
69 2.97
69 3.23
69 3.67
69 4.99
69 6.763
69 6.369
69 7.195
70 2.044
70 2.33
70 2.668
70 2.895
70 3.208
70 3.482
