year curveLowRes0471
0 2.034
0 2.336
0 2.674
0 3.037
0 3.298
0 3.6
0 5.362
0 6.756
0 6.647
0 6.901
1 2.044
1 2.287
1 2.622
1 2.944
1 3.179
1 3.602
1 5.27
1 6.528
1 5.896
1 7.199
2 2.014
2 2.219
2 2.594
2 2.876
2 3.179
2 3.414
2 4.075
2 5.39
2 5.824
2 5.719
2 6.922
3 2.002
3 2.215
3 2.606
3 2.914
3 3.233
3 3.536
3 4.911
3 6.608
3 6.612
3 7.168
4 2.028
4 2.33
4 2.58
4 2.842
4 3.088
4 3.386
4 4.452
4 5.99
4 6.455
4 6.908
4 7.834
5 2.01
5 2.26
5 2.582
5 2.873
5 3.069
5 3.42
5 4.475
5 5.781
5 5.484
5 6.479
6 2.021
6 2.273
6 2.487
6 2.73
6 3.083
6 3.314
6 4.193
6 5.507
6 5.951
6 5.485
6 6.567
7 2.035
7 2.329
7 2.654
7 2.875
7 3.214
7 3.501
7 4.977
7 6.039
7 5.898
7 6.729
8 2.001
8 2.228
8 2.524
8 2.894
8 3.197
8 3.526
8 4.31
8 5.237
8 5.436
8 5.87
8 7.843
9 2.005
9 2.296
9 2.588
9 2.865
9 3.242
9 3.626
9 4.586
9 6.109
9 5.987
9 6.934
10 2.04
10 2.331
10 2.629
10 2.973
10 3.246
10 3.493
10 4.35
10 5.546
10 5.152
10 5.949
11 2.008
11 2.214
11 2.498
11 2.826
11 3.076
11 3.372
11 4.207
11 5.482
11 4.942
11 5.891
12 2.003
12 2.25
12 2.475
12 2.708
12 3.052
12 3.283
12 4.023
12 5.232
12 5.434
12 5.843
12 7.0
13 2.021
13 2.247
13 2.539
13 2.833
13 3.167
13 3.428
13 4.158
13 5.102
13 5.578
13 5.491
13 6.877
14 2.033
14 2.324
14 2.554
14 2.808
14 3.112
14 3.385
14 5.015
14 6.222
14 5.627
14 6.924
15 2.02
15 2.304
15 2.636
15 2.935
15 3.217
15 3.5
15 4.871
15 6.105
15 6.136
15 6.996
16 2.023
16 2.338
16 2.569
16 2.952
16 3.204
16 3.482
16 4.909
16 6.153
16 5.736
16 6.595
17 2.045
17 2.366
17 2.657
17 3.06
17 3.412
17 3.688
17 5.158
17 6.37
17 6.529
17 6.959
18 2.024
18 2.363
18 2.74
18 2.96
18 3.238
18 3.56
18 4.943
18 6.701
18 5.764
18 7.153
19 2.022
19 2.299
19 2.56
19 2.768
19 3.132
19 3.302
19 3.764
19 5.424
19 6.657
19 5.942
19 7.377
20 2.006
20 2.318
20 2.626
20 2.891
20 3.069
20 3.254
20 3.845
20 4.913
20 5.855
20 5.253
20 6.856
21 2.006
21 2.293
21 2.564
21 2.887
21 3.156
21 3.474
21 4.317
21 5.25
21 5.451
21 5.794
22 2.017
22 2.319
22 2.636
22 2.892
22 3.215
22 3.581
22 4.088
22 5.042
22 5.873
22 5.568
22 7.062
23 2.039
23 2.277
23 2.578
23 2.878
23 3.162
23 3.468
23 4.537
23 5.899
23 5.801
23 6.543
24 2.027
24 2.337
24 2.639
24 2.915
24 3.257
24 3.564
24 4.843
24 6.039
24 5.352
24 6.815
25 2.046
25 2.267
25 2.629
25 2.958
25 3.236
25 3.592
25 4.446
25 5.791
25 6.629
25 5.823
25 7.313
26 2.041
26 2.36
26 2.679
26 2.989
26 3.424
26 3.789
26 4.796
26 5.933
26 6.417
26 6.732
27 2.045
27 2.325
27 2.604
27 2.874
27 3.143
27 3.506
27 5.173
27 6.485
27 5.939
27 6.575
28 2.034
28 2.292
28 2.533
28 2.847
28 3.138
28 3.453
28 4.308
28 5.135
28 5.474
28 5.348
28 6.456
29 2.036
29 2.258
29 2.574
29 2.831
29 3.077
29 3.306
29 4.225
29 5.639
29 5.878
29 6.365
29 7.766
30 2.031
30 2.293
30 2.616
30 2.771
30 3.064
30 3.401
30 4.392
30 5.471
30 6.379
30 5.657
30 7.088
31 2.004
31 2.216
31 2.526
31 2.823
31 3.059
31 3.313
31 4.214
31 5.653
31 5.996
31 6.377
31 7.396
32 2.038
32 2.265
32 2.567
32 2.872
32 3.181
32 3.443
32 4.246
32 5.909
32 6.124
32 6.215
33 2.017
33 2.311
33 2.653
33 2.972
33 3.255
33 3.608
33 4.913
33 6.184
33 6.0
33 7.097
34 2.03
34 2.24
34 2.542
34 2.909
34 3.14
34 3.501
34 4.612
34 5.97
34 6.321
34 7.327
35 2.003
35 2.279
35 2.584
35 2.882
35 3.21
35 3.517
35 5.081
35 6.189
35 5.672
35 7.112
36 2.018
36 2.295
36 2.537
36 2.829
36 3.058
36 3.424
36 4.44
36 6.107
36 5.607
36 6.836
37 2.001
37 2.328
37 2.64
37 2.915
37 3.179
37 3.614
37 5.172
37 6.568
37 6.053
37 7.595
38 2.03
38 2.321
38 2.573
38 2.911
38 3.186
38 3.483
38 4.219
38 5.558
38 5.82
38 6.656
39 2.0
39 2.307
39 2.621
39 2.874
39 3.218
39 3.49
39 4.615
39 6.236
39 6.843
39 6.47
40 2.008
40 2.376
40 2.661
40 2.955
40 3.231
40 3.558
40 4.869
40 5.865
40 5.929
40 7.139
41 2.008
41 2.272
41 2.549
41 2.809
41 3.035
41 3.34
41 4.211
41 5.689
41 6.958
41 6.433
41 8.257
42 2.02
42 2.376
42 2.694
42 2.928
42 3.229
42 3.563
42 4.547
42 5.646
42 5.619
42 6.251
43 2.022
43 2.361
43 2.748
43 3.014
43 3.26
43 3.554
43 4.934
43 6.409
43 6.674
43 6.835
44 2.024
44 2.291
44 2.643
44 2.99
44 3.274
44 3.521
44 4.733
44 6.222
44 5.614
44 6.935
45 2.032
45 2.385
45 2.684
45 2.952
45 3.199
45 3.465
45 4.467
45 5.775
45 6.22
45 6.429
45 7.376
46 2.039
46 2.354
46 2.766
46 3.041
46 3.432
46 3.709
46 4.876
46 6.684
46 6.67
46 7.663
47 2.023
47 2.258
47 2.539
47 2.748
47 2.993
47 3.305
47 3.804
47 4.879
47 5.621
47 6.153
47 7.804
48 2.034
48 2.322
48 2.64
48 2.907
48 3.175
48 3.458
48 4.834
48 5.97
48 5.578
48 6.625
49 2.015
49 2.309
49 2.609
49 2.901
49 3.156
49 3.453
49 4.761
49 6.004
49 5.37
49 7.584
50 2.01
50 2.288
50 2.664
50 2.943
50 3.226
50 3.423
50 4.641
50 6.082
50 5.978
50 7.027
51 2.024
51 2.315
51 2.62
51 2.978
51 3.224
51 3.512
51 4.665
51 6.172
51 6.591
51 6.501
51 7.776
52 2.029
52 2.323
52 2.622
52 2.907
52 3.211
52 3.551
52 4.663
52 6.015
52 5.528
52 6.095
53 2.027
53 2.378
53 2.673
53 2.922
53 3.319
53 3.768
53 5.095
53 6.475
53 6.094
53 6.657
54 2.02
54 2.344
54 2.62
54 2.928
54 3.221
54 3.438
54 3.868
54 5.089
54 5.621
54 5.515
54 6.598
55 2.044
55 2.42
55 2.715
55 3.004
55 3.225
55 3.592
55 4.469
55 5.715
55 5.916
55 6.859
56 2.048
56 2.303
56 2.715
56 2.936
56 3.281
56 3.595
56 4.491
56 5.574
56 5.097
56 6.436
57 2.047
57 2.311
57 2.585
57 2.881
57 3.208
57 3.522
57 4.09
57 5.208
57 6.77
57 6.02
57 7.528
58 2.041
58 2.314
58 2.639
58 2.917
58 3.253
58 3.549
58 4.572
58 6.075
58 5.826
58 6.607
59 2.024
59 2.28
59 2.542
59 2.767
59 3.038
59 3.286
59 4.117
59 5.695
59 5.728
59 5.829
59 7.294
60 2.044
60 2.308
60 2.575
60 2.896
60 3.112
60 3.473
60 4.843
60 6.35
60 5.625
60 6.827
61 2.032
61 2.347
61 2.65
61 2.92
61 3.288
61 3.543
61 4.819
61 5.935
61 5.931
61 6.677
62 2.02
62 2.309
62 2.585
62 2.815
62 3.1
62 3.377
62 4.474
62 5.698
62 6.85
62 6.654
62 8.113
63 2.013
63 2.351
63 2.614
63 2.938
63 3.298
63 3.697
63 5.124
63 6.25
63 5.8
63 6.498
64 2.026
64 2.307
64 2.583
64 2.864
64 3.135
64 3.402
64 4.03
64 5.042
64 5.374
64 5.773
64 6.941
65 2.011
65 2.29
65 2.58
65 2.799
65 3.092
65 3.37
65 4.736
65 6.135
65 6.256
65 6.728
65 7.873
66 2.01
66 2.238
66 2.465
66 2.716
66 2.925
66 3.123
66 4.161
66 6.04
66 5.164
66 6.268
67 2.026
67 2.337
67 2.697
67 2.997
67 3.366
67 3.704
67 5.034
67 6.44
67 6.002
67 7.179
68 2.029
68 2.377
68 2.725
68 2.94
68 3.15
68 3.382
68 4.304
68 5.737
68 6.229
68 6.306
68 8.035
69 2.038
69 2.329
69 2.607
69 2.876
69 3.129
69 3.406
69 4.425
69 5.845
69 5.68
69 6.51
70 2.013
70 2.341
70 2.644
70 3.03
70 3.393
70 3.624
70 4.565
70 5.831
70 6.571
70 6.001
70 7.469
71 2.019
71 2.193
71 2.528
71 2.729
71 3.048
71 3.348
71 4.694
71 6.137
71 6.079
71 6.687
