year curveLowRes0141
0 2.016
0 2.313
0 2.605
0 2.921
0 3.194
0 3.404
0 4.526
0 6.004
0 5.94
0 7.181
1 2.045
1 2.391
1 2.656
1 2.917
1 3.245
1 3.494
1 4.67
1 5.891
1 5.002
1 6.401
2 2.012
2 2.359
2 2.518
2 2.827
2 3.107
2 3.441
2 4.446
2 6.067
2 6.472
2 6.341
2 7.974
3 2.044
3 2.313
3 2.671
3 2.999
3 3.344
3 3.717
3 4.452
3 5.594
3 4.804
3 6.268
4 2.05
4 2.364
4 2.731
4 3.08
4 3.356
4 3.634
4 4.225
4 5.757
4 5.54
4 6.733
5 2.02
5 2.295
5 2.711
5 2.923
5 3.209
5 3.464
5 4.64
5 5.9
5 6.579
5 6.592
6 2.027
6 2.271
6 2.654
6 3.023
6 3.322
6 3.547
6 4.675
6 5.908
6 5.828
6 7.583
7 2.031
7 2.367
7 2.775
7 3.065
7 3.37
7 3.621
7 4.765
7 6.106
7 5.727
7 6.978
8 2.045
8 2.245
8 2.556
8 2.888
8 3.094
8 3.402
8 4.55
8 5.797
8 5.851
8 6.328
9 2.027
9 2.412
9 2.709
9 3.028
9 3.277
9 3.564
9 5.198
9 6.136
9 5.681
9 7.092
10 2.014
10 2.21
10 2.573
10 2.851
10 3.161
10 3.325
10 4.078
10 5.581
10 6.287
10 5.882
10 6.855
11 2.041
11 2.378
11 2.691
11 3.029
11 3.306
11 3.612
11 5.226
11 6.545
11 5.785
11 6.642
12 2.05
12 2.382
12 2.637
12 2.94
12 3.292
12 3.612
12 5.479
12 7.009
12 6.707
12 7.721
13 2.03
13 2.423
13 2.77
13 3.036
13 3.354
13 3.657
13 5.02
13 6.236
13 7.041
13 6.857
14 2.04
14 2.358
14 2.643
14 2.915
14 3.158
14 3.446
14 4.819
14 5.972
14 6.197
14 5.599
14 7.375
15 2.018
15 2.388
15 2.695
15 3.03
15 3.393
15 3.673
15 4.808
15 6.158
15 6.03
15 7.11
16 2.003
16 2.337
16 2.738
16 3.05
16 3.383
16 3.667
16 4.583
16 6.007
16 5.386
16 6.757
17 2.039
17 2.272
17 2.611
17 2.973
17 3.279
17 3.539
17 4.436
17 5.884
17 6.824
17 6.222
17 7.618
18 2.019
18 2.311
18 2.568
18 2.821
18 2.987
18 3.273
18 4.498
18 5.919
18 5.714
18 6.614
19 2.023
19 2.305
19 2.595
19 2.82
19 3.22
19 3.477
19 4.607
19 6.03
19 6.229
19 7.632
20 2.03
20 2.313
20 2.541
20 2.823
20 3.034
20 3.378
20 4.204
20 5.712
20 4.993
20 6.848
21 2.023
21 2.342
21 2.72
21 3.028
21 3.261
21 3.548
21 4.851
21 6.189
21 5.885
21 7.12
22 2.019
22 2.299
22 2.474
22 2.759
22 3.069
22 3.303
22 4.36
22 5.63
22 5.142
22 5.778
23 2.031
23 2.335
23 2.586
23 2.931
23 3.226
23 3.434
23 4.334
23 5.384
23 6.431
23 5.92
23 7.378
24 2.015
24 2.314
24 2.613
24 2.854
24 3.194
24 3.425
24 4.934
24 6.127
24 5.709
24 7.16
25 2.016
25 2.366
25 2.644
25 2.939
25 3.222
25 3.413
25 4.268
25 5.515
25 5.516
25 6.747
26 2.015
26 2.36
26 2.599
26 2.948
26 3.169
26 3.39
26 4.325
26 5.404
26 6.296
26 5.495
26 6.939
27 2.001
27 2.229
27 2.5
27 2.84
27 3.13
27 3.466
27 4.823
27 6.302
27 6.068
27 6.529
28 2.017
28 2.229
28 2.478
28 2.824
28 3.097
28 3.422
28 4.57
28 5.769
28 5.096
28 5.974
29 2.017
29 2.34
29 2.66
29 2.98
29 3.265
29 3.569
29 4.721
29 6.272
29 6.514
