year curveLowRes0541
0 2.049
0 2.368
0 2.588
0 2.899
0 3.16
0 3.454
0 4.289
0 5.527
0 5.669
0 6.055
1 2.032
1 2.332
1 2.541
1 2.835
1 3.09
1 3.348
1 4.154
1 5.541
1 6.183
1 6.107
1 7.314
2 2.014
2 2.3
2 2.535
2 2.81
2 3.063
2 3.38
2 4.22
2 5.617
2 5.773
2 5.476
2 6.933
3 2.017
3 2.27
3 2.609
3 2.952
3 3.285
3 3.598
3 4.871
3 6.385
3 6.643
3 6.948
3 8.398
4 2.011
4 2.388
4 2.806
4 3.082
4 3.41
4 3.746
4 5.262
4 6.195
4 6.057
4 6.499
5 2.049
5 2.35
5 2.67
5 2.915
5 3.194
5 3.455
5 4.627
5 5.791
5 5.832
5 6.497
6 2.017
6 2.23
6 2.537
6 2.854
6 3.149
6 3.433
6 4.34
6 5.493
6 5.453
6 5.997
7 2.019
7 2.251
7 2.634
7 2.889
7 3.191
7 3.551
7 4.641
7 5.778
7 5.812
7 6.847
8 2.033
8 2.352
8 2.668
8 3.006
8 3.354
8 3.665
8 4.478
8 5.573
8 4.79
8 6.209
9 2.002
9 2.259
9 2.594
9 2.9
9 3.163
9 3.471
9 4.279
9 5.832
9 5.302
9 6.078
10 2.027
10 2.297
10 2.618
10 2.874
10 3.186
10 3.413
10 4.367
10 5.923
10 6.601
10 6.554
10 7.644
11 2.017
11 2.386
11 2.643
11 2.9
11 3.275
11 3.543
11 4.71
11 5.969
11 5.461
11 6.38
12 2.044
12 2.266
12 2.603
12 2.849
12 3.111
12 3.463
12 4.612
12 6.102
12 5.984
12 7.034
13 2.024
13 2.345
13 2.725
13 2.99
13 3.256
13 3.575
13 4.585
13 6.266
13 6.288
13 6.758
14 2.005
14 2.231
14 2.463
14 2.769
14 3.171
14 3.672
14 5.072
14 6.481
14 5.835
14 6.979
15 2.045
15 2.367
15 2.641
15 2.904
15 3.226
15 3.484
15 4.462
15 5.888
15 5.122
15 6.322
16 2.006
16 2.269
16 2.53
16 2.827
16 3.188
16 3.535
