year curveLowRes0181
0 2.012
0 2.337
0 2.686
0 3.035
0 3.323
0 3.728
0 5.151
0 6.585
0 5.984
0 6.696
1 2.032
1 2.252
1 2.503
1 2.931
1 3.282
1 3.567
1 4.256
1 5.576
1 5.635
1 6.145
1 7.493
2 2.019
2 2.399
2 2.692
2 3.037
2 3.36
2 3.658
2 4.785
2 6.128
2 5.935
2 6.937
3 2.016
3 2.3
3 2.536
3 2.871
3 3.088
3 3.267
3 4.208
3 5.561
3 4.954
3 5.785
4 2.038
4 2.322
4 2.607
4 2.859
4 3.141
4 3.373
4 4.287
4 5.545
4 6.167
4 6.104
5 2.009
5 2.209
5 2.416
5 2.64
5 2.935
5 3.146
5 3.898
5 5.428
5 6.002
5 5.786
5 6.906
6 2.005
6 2.359
6 2.59
6 2.794
6 3.197
6 3.463
6 4.001
6 5.404
6 6.421
6 5.757
6 7.224
7 2.021
7 2.437
7 2.677
7 2.995
7 3.363
7 3.677
7 5.283
7 6.798
7 6.556
7 7.446
8 2.026
8 2.24
8 2.597
8 2.939
8 3.157
8 3.492
8 4.259
8 5.475
8 6.203
8 6.571
8 7.867
9 2.017
9 2.335
9 2.55
9 2.881
9 3.12
9 3.393
9 4.293
9 5.724
9 5.612
9 6.448
10 2.012
10 2.278
10 2.642
10 2.934
10 3.273
10 3.518
10 4.584
10 5.924
10 5.769
10 6.556
11 2.026
11 2.272
11 2.55
11 2.787
11 3.085
11 3.412
11 4.733
11 5.919
11 5.854
11 6.628
12 2.034
12 2.357
12 2.758
12 3.141
12 3.407
12 3.741
12 4.682
12 5.806
12 6.035
12 5.807
12 7.66
13 2.035
13 2.289
13 2.61
13 2.894
13 3.266
13 3.603
13 4.988
13 6.387
13 7.17
13 7.346
13 8.458
14 2.035
14 2.312
14 2.581
14 2.908
14 3.176
14 3.462
14 4.507
14 5.511
14 5.282
14 6.535
15 2.031
15 2.397
15 2.685
15 2.904
15 3.186
15 3.578
15 4.709
15 6.24
15 6.51
15 6.636
16 2.001
16 2.331
16 2.622
16 2.943
16 3.213
16 3.423
16 4.494
16 5.853
16 5.637
16 6.009
17 2.008
17 2.351
17 2.606
17 2.864
17 3.132
17 3.347
17 4.411
17 5.412
17 5.995
17 5.145
17 6.849
18 2.041
18 2.388
18 2.702
18 2.866
18 3.075
18 3.235
18 4.326
18 5.606
18 5.653
18 5.729
18 6.938
19 2.028
19 2.369
19 2.623
19 2.902
19 3.244
19 3.58
19 4.694
19 5.902
19 5.887
19 6.431
20 2.021
20 2.268
20 2.557
20 2.895
20 3.195
20 3.455
20 4.352
20 5.064
20 5.274
20 5.61
21 2.029
21 2.338
21 2.57
21 2.841
21 3.111
21 3.41
21 4.134
21 5.059
21 6.119
21 5.702
21 6.806
22 2.01
22 2.266
22 2.603
22 2.811
22 3.145
22 3.53
22 4.688
22 5.896
22 6.337
22 6.603
23 2.032
23 2.309
23 2.529
23 2.829
23 3.093
23 3.318
23 4.379
23 5.681
23 6.055
23 7.015
24 2.036
24 2.326
24 2.559
24 2.723
24 3.003
24 3.226
24 4.137
24 4.975
24 5.662
24 5.232
24 7.031
25 2.015
25 2.226
25 2.424
25 2.713
25 3.016
25 3.291
25 4.18
25 5.439
25 5.727
25 5.434
25 7.18
26 2.008
26 2.26
26 2.52
26 2.819
26 3.051
26 3.31
26 3.946
26 5.455
26 6.002
26 6.023
26 7.806
27 2.002
27 2.27
27 2.563
27 2.859
27 3.098
27 3.437
27 4.11
27 5.259
27 5.809
27 6.016
27 7.586
28 2.014
28 2.346
28 2.705
28 3.037
28 3.307
28 3.567
28 4.627
28 6.081
28 6.824
28 6.494
28 7.883
29 2.025
29 2.383
29 2.686
29 3.015
29 3.388
29 3.796
29 5.108
29 6.692
29 6.668
29 7.335
30 2.01
30 2.333
30 2.577
30 2.816
30 3.057
30 3.281
30 3.885
30 5.347
30 6.292
30 5.632
30 7.131
31 2.012
31 2.291
31 2.634
31 2.934
31 3.223
31 3.561
31 4.44
31 5.887
31 5.93
31 6.915
32 2.003
32 2.266
32 2.608
32 2.824
32 3.048
32 3.232
32 4.761
32 5.829
32 5.007
32 6.362
33 2.045
33 2.391
33 2.643
33 2.849
33 3.103
33 3.336
33 3.851
33 5.142
33 5.816
33 5.448
33 7.093
34 2.04
34 2.366
34 2.663
34 2.932
34 3.173
34 3.379
34 4.786
34 6.392
34 6.708
34 7.091
35 2.007
35 2.308
35 2.577
35 2.867
35 3.222
35 3.522
35 4.389
35 5.623
35 6.092
35 6.153
35 7.538
36 2.027
36 2.242
36 2.597
36 2.917
36 3.17
36 3.547
36 4.623
36 6.031
36 5.378
36 6.249
37 2.043
37 2.388
37 2.608
37 2.911
37 3.18
37 3.545
37 4.665
37 5.731
37 6.535
37 6.202
37 7.615
38 2.028
38 2.313
38 2.646
38 2.941
38 3.18
38 3.507
38 4.515
38 5.379
38 5.182
38 6.457
39 2.013
39 2.339
39 2.536
39 2.812
39 2.986
39 3.248
39 3.953
39 5.249
39 5.66
39 5.13
39 6.353
40 2.002
40 2.311
40 2.59
40 2.837
40 3.044
40 3.361
40 4.477
40 5.881
40 5.546
40 6.237
41 2.036
41 2.321
41 2.648
41 2.931
41 3.291
41 3.706
41 4.737
41 6.375
41 6.264
41 7.172
42 2.038
42 2.265
42 2.552
42 2.836
42 3.16
42 3.436
42 5.05
42 6.383
42 5.745
42 7.107
43 2.013
43 2.336
43 2.567
43 2.903
43 3.23
43 3.561
43 4.596
43 5.735
43 5.462
43 6.499
44 2.002
44 2.224
44 2.51
44 2.724
44 2.952
44 3.31
44 4.333
44 6.079
44 6.313
44 6.464
45 2.002
45 2.205
45 2.507
45 2.77
45 2.997
45 3.282
45 4.859
45 6.513
45 6.436
45 6.653
45 8.224
46 2.029
46 2.323
46 2.689
46 2.993
46 3.298
46 3.544
46 4.604
46 5.959
46 6.351
46 7.026
47 2.014
47 2.278
47 2.636
47 2.993
47 3.263
47 3.643
47 4.595
47 5.712
47 5.79
47 6.919
48 2.009
48 2.397
48 2.766
48 2.996
48 3.199
48 3.53
48 4.802
48 5.884
48 5.839
48 6.83
49 2.044
49 2.274
49 2.549
49 2.857
49 3.099
49 3.348
49 4.017
49 5.488
49 5.765
49 6.108
49 8.196
50 2.038
50 2.302
50 2.65
50 2.947
50 3.143
50 3.55
50 4.659
50 6.226
50 6.28
50 6.569
51 2.004
51 2.299
51 2.52
51 2.748
51 3.01
51 3.323
51 4.86
51 6.189
51 5.737
51 6.644
52 2.02
52 2.357
52 2.623
52 2.85
52 3.032
52 3.328
52 4.258
52 5.521
52 5.544
52 5.722
53 2.004
53 2.273
53 2.579
53 2.845
53 3.046
53 3.292
53 3.797
53 4.902
53 5.731
53 4.917
53 6.434
54 2.031
54 2.304
54 2.625
54 2.92
54 3.276
54 3.621
54 4.459
54 5.356
54 6.009
54 5.912
54 7.415
55 2.045
55 2.31
55 2.75
55 3.067
55 3.339
55 3.611
55 4.403
55 5.77
55 5.513
55 6.991
56 2.016
56 2.26
56 2.538
56 2.764
56 2.956
56 3.231
56 4.109
56 5.314
56 5.579
56 5.208
56 6.621
57 2.05
57 2.253
57 2.471
57 2.676
57 3.05
57 3.295
57 4.007
57 5.288
57 5.647
57 5.382
57 6.588
58 2.038
58 2.3
58 2.612
58 2.904
58 3.148
58 3.361
58 4.103
58 5.275
58 5.579
58 5.664
58 6.944
59 2.022
59 2.271
59 2.454
59 2.719
59 2.973
59 3.186
59 4.186
59 5.285
59 5.46
59 5.445
60 2.028
60 2.413
60 2.796
60 3.13
60 3.449
60 3.723
60 4.971
60 5.995
60 5.918
60 6.765
61 2.03
61 2.236
61 2.472
61 2.766
61 3.013
61 3.309
61 4.279
61 5.549
61 5.462
61 6.785
62 2.002
62 2.333
62 2.645
62 2.857
62 3.196
62 3.4
62 4.702
62 6.148
62 6.523
62 6.83
63 2.014
63 2.287
63 2.524
63 2.772
63 3.054
63 3.342
63 4.24
63 5.452
63 5.707
63 6.171
64 2.015
64 2.271
64 2.531
64 2.844
64 3.175
64 3.48
64 4.512
64 6.081
64 6.16
64 7.055
65 2.029
65 2.271
65 2.595
65 2.882
65 3.185
65 3.566
65 4.959
65 6.472
65 6.126
65 6.69
66 2.038
66 2.391
66 2.718
66 3.001
66 3.226
66 3.58
66 4.498
66 5.879
66 5.556
66 6.335
67 2.048
67 2.393
67 2.703
67 3.038
67 3.354
67 3.665
67 5.009
67 6.461
67 6.921
67 7.228
68 2.037
68 2.262
68 2.526
68 2.81
68 3.144
68 3.402
68 3.962
68 5.271
68 5.837
68 5.899
68 6.978
69 2.032
69 2.265
69 2.554
69 2.782
69 3.025
69 3.335
69 4.275
69 5.424
69 5.516
69 5.731
70 2.038
70 2.32
70 2.661
70 2.948
70 3.27
70 3.543
70 4.079
70 5.035
70 5.123
70 5.547
71 2.007
71 2.225
71 2.481
71 2.701
71 2.978
71 3.254
71 3.93
71 5.574
71 5.987
71 6.432
71 8.511
