year curveLowRes0221
0 2.025
0 2.362
0 2.637
0 2.934
0 3.203
0 3.435
0 4.478
0 5.664
0 6.173
0 6.71
0 7.891
1 2.046
1 2.315
1 2.557
1 2.826
1 3.006
1 3.302
1 4.668
1 5.982
1 6.364
1 6.03
1 7.21
2 2.04
2 2.27
2 2.545
2 2.887
2 3.175
2 3.464
2 4.02
2 5.106
2 5.652
2 5.158
2 6.381
3 2.037
3 2.329
3 2.599
3 2.941
3 3.243
3 3.451
3 4.318
3 5.468
3 6.479
3 5.716
3 7.113
4 2.005
4 2.277
4 2.635
4 2.957
4 3.334
4 3.568
4 4.709
4 6.463
4 6.468
4 6.888
5 2.015
5 2.297
5 2.617
5 2.911
5 3.171
5 3.443
5 4.387
5 5.422
5 5.229
5 6.457
6 2.006
6 2.299
6 2.684
6 2.995
6 3.308
6 3.544
6 5.057
6 6.778
6 6.331
6 7.294
7 2.028
7 2.334
7 2.621
7 3.047
7 3.358
7 3.659
7 4.266
7 5.804
7 6.789
7 6.004
7 7.375
8 2.014
8 2.335
8 2.634
8 3.023
8 3.366
8 3.624
8 4.285
8 5.284
8 5.28
8 6.103
9 2.017
9 2.319
9 2.644
9 2.842
9 3.186
9 3.444
9 4.238
9 5.76
9 6.686
9 6.168
9 7.983
10 2.001
10 2.207
10 2.434
10 2.732
10 3.008
10 3.202
10 4.273
10 5.578
10 5.825
10 6.235
11 2.026
11 2.404
11 2.618
11 3.009
11 3.251
11 3.565
11 4.738
11 5.959
11 5.499
11 6.621
12 2.03
12 2.3
12 2.565
12 2.917
12 3.214
12 3.541
12 4.318
12 6.094
12 6.71
12 7.287
12 8.671
13 2.047
13 2.231
13 2.471
13 2.815
13 3.095
13 3.284
13 4.206
13 5.762
13 6.945
13 6.424
13 7.615
14 2.02
14 2.327
14 2.55
14 2.768
14 3.088
14 3.413
14 4.451
14 5.42
14 5.823
14 5.522
14 7.144
15 2.032
15 2.425
15 2.703
15 2.959
15 3.29
15 3.589
15 4.592
15 6.2
15 5.949
15 6.583
16 2.022
16 2.347
16 2.645
16 3.001
16 3.288
16 3.509
16 4.732
16 6.04
16 6.308
16 6.523
16 7.671
17 2.043
17 2.308
17 2.609
17 2.858
17 3.173
17 3.483
17 3.845
17 5.027
17 6.185
17 5.132
17 6.511
18 2.046
18 2.404
18 2.763
18 3.016
18 3.358
18 3.682
18 4.822
18 6.068
18 5.519
18 6.372
19 2.034
19 2.392
19 2.669
19 2.884
19 3.145
19 3.484
19 4.959
19 6.084
19 5.582
19 7.256
20 2.004
20 2.346
20 2.57
20 2.887
20 3.282
20 3.676
20 4.883
20 6.245
20 5.386
20 6.884
21 2.01
21 2.299
21 2.519
21 2.739
21 2.965
21 3.148
21 3.487
21 4.722
21 5.845
21 5.467
21 6.928
22 2.028
22 2.355
22 2.694
22 3.022
22 3.275
22 3.565
22 4.478
22 5.707
22 5.176
22 6.339
23 2.044
23 2.423
23 2.715
23 3.056
23 3.284
23 3.606
23 4.741
23 6.259
23 6.507
23 6.916
23 8.098
24 2.017
24 2.311
24 2.609
24 2.902
24 3.235
24 3.488
24 4.494
24 6.15
24 5.689
24 6.827
25 2.048
25 2.402
25 2.72
25 3.015
25 3.199
25 3.49
25 4.716
25 5.994
25 5.612
25 5.938
26 2.042
26 2.293
26 2.591
26 2.94
26 3.237
26 3.522
26 4.872
26 6.21
26 5.585
26 6.472
27 2.042
27 2.377
27 2.608
27 2.808
27 3.086
27 3.344
27 4.227
27 5.235
27 6.212
27 5.74
27 7.071
28 2.016
28 2.301
28 2.559
28 2.848
28 3.105
28 3.306
28 4.468
28 5.412
28 6.656
28 5.737
28 7.336
29 2.031
29 2.322
29 2.649
