year curveMidRes0531
0 2.033
0 2.097
0 2.185
0 2.23
0 2.269
0 2.34
0 2.397
0 2.433
0 2.461
0 2.517
0 2.567
0 2.625
0 2.668
0 2.694
0 2.771
0 2.819
0 2.892
0 2.947
0 3.008
0 3.072
0 3.121
0 3.156
0 3.172
0 3.241
0 3.307
0 3.4
0 3.468
0 3.512
0 3.555
0 3.59
0 3.82
0 4.113
0 4.37
0 4.508
0 4.736
0 5.107
0 5.227
0 5.378
0 5.588
0 5.871
0 6.227
0 6.473
0 6.743
0 6.902
0 6.803
0 6.581
0 6.286
0 6.007
0 5.801
0 6.034
0 6.158
0 6.49
0 6.858
0 6.982
0 7.359
0 7.571
1 2.018
1 2.079
1 2.16
1 2.244
1 2.267
1 2.328
1 2.383
1 2.413
1 2.478
1 2.538
1 2.551
1 2.59
1 2.641
1 2.699
1 2.753
1 2.795
1 2.831
1 2.865
1 2.92
1 2.935
1 2.968
1 3.027
1 3.067
1 3.112
1 3.137
1 3.201
1 3.25
1 3.331
1 3.37
1 3.387
1 3.451
1 3.503
1 3.552
1 3.907
1 3.922
1 4.022
1 4.245
1 4.479
1 4.809
1 4.945
1 5.178
1 5.403
1 5.759
1 5.78
1 6.197
1 6.165
1 6.026
1 5.819
1 5.751
1 5.354
1 5.566
1 5.832
1 6.065
1 6.251
1 6.719
1 6.91
1 7.103
1 7.366
2 2.002
2 2.035
2 2.116
2 2.2
2 2.25
2 2.292
2 2.358
2 2.408
2 2.504
2 2.554
2 2.614
2 2.67
2 2.71
2 2.76
2 2.818
2 2.868
2 2.889
2 2.952
2 3.024
2 3.101
2 3.166
2 3.206
2 3.246
2 3.304
2 3.396
2 3.444
2 3.46
2 3.493
2 3.542
2 3.596
2 3.677
2 3.732
2 3.804
2 4.161
2 4.462
2 4.529
2 4.855
2 4.981
2 5.334
2 5.374
2 5.729
2 5.92
2 6.193
2 6.597
2 6.896
2 7.038
2 7.069
2 7.016
2 6.821
2 6.649
2 6.325
2 6.126
2 6.342
2 6.705
2 6.809
2 6.891
2 7.171
2 7.513
2 7.728
2 7.833
2 7.892
2 7.954
3 2.006
3 2.06
3 2.133
3 2.169
3 2.201
3 2.281
3 2.346
3 2.414
3 2.484
3 2.497
3 2.546
3 2.585
3 2.599
3 2.649
3 2.69
3 2.728
3 2.763
3 2.824
3 2.905
3 2.918
3 2.959
3 3.008
3 3.051
3 3.081
3 3.123
3 3.184
3 3.237
3 3.332
3 3.365
3 3.449
3 3.517
3 3.699
3 4.048
3 4.288
3 4.688
3 4.963
3 5.168
3 5.392
3 5.648
3 5.741
3 5.917
3 6.21
3 6.465
3 6.782
3 6.494
3 6.23
3 6.079
3 5.922
3 6.071
3 6.433
3 6.833
3 7.266
3 7.448
3 7.749
3 8.079
3 8.344
4 2.031
4 2.063
4 2.128
4 2.193
4 2.25
4 2.307
4 2.348
4 2.408
4 2.459
4 2.509
4 2.598
4 2.645
4 2.698
4 2.714
4 2.76
4 2.813
4 2.857
4 2.903
4 2.951
4 3.011
4 3.08
4 3.094
4 3.164
4 3.204
4 3.274
4 3.32
4 3.376
4 3.415
4 3.457
4 3.526
4 3.564
4 3.632
4 3.925
4 4.206
4 4.445
4 4.566
4 4.655
4 4.774
4 4.985
4 5.104
4 5.315
4 5.66
4 5.967
4 6.278
4 6.51
4 6.297
4 5.994
4 5.847
4 5.607
4 5.656
4 5.772
4 5.878
4 6.079
4 6.24
4 6.402
4 6.568
4 6.944
4 7.257
5 2.008
5 2.035
5 2.079
5 2.118
5 2.153
5 2.177
5 2.235
5 2.296
5 2.369
5 2.406
5 2.441
5 2.528
5 2.612
5 2.671
5 2.706
5 2.765
5 2.81
5 2.88
5 2.933
5 2.978
5 3.033
5 3.099
5 3.139
5 3.196
5 3.229
5 3.254
5 3.29
5 3.316
5 3.394
5 3.433
5 3.45
5 3.533
5 3.613
5 3.872
5 4.055
5 4.189
5 4.449
5 4.632
5 4.721
5 5.068
5 5.306
5 5.476
5 5.651
5 5.883
5 6.081
5 6.201
5 6.05
5 5.839
5 5.772
5 5.609
5 5.578
5 5.819
5 6.11
5 6.342
5 6.429
5 6.519
5 6.763
5 6.838
5 6.998
5 7.081
6 2.033
6 2.086
6 2.157
6 2.205
6 2.261
6 2.327
6 2.367
6 2.435
6 2.474
6 2.521
6 2.567
6 2.614
6 2.663
6 2.719
6 2.777
6 2.844
6 2.921
6 2.978
6 3.045
6 3.114
6 3.141
6 3.169
6 3.22
6 3.26
6 3.293
6 3.347
6 3.405
6 3.441
6 3.48
6 3.487
6 3.509
6 3.805
6 4.086
6 4.247
6 4.644
6 4.914
6 5.263
6 5.623
6 5.739
6 6.0
6 6.057
6 6.135
6 6.382
6 6.505
6 6.712
6 6.598
6 6.506
6 6.382
6 6.179
6 5.853
6 5.83
6 5.93
6 6.162
6 6.536
6 6.843
6 7.136
6 7.286
6 7.653
7 2.024
7 2.097
7 2.147
7 2.192
7 2.208
7 2.225
7 2.32
7 2.329
7 2.383
7 2.42
7 2.455
7 2.499
7 2.561
7 2.632
7 2.664
7 2.674
7 2.717
7 2.742
7 2.752
7 2.822
7 2.858
7 2.9
7 2.968
7 3.032
7 3.079
7 3.128
7 3.144
7 3.204
7 3.263
7 3.309
7 3.345
7 3.39
7 3.572
7 3.694
7 4.059
7 4.224
7 4.55
7 4.588
7 4.939
7 5.325
7 5.478
7 5.696
7 5.964
7 6.237
7 6.258
7 6.098
7 5.888
7 5.868
7 5.501
7 5.581
7 5.83
7 6.179
7 6.484
7 6.815
7 7.193
7 7.514
7 7.755
7 8.161
7 8.22
8 2.03
8 2.065
8 2.121
8 2.152
8 2.186
8 2.214
8 2.237
8 2.277
8 2.338
8 2.385
8 2.419
8 2.442
8 2.525
8 2.567
8 2.606
8 2.666
8 2.716
8 2.767
8 2.821
8 2.865
8 2.907
8 2.937
8 2.98
8 3.042
8 3.092
8 3.141
8 3.204
8 3.271
8 3.346
8 3.379
8 3.392
8 3.508
8 3.714
8 3.909
8 4.192
8 4.397
8 4.64
8 4.813
8 5.033
