year curveMidRes0541
0 2.049
0 2.087
0 2.135
0 2.173
0 2.259
0 2.328
0 2.368
0 2.435
0 2.467
0 2.49
0 2.519
0 2.539
0 2.588
0 2.639
0 2.682
0 2.762
0 2.808
0 2.865
0 2.899
0 2.963
0 2.97
0 3.004
0 3.042
0 3.117
0 3.16
0 3.175
0 3.224
0 3.291
0 3.325
0 3.411
0 3.454
0 3.475
0 3.533
0 3.718
0 3.787
0 4.03
0 4.289
0 4.474
0 4.558
0 4.923
0 5.135
0 5.354
0 5.527
0 5.648
0 5.745
0 5.997
0 6.253
0 5.994
0 5.669
0 5.355
0 5.126
0 4.84
0 5.186
0 5.57
0 6.055
0 6.326
0 6.64
0 6.984
0 7.076
1 2.032
1 2.059
1 2.104
1 2.188
1 2.278
1 2.33
1 2.375
1 2.404
1 2.46
1 2.478
1 2.5
1 2.541
1 2.582
1 2.631
1 2.703
1 2.738
1 2.812
1 2.871
1 2.895
1 2.93
1 2.953
1 3.019
1 3.09
1 3.143
1 3.174
1 3.236
1 3.295
1 3.326
1 3.354
1 3.39
1 3.426
1 3.587
1 3.947
1 4.154
1 4.349
1 4.67
1 4.894
1 5.065
1 5.352
1 5.73
1 6.085
1 6.181
1 6.395
1 6.397
1 6.183
1 5.975
1 5.641
1 5.407
1 5.616
1 5.883
1 6.285
1 6.383
1 6.766
1 6.918
1 7.098
1 7.314
1 7.563
2 2.014
2 2.035
2 2.121
2 2.16
2 2.227
2 2.278
2 2.309
2 2.33
2 2.379
2 2.419
2 2.498
2 2.535
2 2.59
2 2.654
2 2.658
2 2.696
2 2.763
2 2.839
2 2.879
2 2.911
2 2.959
2 3.007
2 3.063
2 3.149
2 3.176
2 3.246
2 3.31
2 3.376
2 3.388
2 3.448
2 3.55
2 3.845
2 4.117
2 4.22
2 4.363
2 4.538
2 4.832
2 5.16
2 5.481
2 5.669
2 5.902
2 6.047
2 6.182
2 6.041
2 5.773
2 5.76
2 5.417
2 5.097
2 5.195
2 5.41
2 5.502
2 5.926
2 6.194
2 6.514
2 6.784
2 6.933
2 6.998
3 2.017
3 2.078
3 2.1
3 2.132
3 2.16
3 2.213
3 2.27
3 2.325
3 2.372
3 2.432
3 2.497
3 2.56
3 2.609
3 2.65
3 2.721
3 2.808
3 2.869
3 2.934
3 2.952
3 3.043
3 3.101
3 3.14
3 3.186
3 3.24
3 3.285
3 3.355
3 3.389
3 3.441
3 3.484
3 3.572
3 3.598
3 3.73
3 3.916
3 4.09
3 4.231
3 4.459
3 4.871
3 5.082
3 5.347
3 5.7
3 6.063
3 6.296
3 6.385
3 6.575
3 6.753
3 6.94
3 7.008
3 6.818
3 6.643
3 6.486
3 6.436
3 6.33
3 6.422
3 6.621
3 6.948
3 7.19
3 7.425
3 7.9
3 8.008
3 8.349
3 8.398
4 2.011
4 2.095
4 2.133
4 2.212
4 2.26
4 2.339
4 2.388
4 2.453
4 2.533
4 2.572
4 2.636
4 2.721
4 2.806
4 2.856
4 2.889
4 2.941
4 3.021
4 3.037
4 3.082
4 3.12
4 3.171
4 3.237
4 3.288
4 3.334
4 3.41
4 3.493
4 3.541
4 3.568
4 3.658
4 3.688
4 3.746
4 3.977
4 4.167
4 4.419
4 4.679
4 5.034
4 5.262
4 5.43
4 5.552
4 5.705
4 5.808
4 5.865
4 6.195
4 6.456
4 6.66
4 6.717
4 6.559
4 6.251
4 6.057
4 5.822
4 5.725
4 5.758
4 6.197
4 6.425
4 6.499
4 6.656
4 7.017
4 7.459
4 7.695
4 7.751
5 2.049
5 2.085
5 2.126
5 2.176
5 2.194
5 2.278
5 2.35
5 2.403
5 2.455
5 2.5
5 2.542
5 2.617
5 2.67
5 2.739
5 2.816
5 2.84
5 2.894
5 2.906
5 2.915
5 2.985
5 3.0
5 3.024
5 3.063
5 3.114
5 3.194
5 3.261
5 3.293
5 3.323
5 3.378
5 3.406
5 3.455
5 3.504
5 3.56
5 3.829
5 4.183
5 4.401
5 4.627
5 4.806
5 5.019
5 5.277
5 5.612
5 5.702
5 5.791
5 5.908
5 6.087
5 6.13
5 6.11
5 5.934
5 5.832
5 5.567
5 5.237
5 5.747
5 5.906
5 6.197
5 6.497
5 6.658
5 6.836
5 7.155
5 7.595
6 2.017
6 2.037
6 2.066
6 2.131
6 2.2
6 2.206
6 2.23
6 2.28
6 2.356
6 2.408
6 2.431
6 2.506
6 2.537
6 2.566
6 2.612
6 2.69
6 2.73
6 2.795
6 2.854
6 2.915
6 2.966
6 3.018
6 3.069
6 3.119
6 3.149
6 3.243
6 3.268
6 3.35
6 3.363
6 3.408
6 3.433
6 3.482
6 3.524
6 3.862
6 4.09
6 4.165
6 4.34
6 4.503
6 4.643
6 4.716
6 4.886
6 5.302
6 5.493
6 5.75
6 6.032
6 6.079
6 5.917
6 5.745
6 5.453
6 5.286
6 5.185
6 5.383
6 5.502
6 5.777
6 5.997
6 6.22
6 6.645
6 6.96
6 7.209
7 2.019
7 2.039
7 2.079
7 2.11
7 2.175
7 2.208
7 2.251
7 2.313
7 2.352
7 2.434
7 2.474
7 2.549
7 2.634
7 2.683
7 2.695
7 2.749
7 2.821
7 2.852
7 2.889
7 2.919
7 2.959
7 3.023
7 3.079
7 3.151
7 3.191
7 3.229
7 3.318
7 3.352
7 3.415
7 3.512
7 3.551
