year curveMidRes0521
0 2.047
0 2.099
0 2.111
0 2.18
0 2.239
0 2.322
0 2.367
0 2.463
0 2.493
0 2.553
0 2.618
0 2.703
0 2.745
0 2.788
0 2.854
0 2.862
0 2.874
0 2.936
0 2.994
0 3.026
0 3.089
0 3.108
0 3.177
0 3.21
0 3.229
0 3.291
0 3.326
0 3.37
0 3.411
0 3.467
0 3.641
0 3.809
0 3.897
0 4.205
0 4.539
0 4.84
0 5.214
0 5.532
0 5.729
0 5.839
0 6.015
0 6.2
0 6.295
0 5.915
0 5.67
0 5.472
0 5.164
0 5.53
0 5.907
0 6.249
0 6.682
0 6.938
0 7.206
0 7.369
0 7.556
1 2.006
1 2.046
1 2.12
1 2.166
1 2.233
1 2.294
1 2.311
1 2.36
1 2.435
1 2.475
1 2.533
1 2.54
1 2.625
1 2.68
1 2.709
1 2.74
1 2.789
1 2.813
1 2.907
1 2.994
1 3.025
1 3.11
1 3.174
1 3.195
1 3.245
1 3.261
1 3.31
1 3.368
1 3.424
1 3.506
1 3.557
1 3.593
1 3.798
1 4.179
1 4.352
1 4.461
1 4.6
1 4.705
1 4.845
1 5.06
1 5.172
1 5.312
1 5.53
1 5.876
1 6.05
1 6.053
1 5.969
1 5.656
1 5.358
1 5.202
1 5.268
1 5.537
1 5.615
1 5.773
1 6.124
1 6.37
1 6.587
1 6.775
1 6.923
2 2.047
2 2.124
2 2.149
2 2.206
2 2.259
2 2.297
2 2.332
2 2.399
2 2.459
2 2.518
2 2.548
2 2.588
2 2.629
2 2.711
2 2.753
2 2.795
2 2.881
2 2.944
2 2.983
2 3.05
2 3.073
2 3.136
2 3.168
2 3.212
2 3.267
2 3.298
2 3.371
2 3.404
2 3.444
2 3.473
2 3.546
2 3.604
2 3.845
2 4.097
2 4.395
2 4.678
2 4.995
2 5.096
2 5.38
2 5.547
2 5.715
2 5.966
2 6.195
2 6.305
2 6.254
2 6.05
2 5.82
2 5.601
2 5.369
2 5.503
2 5.563
2 5.655
2 5.899
2 6.098
2 6.437
2 6.729
2 6.851
2 6.877
3 2.003
3 2.082
3 2.143
3 2.163
3 2.194
3 2.258
3 2.32
3 2.4
3 2.486
3 2.561
3 2.612
3 2.669
3 2.751
3 2.76
3 2.85
3 2.924
3 2.952
3 2.966
3 2.989
3 3.053
3 3.111
3 3.156
3 3.194
3 3.224
3 3.273
3 3.347
3 3.402
3 3.447
3 3.482
3 3.516
3 3.565
3 3.742
3 4.099
3 4.415
3 4.688
3 4.976
3 5.086
3 5.184
3 5.394
3 5.551
3 5.777
3 5.836
3 5.873
3 6.121
3 6.088
3 5.942
3 5.819
3 5.747
3 5.378
3 5.491
3 5.965
3 6.169
3 6.54
3 6.961
3 7.251
3 7.667
3 8.067
4 2.019
4 2.028
4 2.084
4 2.112
4 2.192
4 2.282
4 2.375
4 2.422
4 2.483
4 2.523
4 2.569
4 2.609
4 2.671
4 2.749
4 2.786
4 2.841
4 2.877
4 2.893
4 2.988
4 3.053
4 3.112
4 3.188
4 3.221
4 3.279
4 3.358
4 3.44
4 3.517
4 3.578
4 3.644
4 3.69
4 3.934
4 4.303
4 4.428
4 4.615
4 4.875
4 5.162
4 5.563
4 5.803
4 5.944
4 6.17
4 6.291
4 6.321
4 6.69
4 6.853
4 6.814
4 6.623
4 6.403
4 6.181
4 5.815
4 5.992
4 6.276
4 6.506
4 6.838
4 7.046
4 7.276
4 7.622
4 8.034
5 2.019
5 2.098
5 2.155
5 2.228
5 2.291
5 2.338
5 2.382
5 2.42
5 2.44
5 2.467
5 2.481
5 2.549
5 2.608
5 2.644
5 2.679
5 2.707
5 2.762
5 2.817
5 2.876
5 2.971
5 3.009
5 3.044
5 3.075
5 3.156
5 3.206
5 3.288
5 3.343
5 3.378
5 3.406
5 3.43
5 3.504
5 3.626
5 3.853
5 3.97
5 4.229
5 4.472
5 4.527
5 4.838
5 5.039
5 5.125
5 5.352
5 5.472
5 5.643
5 5.933
5 5.987
5 5.854
5 5.591
5 5.362
5 5.064
5 5.184
5 5.571
5 5.773
5 6.04
5 6.405
5 6.626
5 6.748
5 6.921
5 7.264
6 2.035
6 2.093
6 2.13
6 2.149
6 2.187
6 2.251
6 2.317
6 2.342
6 2.362
6 2.403
6 2.454
6 2.508
6 2.578
6 2.629
6 2.702
6 2.757
6 2.783
6 2.826
6 2.908
6 2.959
6 3.037
6 3.086
6 3.134
6 3.142
6 3.207
6 3.27
6 3.324
6 3.352
6 3.406
6 3.421
6 3.476
6 3.534
6 3.913
6 4.268
6 4.549
6 4.669
6 4.827
6 5.219
6 5.562
6 5.905
6 6.124
6 6.391
6 6.637
6 7.054
6 7.003
6 6.844
6 6.59
6 6.3
6 6.134
6 6.357
6 6.668
6 7.095
6 7.327
6 7.424
6 7.587
6 7.81
6 7.98
7 2.005
7 2.032
7 2.105
7 2.181
7 2.233
7 2.303
7 2.32
7 2.405
7 2.463
7 2.504
7 2.578
7 2.628
7 2.683
7 2.705
7 2.771
7 2.777
7 2.826
7 2.867
7 2.916
7 2.961
7 3.026
7 3.056
7 3.101
7 3.134
7 3.187
7 3.233
7 3.322
7 3.367
7 3.422
7 3.483
7 3.529
7 3.606
7 3.878
7 4.259
7 4.535
7 4.809
7 5.029
7 5.156
7 5.534
7 5.768
7 5.897
7 6.159
7 6.333
7 6.541
7 6.64
7 6.688
7 6.454
7 6.243
7 6.026
7 5.701
7 5.844
7 6.117
7 6.198
7 6.448
7 6.557
7 6.633
7 6.904
7 7.255
7 7.389
8 2.026
8 2.105
8 2.162
8 2.234
8 2.301
8 2.343
8 2.407
8 2.429
8 2.482
8 2.574
8 2.646
8 2.674
8 2.696
8 2.748
8 2.8
8 2.824
8 2.856
8 2.902
8 2.949
8 3.015
8 3.092
8 3.182
8 3.208
8 3.258
8 3.332
8 3.361
8 3.416
8 3.486
8 3.524
8 3.548
8 3.597
8 3.768
8 4.028
8 4.278
8 4.475
8 4.74
8 4.964
8 5.305
8 5.528
8 5.886
8 5.97
8 6.098
8 6.515
8 6.705
8 6.549
8 6.404
8 6.294
8 5.963
8 5.742
8 6.002
8 6.286
8 6.545
8 6.794
8 7.078
8 7.222
8 7.617
8 7.847
8 7.886
9 2.006
9 2.03
9 2.045
9 2.084
9 2.117
9 2.132
9 2.181
9 2.219
9 2.249
9 2.269
9 2.297
9 2.381
9 2.42
9 2.445
9 2.46
9 2.465
9 2.506
9 2.541
9 2.576
9 2.617
9 2.657
9 2.717
9 2.773
9 2.868
9 2.939
9 3.018
9 3.07
9 3.12
9 3.178
9 3.237
9 3.286
9 3.364
9 3.646
9 3.987
9 4.231
9 4.366
9 4.623
9 4.843
9 5.131
9 5.392
9 5.463
9 5.531
9 5.686
9 5.886
9 5.97
9 5.865
9 5.621
9 5.267
9 5.065
9 4.692
9 4.885
9 5.021
9 5.372
9 5.613
9 6.071
9 6.283
9 6.51
9 6.774
9 6.837
10 2.021
10 2.025
10 2.041
10 2.066
10 2.088
10 2.12
10 2.202
10 2.226
10 2.271
10 2.322
10 2.337
10 2.38
10 2.455
10 2.486
10 2.527
10 2.591
10 2.659
10 2.68
10 2.712
10 2.757
10 2.814
10 2.864
10 2.897
10 2.955
10 3.036
10 3.06
10 3.117
10 3.183
10 3.256
10 3.321
10 3.363
10 3.388
10 3.472
10 3.605
10 3.831
10 4.176
10 4.362
10 4.477
10 4.584
10 4.676
10 4.844
10 5.026
10 5.138
10 5.396
10 5.483
10 5.736
10 5.56
10 5.3
10 5.107
10 4.966
10 4.624
10 4.661
10 4.866
10 5.173
10 5.451
10 5.522
10 5.592
10 5.963
10 6.188
10 6.284
11 2.036
11 2.052
11 2.119
11 2.188
11 2.262
11 2.322
11 2.368
11 2.426
11 2.487
11 2.52
11 2.617
11 2.684
11 2.747
11 2.783
11 2.838
11 2.905
11 2.948
11 3.032
11 3.104
11 3.16
11 3.238
11 3.255
11 3.294
11 3.345
11 3.389
11 3.404
11 3.441
11 3.448
11 3.49
11 3.554
11 3.606
11 3.853
11 4.175
11 4.27
11 4.465
11 4.867
11 5.282
11 5.464
11 5.749
11 6.06
11 6.278
11 6.38
11 6.663
11 6.898
11 6.898
11 6.837
11 6.571
11 6.261
11 5.985
11 5.761
11 5.885
11 6.14
11 6.352
11 6.52
11 6.814
11 6.978
11 7.118
11 7.378
12 2.035
12 2.051
12 2.075
12 2.113
12 2.131
12 2.172
12 2.217
12 2.265
12 2.358
12 2.393
12 2.438
12 2.489
12 2.545
12 2.606
12 2.661
12 2.705
12 2.786
12 2.804
12 2.873
12 2.947
12 3.03
12 3.036
12 3.097
12 3.111
12 3.158
12 3.224
12 3.273
12 3.325
12 3.385
12 3.418
12 3.464
12 3.659
12 3.751
12 4.015
12 4.281
12 4.555
12 4.802
12 4.995
12 5.254
12 5.492
12 5.705
12 5.902
12 6.186
12 6.333
12 6.3
12 6.068
12 5.853
12 5.625
12 5.412
12 5.452
12 5.904
12 6.245
12 6.336
12 6.611
12 6.806
12 7.028
12 7.401
12 7.455
13 2.015
13 2.074
13 2.155
13 2.213
13 2.285
13 2.359
13 2.443
13 2.512
13 2.537
13 2.589
13 2.636
13 2.71
13 2.743
13 2.82
13 2.873
13 2.935
13 2.986
13 3.023
13 3.06
13 3.125
13 3.191
13 3.268
13 3.342
13 3.359
13 3.42
13 3.471
13 3.534
13 3.619
13 3.678
13 3.752
13 3.802
13 4.133
13 4.53
13 4.664
13 4.773
13 4.88
13 5.13
13 5.359
13 5.583
13 5.713
13 5.988
13 6.127
13 6.156
13 6.156
13 5.962
13 5.702
13 5.655
13 5.333
13 5.454
13 5.558
13 5.97
13 6.391
13 6.758
13 7.074
13 7.401
13 7.614
14 2.027
14 2.08
14 2.139
14 2.189
14 2.22
14 2.282
14 2.288
14 2.353
14 2.414
14 2.464
14 2.556
14 2.588
14 2.64
14 2.682
14 2.734
14 2.754
14 2.786
14 2.813
14 2.878
14 2.887
14 2.943
14 3.012
14 3.086
14 3.114
14 3.16
14 3.199
14 3.23
14 3.252
14 3.319
14 3.378
14 3.433
14 3.691
14 3.797
14 4.05
14 4.33
14 4.448
14 4.763
14 5.065
14 5.158
14 5.464
14 5.705
14 5.901
14 6.02
14 6.202
14 6.1
14 5.801
14 5.715
14 5.41
14 5.329
14 5.478
14 5.681
14 5.865
14 6.292
14 6.569
14 6.672
14 7.043
14 7.351
15 2.034
15 2.073
15 2.121
15 2.161
15 2.231
15 2.251
15 2.307
15 2.37
15 2.389
15 2.462
15 2.501
15 2.51
15 2.577
15 2.624
15 2.635
15 2.65
15 2.713
15 2.748
15 2.824
15 2.885
15 2.94
15 2.997
15 3.048
15 3.138
15 3.224
15 3.257
15 3.31
15 3.351
15 3.409
15 3.452
15 3.53
15 3.678
15 4.016
15 4.256
15 4.621
15 4.925
15 5.091
15 5.328
15 5.667
15 5.739
15 5.909
15 5.966
15 6.255
15 6.604
15 6.795
15 6.639
15 6.441
15 6.199
15 5.969
15 5.758
15 5.873
15 6.294
15 6.571
15 6.84
15 6.996
15 7.247
15 7.547
15 7.895
16 2.044
16 2.102
16 2.168
16 2.249
16 2.304
16 2.315
16 2.362
16 2.378
16 2.431
16 2.478
16 2.517
16 2.55
16 2.605
16 2.669
16 2.728
16 2.799
16 2.824
16 2.873
16 2.933
16 2.988
16 3.042
16 3.071
16 3.123
16 3.181
16 3.225
16 3.276
16 3.323
16 3.407
16 3.434
16 3.469
16 3.52
16 3.578
16 3.59
16 3.675
16 3.991
16 4.328
16 4.518
16 4.87
16 5.0
16 5.21
16 5.452
16 5.514
16 5.719
16 5.775
16 5.614
16 5.421
16 5.071
16 5.034
16 4.997
16 5.365
16 5.657
16 5.819
16 6.21
16 6.636
16 6.712
16 6.891
16 7.206
16 7.302
17 2.032
17 2.096
17 2.146
17 2.174
17 2.217
17 2.269
17 2.323
17 2.369
17 2.408
17 2.48
17 2.502
17 2.548
17 2.607
17 2.676
17 2.731
17 2.764
