year curveMidRes0581
0 2.003
0 2.038
0 2.063
0 2.124
0 2.189
0 2.238
0 2.288
0 2.299
0 2.344
0 2.361
0 2.374
0 2.446
0 2.481
0 2.537
0 2.566
0 2.617
0 2.675
0 2.76
0 2.798
0 2.865
0 2.925
0 2.992
0 3.013
0 3.072
0 3.127
0 3.195
0 3.255
0 3.325
0 3.383
0 3.438
0 3.469
0 3.624
0 3.889
0 4.141
0 4.515
0 4.809
0 5.113
0 5.208
0 5.482
0 5.691
0 6.069
0 6.165
0 6.558
0 6.86
0 7.09
0 6.958
0 6.829
0 6.495
0 6.111
0 5.788
0 6.176
0 6.378
0 6.799
0 6.977
0 7.256
0 7.391
0 7.873
0 8.103
1 2.041
1 2.106
1 2.198
1 2.245
1 2.289
1 2.36
1 2.407
1 2.469
1 2.53
1 2.574
1 2.64
1 2.679
1 2.763
1 2.837
1 2.87
1 2.896
1 2.919
1 2.957
1 3.006
1 3.056
1 3.101
1 3.161
1 3.189
1 3.246
1 3.277
1 3.353
1 3.412
1 3.48
1 3.52
1 3.576
1 3.631
1 3.691
1 4.046
1 4.27
1 4.572
1 4.716
1 4.895
1 5.171
1 5.501
1 5.798
1 5.973
1 6.244
1 6.467
1 6.692
1 6.899
1 6.69
1 6.307
1 6.164
1 5.893
1 5.787
1 6.154
1 6.593
1 6.85
1 7.083
1 7.202
1 7.528
1 7.852
1 7.976
2 2.028
2 2.075
2 2.133
2 2.184
2 2.249
2 2.3
2 2.362
2 2.415
2 2.477
2 2.545
2 2.598
2 2.63
2 2.67
2 2.708
2 2.768
2 2.793
2 2.875
2 2.919
2 2.966
2 3.035
2 3.105
2 3.14
2 3.176
2 3.214
2 3.27
2 3.331
2 3.383
2 3.45
2 3.515
2 3.591
2 3.646
2 4.088
2 4.302
2 4.722
2 4.93
2 5.197
2 5.254
2 5.298
2 5.616
2 5.996
2 6.13
2 6.159
2 6.399
2 6.606
2 6.689
2 6.264
2 6.019
2 5.824
2 5.578
2 5.231
2 5.439
2 5.686
2 5.839
2 6.023
2 6.227
2 6.563
2 6.803
2 7.211
3 2.037
3 2.127
3 2.177
3 2.201
3 2.28
3 2.307
3 2.36
3 2.405
3 2.497
3 2.538
3 2.589
3 2.637
3 2.712
3 2.746
3 2.795
3 2.862
3 2.913
3 2.969
3 3.013
3 3.059
3 3.113
3 3.17
3 3.214
3 3.294
3 3.36
3 3.435
3 3.468
3 3.52
3 3.547
3 3.589
3 3.647
3 3.788
3 4.006
3 4.099
3 4.297
3 4.427
3 4.583
3 4.681
3 4.986
3 5.151
3 5.181
3 5.292
3 5.565
3 5.92
3 6.184
3 6.313
3 6.299
3 6.197
3 5.879
3 5.673
3 5.474
3 5.996
3 6.259
3 6.434
3 6.636
3 6.999
3 7.501
3 7.715
3 7.765
3 8.02
3 8.046
4 2.002
4 2.051
4 2.058
4 2.131
4 2.188
4 2.21
4 2.276
4 2.303
4 2.328
4 2.423
4 2.488
4 2.557
4 2.602
4 2.65
4 2.668
4 2.7
4 2.751
4 2.812
4 2.859
4 2.879
4 2.949
4 3.014
4 3.047
4 3.142
4 3.219
4 3.313
4 3.335
4 3.399
4 3.415
4 3.489
4 3.573
4 3.627
4 3.703
4 3.838
4 4.236
4 4.589
4 4.793
4 5.043
4 5.326
4 5.609
4 5.794
4 6.18
4 6.416
4 6.738
4 7.043
4 7.196
4 7.104
4 7.017
4 6.858
4 6.78
4 6.474
4 6.681
4 7.003
4 7.303
4 7.484
4 7.79
4 8.009
4 8.222
4 8.457
5 2.03
5 2.109
5 2.159
5 2.204
5 2.252
5 2.301
5 2.319
5 2.333
5 2.42
5 2.475
5 2.558
5 2.649
5 2.681
5 2.745
5 2.766
5 2.85
5 2.891
5 2.911
5 2.967
5 3.012
5 3.063
5 3.112
5 3.16
5 3.2
5 3.229
5 3.271
5 3.3
5 3.356
5 3.394
5 3.476
5 3.563
5 3.614
5 3.923
5 3.982
5 4.319
5 4.501
5 4.743
5 5.009
5 5.145
5 5.526
5 5.672
5 5.958
5 5.996
5 6.052
5 5.927
5 5.826
5 5.578
5 5.477
5 5.197
5 5.557
5 5.908
5 6.294
5 6.671
5 7.015
5 7.345
5 7.53
5 7.747
6 2.023
6 2.046
6 2.092
6 2.154
6 2.222
6 2.276
6 2.288
6 2.342
6 2.366
6 2.395
6 2.476
6 2.535
6 2.59
6 2.621
6 2.671
6 2.709
6 2.762
6 2.803
6 2.825
6 2.861
6 2.92
6 3.0
6 3.016
6 3.046
6 3.076
6 3.13
6 3.181
6 3.256
6 3.31
6 3.363
6 3.44
6 3.488
6 3.537
6 3.737
6 3.972
6 4.137
6 4.267
6 4.54
6 4.791
6 5.121
6 5.258
6 5.548
6 5.813
6 6.165
6 6.514
6 6.568
6 6.237
6 5.98
6 5.738
6 5.42
6 5.515
6 5.614
6 5.874
6 6.336
6 6.644
6 6.867
6 7.119
6 7.6
7 2.017
7 2.067
7 2.094
7 2.135
7 2.189
7 2.221
7 2.274
7 2.341
7 2.398
7 2.452
7 2.472
7 2.521
7 2.575
7 2.602
7 2.665
7 2.729
7 2.82
7 2.822
7 2.846
7 2.863
7 2.908
7 2.953
7 2.985
7 3.022
7 3.111
7 3.196
7 3.231
7 3.259
7 3.3
7 3.328
7 3.364
7 3.391
7 3.426
7 3.676
7 3.898
7 4.241
7 4.53
7 4.76
7 4.855
7 5.025
7 5.264
7 5.409
7 5.53
7 5.647
7 5.933
7 5.972
7 5.937
7 5.655
7 5.336
7 4.984
7 4.83
7 4.91
7 5.411
7 5.599
7 5.874
7 6.154
7 6.49
7 6.665
7 6.89
8 2.009
8 2.04
8 2.108
8 2.145
8 2.165
8 2.222
8 2.266
8 2.297
8 2.357
8 2.42
8 2.453
8 2.474
8 2.537
8 2.553
8 2.64
8 2.709
8 2.758
8 2.802
8 2.823
8 2.856
8 2.919
8 2.938
8 2.998
8 3.017
8 3.033
8 3.05
8 3.071
8 3.135
8 3.202
8 3.252
8 3.322
8 3.5
8 3.771
8 4.085
8 4.172
8 4.311
8 4.441
8 4.738
8 4.995
8 5.287
8 5.372
8 5.667
8 5.869
8 6.076
8 6.303
8 6.359
8 6.303
8 6.102
8 5.8
8 5.503
8 5.222
8 5.088
8 5.408
8 5.513
8 5.621
8 5.856
8 6.093
8 6.37
8 6.773
8 6.843
9 2.034
9 2.073
9 2.166
9 2.185
9 2.214
9 2.286
9 2.337
9 2.392
9 2.462
9 2.521
9 2.555
9 2.625
9 2.69
9 2.759
9 2.828
9 2.854
9 2.901
9 2.946
9 2.985
9 3.029
9 3.082
9 3.113
9 3.187
9 3.242
9 3.311
9 3.333
9 3.406
9 3.463
9 3.486
9 3.528
9 3.557
9 3.611
9 3.659
9 3.926
9 4.029
9 4.313
9 4.488
9 4.67
9 4.844
9 4.9
9 5.031
9 5.446
9 5.794
9 6.078
9 6.17
9 6.394
9 6.599
9 6.649
9 6.468
9 6.31
9 6.17
9 6.057
9 5.847
9 6.09
9 6.426
9 6.532
9 6.682
9 7.004
9 7.155
9 7.387
9 7.668
10 2.032
10 2.077
10 2.148
10 2.2
10 2.255
10 2.304
10 2.352
10 2.405
10 2.481
10 2.528
10 2.612
10 2.665
10 2.738
10 2.805
10 2.834
10 2.903
10 2.963
10 3.01
10 3.04
10 3.098
10 3.153
10 3.227
10 3.273
10 3.304
10 3.331
10 3.419
10 3.508
10 3.564
10 3.641
10 3.707
10 3.743
10 3.925
10 4.203
10 4.403
10 4.735
10 4.799
10 5.039
10 5.19
10 5.318
10 5.634
10 5.825
10 6.144
10 6.269
10 6.425
10 6.474
10 6.437
10 6.141
10 6.027
10 5.935
10 5.868
10 5.935
10 6.193
10 6.532
10 6.699
10 7.033
10 7.397
10 7.669
10 7.721
11 2.007
11 2.068
11 2.158
11 2.206
11 2.265
11 2.303
11 2.33
11 2.368
11 2.434
11 2.46
11 2.515
11 2.546
11 2.621
11 2.68
11 2.758
11 2.823
11 2.887
11 2.905
11 2.956
11 3.01
11 3.061
11 3.115
11 3.158
11 3.214
11 3.25
11 3.313
11 3.336
11 3.394
11 3.472
11 3.522
11 3.586
11 3.801
11 4.092
11 4.298
11 4.653
11 5.042
11 5.324
11 5.442
11 5.48
11 5.759
11 5.971
11 6.244
11 6.385
11 6.69
11 6.811
11 6.778
11 6.548
11 6.238
11 5.992
11 5.714
11 5.77
11 6.138
11 6.362
11 6.819
11 7.128
11 7.27
11 7.372
11 7.643
12 2.001
12 2.05
12 2.094
12 2.167
12 2.217
12 2.256
12 2.301
12 2.34
12 2.389
12 2.43
12 2.467
12 2.537
12 2.619
12 2.66
12 2.674
12 2.702
12 2.751
12 2.798
12 2.851
12 2.923
12 2.976
12 3.027
12 3.076
12 3.112
12 3.182
12 3.25
12 3.315
12 3.335
12 3.406
12 3.425
12 3.494
12 3.555
12 3.929
12 3.987
12 4.129
12 4.469
12 4.752
12 4.874
12 5.19
12 5.295
12 5.549
12 5.701
12 5.856
12 6.206
12 6.421
12 6.492
12 6.433
12 6.261
12 6.081
12 5.748
12 5.563
12 5.747
12 6.048
12 6.14
12 6.502
12 6.665
12 6.896
12 7.18
12 7.381
12 7.446
13 2.03
13 2.071
13 2.116
13 2.175
13 2.195
13 2.249
13 2.279
13 2.318
13 2.333
13 2.381
13 2.436
13 2.466
13 2.526
13 2.572
13 2.625
13 2.653
13 2.692
13 2.766
13 2.845
13 2.942
13 2.992
13 3.05
13 3.114
13 3.152
13 3.24
13 3.303
13 3.369
13 3.415
13 3.439
13 3.524
13 3.612
13 3.634
13 3.713
13 4.055
13 4.163
13 4.282
13 4.368
13 4.631
13 4.893
13 5.15
13 5.318
13 5.749
13 6.002
13 6.331
