year curveMidRes0281
0 2.042
0 2.091
0 2.153
0 2.209
0 2.306
0 2.351
0 2.394
0 2.431
0 2.49
0 2.56
0 2.597
0 2.643
0 2.669
0 2.733
0 2.737
0 2.76
0 2.823
0 2.872
0 2.955
0 3.04
0 3.105
0 3.139
0 3.18
0 3.215
0 3.254
0 3.286
0 3.355
0 3.371
0 3.399
0 3.463
0 3.629
0 3.813
0 4.04
0 4.345
0 4.593
0 4.854
0 5.042
0 5.249
0 5.483
0 5.825
0 5.959
0 6.312
0 6.477
0 6.257
0 5.938
0 5.811
0 5.548
0 5.864
0 6.068
0 6.545
0 6.904
0 7.382
0 7.568
0 7.751
0 7.798
0 7.843
1 2.014
1 2.066
1 2.097
1 2.138
1 2.197
1 2.208
1 2.242
1 2.314
1 2.387
1 2.431
1 2.478
1 2.535
1 2.615
1 2.619
1 2.67
1 2.75
1 2.791
1 2.837
1 2.866
1 2.932
1 3.02
1 3.07
1 3.113
1 3.161
1 3.227
1 3.306
1 3.362
1 3.401
1 3.459
1 3.493
1 3.537
1 3.605
1 3.623
1 3.833
1 4.072
1 4.312
1 4.53
1 4.652
1 4.82
1 5.036
1 5.328
1 5.572
1 5.953
1 6.159
1 6.206
1 5.962
1 5.704
1 5.573
1 5.361
1 5.369
1 5.713
1 5.894
1 6.04
1 6.161
1 6.366
1 6.67
1 7.067
1 7.262
1 7.303
2 2.032
2 2.086
2 2.119
2 2.152
2 2.231
2 2.258
2 2.311
2 2.368
2 2.45
2 2.496
2 2.507
2 2.589
2 2.645
2 2.715
2 2.757
2 2.78
2 2.839
2 2.874
2 2.957
2 2.993
2 3.046
2 3.106
2 3.19
2 3.224
2 3.229
2 3.277
2 3.319
2 3.398
2 3.44
2 3.466
2 3.474
2 3.531
2 3.794
2 4.067
2 4.35
2 4.527
2 4.822
2 4.934
2 5.214
2 5.541
2 5.857
2 6.012
2 6.215
2 6.46
2 6.482
2 6.3
2 6.246
2 6.161
2 6.055
2 6.158
2 6.524
2 6.642
2 6.92
2 7.249
2 7.341
2 7.523
2 7.6
2 7.834
3 2.007
3 2.072
3 2.127
3 2.158
3 2.181
3 2.206
3 2.256
3 2.317
3 2.357
3 2.387
3 2.461
3 2.486
3 2.54
3 2.556
3 2.634
3 2.703
3 2.77
3 2.846
3 2.913
3 2.968
3 2.995
3 3.064
3 3.127
3 3.142
3 3.185
3 3.241
3 3.278
3 3.342
3 3.374
3 3.406
3 3.414
3 3.462
3 3.666
3 3.891
3 4.037
3 4.246
3 4.485
3 4.499
3 4.542
3 4.833
3 5.084
3 5.234
3 5.326
3 5.496
3 5.82
3 5.655
3 5.467
3 5.251
3 5.024
3 5.1
3 5.416
3 5.777
3 6.017
3 6.17
3 6.574
3 6.899
3 7.278
3 7.782
4 2.028
4 2.05
4 2.101
4 2.139
4 2.211
4 2.267
4 2.315
4 2.36
4 2.392
4 2.465
4 2.528
4 2.575
4 2.621
4 2.677
4 2.716
4 2.777
4 2.791
4 2.827
4 2.881
4 2.916
4 2.949
4 2.975
4 3.049
4 3.077
4 3.111
4 3.182
4 3.213
4 3.242
4 3.282
4 3.31
4 3.38
4 3.397
4 3.483
4 3.785
4 4.067
4 4.269
4 4.57
4 4.732
4 4.85
4 5.061
4 5.205
4 5.418
4 5.745
4 6.059
4 6.128
4 5.991
4 5.896
4 5.648
4 5.637
4 5.681
4 5.885
4 6.069
4 6.388
4 6.713
4 6.798
4 6.988
4 7.283
4 7.337
5 2.024
5 2.087
5 2.13
5 2.18
5 2.198
5 2.237
5 2.258
5 2.327
5 2.392
5 2.464
5 2.487
5 2.524
5 2.578
5 2.623
5 2.693
5 2.745
5 2.778
5 2.858
5 2.94
5 2.995
5 3.029
5 3.06
5 3.079
5 3.083
5 3.166
5 3.196
5 3.238
5 3.276
5 3.343
5 3.385
5 3.441
5 3.667
5 3.846
5 4.086
5 4.345
5 4.702
5 5.006
5 5.306
5 5.593
5 5.736
5 5.862
5 5.98
5 6.082
5 6.204
5 6.007
5 5.835
5 5.77
5 5.513
5 5.971
5 6.307
5 6.495
5 6.665
5 6.967
5 7.361
5 7.534
5 7.875
5 7.942
6 2.011
6 2.046
6 2.117
6 2.18
6 2.219
6 2.291
6 2.377
6 2.465
6 2.522
6 2.553
6 2.619
6 2.64
6 2.711
6 2.743
6 2.787
6 2.825
6 2.881
6 2.916
6 2.969
6 3.015
6 3.055
6 3.08
6 3.117
6 3.163
6 3.215
6 3.234
6 3.264
6 3.339
6 3.39
6 3.446
6 3.457
6 3.703
6 3.972
6 4.255
6 4.517
6 4.645
6 4.773
6 5.044
6 5.48
6 5.581
6 5.632
6 5.901
6 6.044
6 6.223
6 6.23
6 6.011
6 5.829
6 5.536
6 5.263
6 5.215
6 5.411
6 5.566
6 5.719
6 5.911
6 6.204
6 6.303
6 6.586
6 6.758
7 2.045
7 2.059
