year curveMidRes0411
0 2.048
0 2.125
0 2.149
0 2.203
0 2.292
0 2.34
0 2.375
0 2.386
0 2.464
0 2.509
0 2.532
0 2.598
0 2.62
0 2.659
0 2.699
0 2.73
0 2.78
0 2.82
0 2.847
0 2.865
0 2.908
0 2.985
0 3.022
0 3.048
0 3.13
0 3.186
0 3.224
0 3.243
0 3.306
0 3.39
0 3.65
0 3.86
0 3.938
0 4.283
0 4.366
0 4.656
0 5.002
0 5.299
0 5.52
0 5.688
0 5.993
0 6.281
0 6.334
0 6.489
0 6.718
0 6.578
0 6.304
0 6.044
0 5.771
0 5.557
0 5.855
0 6.112
0 6.526
0 6.77
0 7.138
0 7.259
0 7.5
0 7.622
1 2.04
1 2.096
1 2.133
1 2.195
1 2.283
1 2.323
1 2.365
1 2.397
1 2.446
1 2.473
1 2.562
1 2.609
1 2.687
1 2.743
1 2.804
1 2.869
1 2.901
1 2.975
1 3.037
1 3.081
1 3.124
1 3.18
1 3.236
1 3.265
1 3.316
1 3.346
1 3.408
1 3.449
1 3.459
1 3.511
1 3.559
1 3.611
1 3.837
1 4.2
1 4.512
1 4.736
1 5.114
1 5.271
1 5.46
1 5.747
1 6.02
1 6.352
1 6.585
1 6.788
1 6.886
1 7.046
1 6.787
1 6.605
1 6.306
1 6.119
1 6.468
1 6.791
1 6.983
1 7.225
1 7.378
1 7.872
1 8.124
1 8.433
2 2.045
2 2.099
2 2.116
2 2.141
2 2.179
2 2.233
2 2.288
2 2.366
2 2.386
2 2.42
2 2.441
2 2.535
2 2.565
2 2.596
2 2.655
2 2.684
2 2.741
2 2.822
2 2.919
2 2.929
2 2.972
2 2.996
2 3.059
2 3.11
2 3.155
2 3.172
2 3.228
2 3.278
2 3.32
2 3.374
2 3.425
2 3.516
2 3.862
2 4.026
2 4.106
2 4.294
2 4.532
2 4.75
2 4.931
2 5.175
2 5.343
2 5.426
2 5.571
2 5.756
2 6.054
2 6.197
2 6.188
2 5.981
2 5.704
2 5.458
2 5.219
2 5.386
2 5.671
2 5.905
2 6.15
2 6.345
2 6.673
2 6.94
2 7.151
3 2.048
3 2.096
3 2.178
3 2.236
3 2.301
3 2.362
3 2.399
3 2.466
3 2.51
3 2.55
3 2.574
3 2.599
3 2.652
3 2.716
3 2.791
3 2.825
3 2.888
3 2.954
3 3.014
3 3.092
