year curveMidRes0511
0 2.036
0 2.105
0 2.168
0 2.226
0 2.256
0 2.275
0 2.339
0 2.386
0 2.472
0 2.525
0 2.57
0 2.639
0 2.668
0 2.728
0 2.757
0 2.835
0 2.869
0 2.946
0 3.013
0 3.055
0 3.128
0 3.19
0 3.227
0 3.292
0 3.335
0 3.392
0 3.451
0 3.482
0 3.489
0 3.577
0 3.691
0 3.914
0 4.257
0 4.536
0 4.69
0 4.899
0 5.056
0 5.375
0 5.432
0 5.746
0 5.888
0 6.214
0 6.444
0 6.275
0 6.194
0 5.93
0 5.72
0 5.619
0 6.053
0 6.364
0 6.705
0 7.174
0 7.631
0 8.009
0 8.241
0 8.274
1 2.047
1 2.098
1 2.13
1 2.178
1 2.241
1 2.265
1 2.288
1 2.327
1 2.393
1 2.471
1 2.509
1 2.555
1 2.571
1 2.667
1 2.698
1 2.743
1 2.805
1 2.853
1 2.89
1 2.911
1 2.966
1 3.038
1 3.076
1 3.14
1 3.186
1 3.224
1 3.282
1 3.345
1 3.416
1 3.462
1 3.524
1 3.583
1 3.916
1 4.008
1 4.265
1 4.633
1 4.839
1 4.962
1 5.011
1 5.146
1 5.366
1 5.462
1 5.714
1 6.062
1 6.307
1 6.339
1 6.257
1 5.983
1 5.742
1 5.619
1 5.544
1 5.827
1 6.124
1 6.19
1 6.595
1 6.914
1 7.159
1 7.392
1 7.448
2 2.019
2 2.084
2 2.18
2 2.216
2 2.276
2 2.315
2 2.334
2 2.371
2 2.401
2 2.463
2 2.51
2 2.517
2 2.567
2 2.587
2 2.669
2 2.721
2 2.75
2 2.793
2 2.84
2 2.891
2 2.946
2 3.02
2 3.101
2 3.14
2 3.177
2 3.199
2 3.21
2 3.282
2 3.347
2 3.387
2 3.454
2 3.518
2 3.557
2 3.744
2 3.892
2 4.078
2 4.251
2 4.623
2 4.769
2 4.925
2 5.258
2 5.502
2 5.705
2 6.067
2 6.372
2 6.128
2 5.938
2 5.737
2 5.48
2 5.677
2 5.967
2 6.203
2 6.577
2 6.966
2 7.037
2 7.272
2 7.542
2 7.705
3 2.008
3 2.039
3 2.073
3 2.117
3 2.182
3 2.235
3 2.316
3 2.359
3 2.411
3 2.447
3 2.464
3 2.504
3 2.534
3 2.547
3 2.629
3 2.683
3 2.748
3 2.769
3 2.807
3 2.823
3 2.846
3 2.914
3 2.976
3 3.025
3 3.07
3 3.107
3 3.16
3 3.22
3 3.286
3 3.348
3 3.4
3 3.459
3 3.544
3 3.658
3 3.949
3 4.117
3 4.196
3 4.35
3 4.651
3 4.817
3 5.088
3 5.271
3 5.51
3 5.761
3 5.924
3 5.749
3 5.603
3 5.474
3 5.292
3 4.995
3 5.234
3 5.603
3 5.894
3 6.203
3 6.56
3 6.623
3 7.103
3 7.491
4 2.022
4 2.088
4 2.135
4 2.167
4 2.215
4 2.272
4 2.325
4 2.394
4 2.426
4 2.464
4 2.557
4 2.573
4 2.59
4 2.64
4 2.675
4 2.726
4 2.778
4 2.853
4 2.899
4 2.942
4 3.015
4 3.081
4 3.145
4 3.232
4 3.285
4 3.326
4 3.381
4 3.425
4 3.439
4 3.509
4 3.579
4 3.987
4 4.257
4 4.543
4 4.749
4 5.044
4 5.273
4 5.469
4 5.679
4 5.883
4 6.099
4 6.405
4 6.762
4 6.798
4 6.738
4 6.492
4 6.272
4 6.192
4 5.984
4 6.019
4 6.053
4 6.492
4 6.795
4 7.193
4 7.525
4 7.862
4 8.246
4 8.691
4 8.74
5 2.034
5 2.095
5 2.108
5 2.163
5 2.235
5 2.324
5 2.381
5 2.407
5 2.445
5 2.508
5 2.574
5 2.61
5 2.671
5 2.696
5 2.764
5 2.801
5 2.852
5 2.916
5 2.969
5 3.023
5 3.062
5 3.118
5 3.164
5 3.196
5 3.243
5 3.299
5 3.352
5 3.384
5 3.43
5 3.454
5 3.515
5 3.575
5 3.894
5 4.192
5 4.376
5 4.55
5 4.823
5 5.035
5 5.154
5 5.389
5 5.632
5 5.909
5 6.1
5 6.32
5 6.425
5 6.243
5 6.096
5 5.878
5 5.57
5 5.544
5 5.561
5 5.959
5 6.368
5 6.662
5 7.061
5 7.257
5 7.514
6 2.005
6 2.019
6 2.069
6 2.145
6 2.195
6 2.253
6 2.293
6 2.357
6 2.424
6 2.502
6 2.57
6 2.627
6 2.648
6 2.687
6 2.72
6 2.753
6 2.794
6 2.844
6 2.878
6 2.928
6 2.929
6 2.982
6 3.065
6 3.112
6 3.156
6 3.209
6 3.246
6 3.301
6 3.314
6 3.323
6 3.371
6 3.424
6 3.534
6 3.788
6 4.039
6 4.34
6 4.489
6 4.761
6 4.912
6 5.134
6 5.163
6 5.236
6 5.592
6 5.812
6 6.171
6 6.319
6 6.251
6 5.977
6 5.774
6 5.523
6 5.364
6 5.298
6 5.574
6 5.713
6 5.949
6 6.225
6 6.535
6 6.748
6 7.0
7 2.032
7 2.08
7 2.137
7 2.175
7 2.234
7 2.301
7 2.318
7 2.354
7 2.403
7 2.428
7 2.479
7 2.511
7 2.563
7 2.59
7 2.62
7 2.689
7 2.735
7 2.774
7 2.841
7 2.916
7 2.951
7 2.99
7 3.068
7 3.155
7 3.186
7 3.239
7 3.296
7 3.346
7 3.4
7 3.458
7 3.503
7 3.593
7 3.873
7 4.204
7 4.465
7 4.775
7 4.96
7 5.188
7 5.481
7 5.64
7 5.811
7 6.034
7 6.233
7 6.559
7 6.697
7 6.511
7 6.313
7 6.124
7 5.809
7 5.739
7 6.016
7 6.157
7 6.462
7 6.642
7 7.085
7 7.266
7 7.303
7 7.532
8 2.03
8 2.05
8 2.101
8 2.152
8 2.209
8 2.234
8 2.286
8 2.319
8 2.362
8 2.405
8 2.476
8 2.509
8 2.536
8 2.564
8 2.612
8 2.631
8 2.659
8 2.715
8 2.786
8 2.799
8 2.825
8 2.875
8 2.901
8 2.945
8 2.99
8 3.02
8 3.066
8 3.128
8 3.182
8 3.213
8 3.262
8 3.322
8 3.353
8 3.63
8 3.823
8 4.049
8 4.21
8 4.259
8 4.624
8 4.871
8 5.157
8 5.247
8 5.462
8 5.661
8 5.988
8 6.116
8 6.071
8 5.817
8 5.637
8 5.551
8 5.372
8 5.593
8 5.69
8 5.981
8 6.297
8 6.515
8 6.827
8 7.123
8 7.246
9 2.001
9 2.061
9 2.125
9 2.181
9 2.256
9 2.305
9 2.38
9 2.436
9 2.452
9 2.504
9 2.568
9 2.601
9 2.653
9 2.689
9 2.771
9 2.851
9 2.909
9 2.961
9 3.023
9 3.077
9 3.129
9 3.155
9 3.207
9 3.279
9 3.333
9 3.363
9 3.388
9 3.413
9 3.456
9 3.533
9 3.578
9 3.668
9 3.73
9 4.105
9 4.238
9 4.296
9 4.492
9 4.529
9 4.833
9 5.058
9 5.295
9 5.505
9 5.576
9 5.777
9 6.1
9 6.272
9 6.459
9 6.558
9 6.423
9 6.106
9 5.793
9 5.489
9 5.356
9 5.702
9 6.021
9 6.323
9 6.43
9 6.686
9 6.888
9 7.111
9 7.244
9 7.331
10 2.028
10 2.074
10 2.096
10 2.142
10 2.162
10 2.194
10 2.273
10 2.363
10 2.421
10 2.482
10 2.542
10 2.593
10 2.641
10 2.692
10 2.729
10 2.743
10 2.808
10 2.876
10 2.939
10 2.974
10 2.996
10 3.072
10 3.134
10 3.161
10 3.21
10 3.249
10 3.293
