year curveMidRes0421
0 2.036
0 2.114
0 2.189
0 2.218
0 2.246
0 2.319
0 2.35
0 2.401
0 2.474
0 2.502
0 2.531
0 2.57
0 2.589
0 2.621
0 2.67
0 2.744
0 2.785
0 2.832
0 2.845
0 2.897
0 2.951
0 3.009
0 3.096
0 3.193
0 3.255
0 3.292
0 3.328
0 3.366
0 3.435
0 3.493
0 3.557
0 3.598
0 3.824
0 3.984
0 4.222
0 4.367
0 4.58
0 4.741
0 4.896
0 5.088
0 5.195
0 5.415
0 5.646
0 6.028
0 6.258
0 5.981
0 5.851
0 5.572
0 5.384
0 5.373
0 5.548
0 5.96
0 5.986
0 6.199
0 6.436
0 6.785
0 7.029
0 7.234
1 2.016
1 2.07
1 2.106
1 2.173
1 2.188
1 2.243
1 2.309
1 2.376
1 2.428
1 2.477
1 2.507
1 2.519
1 2.597
1 2.638
1 2.659
1 2.707
1 2.721
1 2.769
1 2.847
1 2.89
1 2.966
1 3.026
1 3.101
1 3.164
1 3.211
1 3.25
1 3.264
1 3.289
1 3.329
1 3.383
1 3.419
1 3.845
1 4.084
1 4.16
1 4.291
1 4.5
1 4.822
1 4.939
1 5.267
1 5.489
1 5.788
1 5.872
1 5.966
1 5.635
1 5.488
1 5.252
1 4.923
1 5.02
1 5.267
1 5.579
1 5.725
1 5.93
1 6.356
1 6.567
1 6.87
2 2.021
2 2.049
2 2.128
2 2.157
2 2.229
2 2.321
2 2.361
2 2.455
2 2.505
2 2.566
2 2.633
2 2.684
2 2.702
2 2.794
2 2.847
2 2.88
2 2.928
2 2.996
2 3.056
2 3.108
2 3.165
2 3.206
2 3.261
2 3.287
2 3.307
2 3.363
2 3.443
2 3.462
2 3.482
2 3.536
2 3.608
2 4.013
2 4.202
2 4.435
2 4.705
2 4.926
2 5.071
2 5.165
2 5.298
2 5.518
2 5.558
2 5.795
2 5.999
2 6.15
2 6.207
2 6.164
2 6.154
2 5.891
2 5.676
2 5.546
2 5.6
2 5.662
2 5.728
2 6.064
2 6.471
2 6.693
2 6.994
2 7.3
2 7.535
3 2.05
3 2.088
3 2.126
3 2.132
3 2.158
3 2.212
3 2.289
3 2.36
3 2.431
3 2.463
3 2.507
3 2.547
3 2.619
3 2.681
3 2.722
3 2.763
3 2.811
3 2.892
3 2.907
3 2.931
3 2.956
3 2.99
3 3.029
3 3.071
3 3.089
3 3.123
3 3.163
3 3.254
3 3.283
3 3.346
3 3.46
3 3.558
3 3.637
3 3.958
3 4.186
3 4.387
3 4.624
3 5.031
3 5.331
3 5.721
3 5.982
3 6.233
3 6.497
