year curveMidRes0341
0 2.017
0 2.073
0 2.127
0 2.182
0 2.211
0 2.25
0 2.298
0 2.358
0 2.445
0 2.506
0 2.54
0 2.582
0 2.65
0 2.66
0 2.734
0 2.768
0 2.856
0 2.897
0 2.983
0 3.039
0 3.059
0 3.083
0 3.103
0 3.15
0 3.204
0 3.211
0 3.219
0 3.261
0 3.301
0 3.322
0 3.367
0 3.65
0 3.82
0 4.051
0 4.334
0 4.496
0 4.577
0 4.934
0 5.182
0 5.375
0 5.383
0 5.55
0 5.638
0 5.908
0 5.946
0 5.743
0 5.628
0 5.396
0 5.308
0 5.215
0 5.388
0 5.729
0 6.046
0 6.426
0 6.457
0 6.71
0 7.004
0 7.365
1 2.026
1 2.071
1 2.079
1 2.141
1 2.232
1 2.295
1 2.309
1 2.359
1 2.426
1 2.509
1 2.551
1 2.599
1 2.642
1 2.714
1 2.765
1 2.826
1 2.847
1 2.918
1 2.954
1 3.002
1 3.047
1 3.11
1 3.188
1 3.239
1 3.268
1 3.301
1 3.343
1 3.386
1 3.441
1 3.527
1 3.559
1 3.636
1 3.693
1 4.082
1 4.329
1 4.613
1 4.881
1 5.093
1 5.283
1 5.461
1 5.711
1 5.89
1 6.125
1 6.217
1 6.581
1 6.593
1 6.545
1 6.236
1 5.921
1 5.634
1 5.796
1 6.269
1 6.358
1 6.603
1 6.879
1 7.039
1 7.113
1 7.308
1 7.6
2 2.047
2 2.099
2 2.194
2 2.274
2 2.298
2 2.349
2 2.4
2 2.451
2 2.478
2 2.533
2 2.617
2 2.662
2 2.739
2 2.783
2 2.852
2 2.932
2 2.98
2 3.043
2 3.062
2 3.117
2 3.163
2 3.166
2 3.193
2 3.236
2 3.301
2 3.321
2 3.336
2 3.424
2 3.451
2 3.492
2 3.578
2 3.592
2 3.752
2 3.972
2 4.168
2 4.541
2 4.915
2 5.167
2 5.568
2 5.878
2 6.165
2 6.458
2 6.622
2 6.786
2 6.848
2 6.861
2 6.546
2 6.322
2 6.148
2 5.92
2 5.987
2 6.291
2 6.647
2 7.019
2 7.34
2 7.51
2 7.654
2 7.895
2 8.032
3 2.026
3 2.089
3 2.161
3 2.214
3 2.297
3 2.344
3 2.431
3 2.484
3 2.549
3 2.603
3 2.632
3 2.68
3 2.716
3 2.783
3 2.821
3 2.871
3 2.911
3 2.945
3 3.007
3 3.067
3 3.12
3 3.163
3 3.223
3 3.23
3 3.301
3 3.322
3 3.389
3 3.449
3 3.486
