year curveMidRes0181
0 2.012
0 2.057
0 2.118
0 2.153
0 2.248
0 2.318
0 2.337
0 2.388
0 2.467
0 2.534
0 2.576
0 2.663
0 2.686
0 2.749
0 2.819
0 2.858
0 2.943
0 2.998
0 3.035
0 3.101
0 3.15
0 3.212
0 3.278
0 3.296
0 3.323
0 3.356
0 3.437
0 3.479
0 3.516
0 3.532
0 3.728
0 3.868
0 4.215
0 4.389
0 4.584
0 4.897
0 5.151
0 5.337
0 5.542
0 5.969
0 6.128
0 6.301
0 6.585
0 6.836
0 6.884
0 6.679
0 6.434
0 6.203
0 5.984
0 5.94
0 6.001
0 6.067
0 6.112
0 6.47
0 6.696
0 6.951
0 7.36
0 7.533
0 7.589
1 2.032
1 2.041
1 2.108
1 2.147
1 2.157
1 2.206
1 2.252
1 2.298
1 2.381
1 2.431
1 2.474
1 2.478
1 2.503
1 2.577
1 2.64
1 2.706
1 2.765
1 2.844
1 2.931
1 3.009
1 3.078
1 3.108
1 3.139
1 3.225
1 3.282
1 3.314
1 3.379
1 3.447
1 3.463
1 3.55
1 3.567
1 3.589
1 3.781
1 3.907
1 3.963
1 4.057
1 4.256
1 4.52
1 4.809
1 4.963
1 5.276
1 5.418
1 5.576
1 5.736
1 5.921
1 6.109
1 6.167
1 5.928
1 5.635
1 5.508
1 5.372
1 5.348
1 5.512
1 5.967
1 6.145
1 6.363
1 6.6
1 6.924
1 7.135
1 7.284
1 7.493
2 2.019
2 2.06
2 2.107
2 2.15
2 2.241
2 2.331
2 2.399
2 2.477
2 2.515
2 2.554
2 2.61
2 2.671
2 2.692
2 2.75
2 2.826
2 2.863
2 2.926
2 2.98
2 3.037
2 3.06
2 3.131
2 3.198
2 3.257
2 3.317
2 3.36
2 3.406
2 3.465
2 3.487
2 3.559
2 3.606
2 3.658
2 3.73
2 4.014
2 4.23
2 4.54
2 4.649
2 4.785
2 4.942
2 5.3
2 5.426
2 5.685
2 5.837
2 6.128
2 6.38
2 6.561
2 6.696
2 6.402
2 6.126
2 5.935
2 5.915
2 5.874
2 6.302
2 6.54
2 6.859
2 6.937
2 7.185
2 7.372
2 7.43
2 7.688
3 2.016
3 2.062
3 2.121
3 2.147
3 2.193
3 2.208
3 2.3
3 2.31
3 2.352
3 2.423
3 2.485
3 2.534
3 2.536
3 2.587
3 2.642
3 2.688
3 2.767
3 2.801
3 2.871
3 2.874
3 2.906
3 2.942
3 2.966
3 3.016
3 3.088
3 3.106
3 3.134
3 3.144
3 3.189
3 3.215
3 3.267
3 3.396
3 3.623
3 3.693
3 3.854
3 4.022
3 4.208
3 4.453
3 4.829
3 4.931
3 5.331
3 5.444
3 5.561
3 5.752
3 5.753
3 5.656
3 5.286
3 5.119
3 4.954
3 4.611
3 4.894
3 5.047
3 5.16
3 5.486
3 5.785
3 6.072
3 6.142
3 6.445
3 6.453
4 2.038
4 2.09
4 2.102
4 2.192
4 2.227
4 2.287
4 2.349
4 2.412
4 2.442
4 2.508
4 2.554
4 2.607
4 2.663
4 2.716
4 2.755
4 2.811
4 2.831
4 2.864
4 2.901
4 2.958
4 3.009
4 3.094
4 3.141
4 3.16
4 3.213
4 3.282
4 3.308
4 3.344
4 3.422
4 3.477
4 3.563
4 3.781
4 4.065
4 4.287
4 4.542
4 4.714
4 4.966
4 5.207
4 5.415
4 5.684
4 5.925
4 6.254
4 6.348
4 6.435
4 6.167
4 6.017
4 5.629
4 5.513
4 5.913
4 6.008
4 6.114
4 6.334
4 6.798
4 6.943
4 7.074
5 2.009
5 2.051
5 2.092
5 2.134
5 2.166
5 2.192
5 2.215
5 2.239
5 2.275
5 2.334
5 2.375
5 2.416
5 2.463
5 2.503
5 2.544
5 2.594
5 2.615
5 2.687
5 2.732
5 2.788
5 2.863
5 2.915
5 2.935
5 2.946
5 2.975
5 3.023
5 3.079
5 3.113
5 3.183
5 3.239
5 3.253
5 3.362
5 3.655
5 3.898
5 4.121
5 4.379
5 4.623
5 4.973
5 5.266
5 5.623
5 5.814
5 6.071
5 6.135
5 6.174
5 6.002
5 5.754
5 5.44
5 5.143
5 5.236
5 5.614
5 5.883
5 6.086
5 6.488
5 6.637
5 6.718
5 6.906
5 7.087
6 2.005
6 2.085
6 2.145
6 2.223
6 2.281
6 2.343
6 2.375
6 2.404
6 2.467
6 2.49
6 2.55
6 2.59
6 2.632
6 2.686
6 2.738
6 2.761
6 2.786
6 2.844
6 2.908
6 2.977
6 3.054
6 3.134
6 3.197
6 3.251
6 3.296
6 3.339
6 3.403
6 3.438
6 3.493
6 3.503
6 3.694
6 3.761
6 3.847
6 4.001
6 4.269
6 4.641
6 4.847
6 4.945
6 5.207
6 5.613
6 5.922
6 6.141
6 6.41
6 6.633
6 6.421
6 5.997
6 5.766
6 5.56
6 5.397
6 5.525
6 5.995
6 6.3
6 6.569
6 6.932
6 7.131
6 7.224
6 7.587
7 2.021
7 2.078
7 2.162
7 2.2
7 2.291
7 2.363
7 2.437
7 2.454
7 2.479
7 2.497
7 2.562
7 2.614
7 2.677
7 2.729
7 2.76
7 2.812
7 2.873
7 2.962
7 2.995
7 3.06
7 3.086
7 3.165
7 3.21
7 3.294
7 3.363
7 3.412
7 3.462
7 3.501
7 3.562
7 3.619
7 3.677
7 3.894
7 4.137
7 4.457
7 4.764
7 5.09
7 5.283
7 5.467
7 5.671
7 6.0
7 6.278
7 6.525
7 6.798
7 7.128
7 7.229
7 7.184
7 6.987
7 6.722
7 6.556
7 6.192
7 6.45
7 6.795
7 6.948
7 7.169
7 7.446
7 7.488
7 7.846
7 7.991
7 8.238
8 2.026
8 2.052
8 2.078
8 2.115
8 2.151
8 2.212
8 2.27
8 2.321
8 2.368
8 2.449
8 2.534
8 2.597
8 2.649
8 2.742
8 2.809
8 2.883
8 2.932
8 2.944
8 2.989
8 3.02
8 3.072
8 3.113
8 3.157
8 3.203
8 3.277
8 3.342
8 3.418
8 3.451
8 3.512
8 3.548
8 3.641
8 3.942
8 4.038
8 4.259
8 4.565
8 4.887
8 4.992
8 5.132
8 5.357
8 5.603
8 5.932
8 6.315
8 6.472
8 6.264
8 6.203
8 5.963
8 5.829
8 5.915
8 6.122
8 6.42
8 6.793
8 6.874
8 6.968
8 7.307
8 7.591
8 7.867
9 2.017
9 2.059
9 2.131
9 2.193
9 2.256
9 2.302
9 2.335
9 2.357
9 2.391
9 2.402
9 2.463
9 2.515
9 2.55
9 2.613
9 2.663
9 2.721
9 2.789
9 2.85
9 2.881
9 2.932
9 2.987
9 3.013
9 3.048
9 3.103
9 3.12
9 3.149
9 3.171
9 3.238
9 3.273
9 3.307
9 3.393
9 3.453
9 3.56
9 3.657
9 3.986
9 4.135
9 4.293
9 4.571
9 4.88
9 4.899
9 5.227
9 5.604
9 5.724
9 5.983
9 6.139
9 6.145
9 5.933
9 5.832
9 5.612
9 5.474
9 5.338
9 5.634
9 5.867
9 6.192
9 6.448
9 6.818
9 7.273
9 7.339
9 7.544
10 2.012
10 2.032
10 2.041
10 2.107
10 2.173
10 2.229
10 2.278
10 2.329
10 2.38
10 2.465
10 2.503
10 2.555
10 2.642
10 2.695
10 2.733
10 2.825
10 2.879
10 2.9
10 2.934
10 3.015
10 3.058
10 3.095
10 3.155
10 3.202
10 3.273
10 3.314
10 3.405
10 3.422
10 3.431
10 3.473
10 3.518
10 3.565
10 3.753
10 3.948
10 4.162
10 4.285
10 4.584
10 4.796
10 4.952
10 5.17
10 5.412
10 5.609
10 5.924
10 6.015
10 6.265
