year curveMidRes0481
0 2.05
0 2.1
0 2.132
0 2.226
0 2.304
0 2.366
0 2.401
0 2.416
0 2.454
0 2.491
0 2.54
0 2.604
0 2.655
0 2.677
0 2.715
0 2.78
0 2.829
0 2.858
0 2.902
0 2.961
0 3.001
0 3.042
0 3.082
0 3.101
0 3.109
0 3.136
0 3.193
0 3.289
0 3.384
0 3.429
0 3.479
0 3.531
0 3.798
0 4.028
0 4.305
0 4.623
0 5.021
0 5.338
0 5.436
0 5.66
0 5.914
0 6.19
0 6.423
0 6.659
0 6.883
0 6.76
0 6.518
0 6.329
0 6.044
0 5.881
0 6.168
0 6.569
0 6.656
0 6.856
0 6.968
0 7.073
0 7.255
0 7.282
0 7.514
0 7.525
1 2.048
1 2.101
1 2.145
1 2.224
1 2.285
1 2.338
1 2.363
1 2.368
1 2.386
1 2.45
1 2.489
1 2.58
1 2.625
1 2.658
1 2.709
1 2.732
1 2.78
1 2.86
1 2.913
1 2.975
1 3.022
1 3.102
1 3.132
1 3.214
1 3.238
1 3.241
1 3.29
1 3.384
1 3.422
1 3.513
1 3.568
1 3.715
1 3.958
1 4.224
1 4.489
1 4.846
1 5.174
1 5.446
1 5.614
1 5.781
1 6.029
1 6.396
1 6.562
1 6.909
1 6.762
1 6.696
1 6.467
1 6.049
1 5.743
1 5.801
1 5.985
1 6.392
1 6.586
1 6.915
1 7.174
1 7.547
1 7.963
1 8.072
2 2.039
2 2.081
2 2.126
2 2.191
2 2.232
2 2.283
2 2.313
2 2.371
2 2.379
2 2.463
2 2.543
2 2.608
2 2.659
2 2.715
2 2.739
2 2.756
2 2.828
2 2.898
2 2.969
2 3.014
2 3.06
2 3.087
2 3.146
2 3.176
2 3.215
2 3.245
2 3.271
2 3.337
2 3.404
2 3.457
2 3.489
2 3.513
2 3.733
2 3.873
2 4.179
2 4.464
2 4.652
2 4.986
2 5.239
2 5.344
2 5.62
2 5.958
2 6.101
2 6.339
2 6.425
2 6.643
2 6.586
2 6.387
2 6.237
2 6.045
2 5.875
2 6.006
2 6.281
2 6.439
2 6.549
2 6.657
2 6.799
2 6.922
2 7.051
3 2.036
3 2.05
3 2.068
3 2.155
3 2.234
3 2.32
3 2.382
3 2.408
3 2.461
3 2.499
