year curveMidRes0371
0 2.049
0 2.094
0 2.153
0 2.187
0 2.27
0 2.311
0 2.332
0 2.417
0 2.476
0 2.525
0 2.601
0 2.658
0 2.714
0 2.796
0 2.833
0 2.875
0 2.888
0 2.943
0 2.977
0 3.016
0 3.072
0 3.126
0 3.172
0 3.21
0 3.217
0 3.257
0 3.296
0 3.349
0 3.381
0 3.462
0 3.501
0 3.562
0 3.782
0 3.907
0 4.182
0 4.341
0 4.564
0 4.753
0 5.039
0 5.232
0 5.378
0 5.529
0 5.551
0 5.754
0 6.064
0 6.262
0 6.404
0 6.397
0 6.146
0 5.929
0 5.587
0 5.324
0 5.175
0 5.262
0 5.499
0 5.809
0 6.2
0 6.52
0 6.956
0 7.212
0 7.433
1 2.019
1 2.085
1 2.123
1 2.21
1 2.265
1 2.306
1 2.344
1 2.423
1 2.469
1 2.522
1 2.576
1 2.634
1 2.663
1 2.695
1 2.727
1 2.745
1 2.811
1 2.847
1 2.867
1 2.942
1 2.974
1 2.991
1 3.005
1 3.056
1 3.073
1 3.125
1 3.171
1 3.2
1 3.275
1 3.347
1 3.376
1 3.426
1 3.651
1 3.769
1 3.936
1 3.974
1 4.324
1 4.385
1 4.601
1 4.861
1 4.982
1 5.126
1 5.458
1 5.604
1 5.871
1 5.909
1 5.707
1 5.315
1 5.116
1 4.855
1 4.813
1 5.084
1 5.298
1 5.632
1 5.845
1 6.019
1 6.296
1 6.512
1 6.815
2 2.035
2 2.083
2 2.155
2 2.243
2 2.304
2 2.399
2 2.435
2 2.497
2 2.576
2 2.591
2 2.676
2 2.753
2 2.783
2 2.803
2 2.857
2 2.887
2 2.944
2 2.996
2 3.059
2 3.103
2 3.17
2 3.257
2 3.324
2 3.356
2 3.387
2 3.473
2 3.543
2 3.577
2 3.612
2 3.671
2 3.752
2 3.842
2 3.93
2 4.074
2 4.144
2 4.402
2 4.71
2 4.942
2 5.206
2 5.544
2 5.877
2 6.082
2 6.437
2 6.617
2 6.835
2 6.928
2 6.781
2 6.704
2 6.452
2 6.278
2 5.939
2 6.008
2 6.291
2 6.66
2 6.897
2 7.147
2 7.511
2 7.892
2 7.972
2 8.015
