year curveMidRes0321
0 2.005
0 2.036
0 2.11
0 2.191
0 2.256
0 2.292
0 2.308
0 2.354
0 2.412
0 2.437
0 2.456
0 2.506
0 2.569
0 2.594
0 2.641
0 2.667
0 2.714
0 2.755
0 2.812
0 2.837
0 2.866
0 2.911
0 2.985
0 3.01
0 3.053
0 3.124
0 3.179
0 3.255
0 3.301
0 3.363
0 3.371
0 3.428
0 3.459
0 3.549
0 3.661
0 3.887
0 4.023
0 4.337
0 4.532
0 4.673
0 5.042
0 5.336
0 5.601
0 5.93
0 6.259
0 6.493
0 6.479
0 6.121
0 5.895
0 5.645
0 5.467
0 5.786
0 6.054
0 6.329
0 6.467
0 6.572
0 6.774
0 6.946
0 7.319
0 7.399
1 2.042
1 2.075
1 2.15
1 2.202
1 2.25
1 2.302
1 2.324
1 2.401
1 2.485
1 2.539
1 2.58
1 2.618
1 2.679
1 2.703
1 2.765
1 2.821
1 2.875
1 2.946
1 2.967
1 2.988
1 3.029
1 3.063
1 3.126
1 3.206
1 3.281
1 3.375
1 3.414
1 3.498
1 3.571
1 3.656
1 3.723
1 3.761
1 3.804
1 3.996
1 4.26
1 4.464
1 4.732
1 5.115
1 5.294
1 5.352
1 5.455
1 5.563
1 5.586
1 5.719
1 5.981
1 5.865
1 5.593
1 5.578
1 5.379
1 5.146
1 5.361
1 5.554
1 5.861
1 6.01
1 6.264
1 6.539
1 6.798
1 7.007
1 7.097
2 2.009
2 2.054
2 2.088
2 2.127
2 2.184
2 2.188
2 2.221
2 2.298
2 2.357
2 2.399
2 2.436
2 2.494
2 2.545
2 2.594
2 2.654
2 2.682
2 2.695
2 2.731
2 2.783
2 2.829
2 2.856
2 2.898
2 2.942
2 3.006
2 3.033
2 3.112
2 3.173
2 3.198
2 3.253
2 3.32
2 3.362
2 3.513
2 3.61
2 3.856
2 4.128
2 4.135
2 4.327
2 4.596
2 4.973
2 5.205
2 5.314
2 5.554
2 5.701
2 5.921
2 5.956
2 5.775
2 5.576
2 5.202
2 5.081
2 4.869
2 5.09
2 5.52
2 5.834
2 5.868
2 6.141
2 6.619
2 6.926
2 7.042
2 7.072
3 2.036
3 2.088
3 2.127
3 2.202
3 2.285
3 2.311
3 2.34
3 2.398
3 2.453
3 2.531
3 2.562
3 2.598
3 2.635
3 2.685
3 2.751
