year curveMidRes0561
0 2.023
0 2.064
0 2.118
0 2.142
0 2.196
0 2.274
0 2.351
0 2.365
0 2.405
0 2.449
0 2.474
0 2.52
0 2.589
0 2.623
0 2.67
0 2.727
0 2.788
0 2.836
0 2.862
0 2.947
0 3.021
0 3.079
0 3.135
0 3.173
0 3.238
0 3.271
0 3.354
0 3.418
0 3.503
0 3.581
0 3.64
0 3.753
0 4.047
0 4.383
0 4.708
0 4.767
0 5.132
0 5.307
0 5.423
0 5.693
0 6.058
0 6.247
0 6.532
0 6.672
0 6.701
0 6.483
0 6.276
0 5.966
0 5.823
0 5.863
0 6.001
0 6.252
0 6.36
0 6.508
0 6.79
0 6.946
0 7.43
1 2.035
1 2.092
1 2.13
1 2.172
1 2.193
1 2.258
1 2.32
1 2.398
1 2.458
1 2.541
1 2.59
1 2.648
1 2.691
1 2.761
1 2.841
1 2.92
1 2.928
1 2.97
1 3.042
1 3.092
1 3.124
1 3.172
1 3.237
1 3.262
1 3.331
1 3.385
1 3.431
1 3.489
1 3.559
1 3.571
1 3.633
1 3.684
1 3.762
1 3.93
1 4.2
1 4.354
1 4.657
1 4.835
1 4.92
1 5.017
1 5.203
1 5.416
1 5.541
1 5.853
1 6.163
1 6.602
1 6.511
1 6.364
1 6.124
1 5.866
1 5.635
1 5.554
1 5.923
1 6.241
1 6.451
1 6.809
1 7.167
1 7.375
1 7.707
1 8.059
1 8.096
2 2.002
2 2.025
2 2.043
2 2.099
2 2.109
2 2.139
2 2.166
2 2.212
2 2.288
2 2.37
2 2.43
2 2.493
2 2.548
2 2.605
2 2.662
2 2.731
2 2.761
2 2.793
2 2.822
2 2.84
2 2.911
2 2.96
2 3.025
2 3.082
2 3.146
2 3.194
2 3.229
2 3.264
2 3.322
2 3.349
2 3.37
2 3.432
2 3.617
2 3.865
2 4.176
2 4.465
2 4.776
2 4.924
2 5.103
2 5.439
2 5.794
2 6.116
2 6.31
2 6.587
2 6.601
2 6.497
2 6.199
2 6.05
2 5.714
2 5.583
2 5.933
2 6.147
2 6.23
2 6.669
2 6.954
2 7.3
2 7.777
2 7.96
2 8.023
3 2.019
3 2.031
3 2.066
3 2.106
3 2.178
3 2.206
3 2.248
3 2.292
3 2.368
3 2.417
