year curveMidRes0571
0 2.035
0 2.081
0 2.113
0 2.152
0 2.231
0 2.256
0 2.321
0 2.398
0 2.47
0 2.533
0 2.575
0 2.604
0 2.662
0 2.728
0 2.788
0 2.857
0 2.888
0 2.94
0 2.964
0 2.993
0 3.019
0 3.074
0 3.157
0 3.237
0 3.276
0 3.339
0 3.389
0 3.444
0 3.479
0 3.545
0 3.604
0 3.629
0 3.699
0 4.0
0 4.206
0 4.553
0 4.932
0 5.057
0 5.312
0 5.449
0 5.797
0 5.952
0 6.164
0 6.371
0 6.593
0 6.421
0 6.224
0 6.094
0 5.8
0 5.395
0 5.583
0 5.874
0 6.025
0 6.431
0 6.668
0 6.97
0 7.136
0 7.345
0 7.504
1 2.047
1 2.109
1 2.165
1 2.259
1 2.28
1 2.329
1 2.391
1 2.446
1 2.461
1 2.498
1 2.532
1 2.551
1 2.613
1 2.68
1 2.724
1 2.773
1 2.833
1 2.885
1 2.929
1 2.958
1 2.996
1 3.017
1 3.065
1 3.115
1 3.159
1 3.219
1 3.275
1 3.319
1 3.406
1 3.47
1 3.513
1 3.572
1 3.643
1 4.005
1 4.321
1 4.535
1 4.801
1 4.969
1 5.069
1 5.268
1 5.541
1 5.717
1 5.946
1 6.109
1 6.344
1 6.138
1 5.817
1 5.539
1 5.284
1 5.364
1 5.426
1 5.878
1 6.207
1 6.518
1 6.991
1 7.313
1 7.8
1 8.02
2 2.023
2 2.068
2 2.104
2 2.168
2 2.216
2 2.247
2 2.307
2 2.339
2 2.375
2 2.427
2 2.439
2 2.505
2 2.563
2 2.586
2 2.6
2 2.652
2 2.681
2 2.699
2 2.748
2 2.769
2 2.831
2 2.897
2 2.958
2 3.016
2 3.051
2 3.147
2 3.192
2 3.232
2 3.267
2 3.302
2 3.351
2 3.77
2 3.846
2 4.069
2 4.211
2 4.371
2 4.619
2 4.783
2 4.996
2 5.062
2 5.103
2 5.44
2 5.808
2 6.005
2 5.961
2 5.649
2 5.562
2 5.31
2 5.242
2 5.182
2 5.35
2 5.772
2 5.914
2 6.078
2 6.244
2 6.49
2 6.604
2 6.959
2 6.982
3 2.047
3 2.08
3 2.158
3 2.217
3 2.26
3 2.296
3 2.349
3 2.397
3 2.49
3 2.505
3 2.585
3 2.619
