year curveMidRes0251
0 2.032
0 2.08
0 2.123
0 2.166
0 2.215
0 2.272
0 2.313
0 2.341
0 2.399
0 2.412
0 2.456
0 2.508
0 2.55
0 2.586
0 2.624
0 2.684
0 2.722
0 2.77
0 2.831
0 2.866
0 2.897
0 2.963
0 3.015
0 3.061
0 3.105
0 3.174
0 3.18
0 3.231
0 3.287
0 3.348
0 3.418
0 3.595
0 3.971
0 3.992
0 4.184
0 4.444
0 4.671
0 4.869
0 5.182
0 5.319
0 5.526
0 5.777
0 5.989
0 6.099
0 6.146
0 5.942
0 5.564
0 5.185
0 5.064
0 4.878
0 5.129
0 5.187
0 5.298
0 5.697
0 5.906
0 6.156
0 6.43
0 6.51
1 2.004
1 2.093
1 2.15
1 2.236
1 2.275
1 2.32
1 2.409
1 2.469
1 2.515
1 2.539
1 2.597
1 2.69
1 2.779
1 2.825
1 2.835
1 2.912
1 2.959
1 2.998
1 3.046
1 3.135
1 3.165
1 3.176
1 3.241
1 3.244
1 3.311
1 3.337
1 3.392
1 3.434
1 3.479
1 3.562
1 3.603
1 3.62
1 3.736
1 4.116
1 4.362
1 4.591
1 4.822
1 4.978
1 5.28
1 5.395
1 5.449
1 5.56
1 5.758
1 5.827
1 5.926
1 5.739
1 5.372
1 5.137
1 4.937
1 4.949
1 5.24
1 5.661
1 5.827
1 6.06
1 6.209
1 6.584
1 6.712
2 2.001
2 2.047
2 2.084
2 2.14
2 2.168
2 2.201
2 2.229
2 2.248
2 2.299
2 2.321
2 2.391
2 2.408
2 2.463
2 2.516
2 2.571
2 2.658
2 2.746
2 2.814
2 2.892
2 2.94
2 3.016
2 3.097
2 3.14
2 3.18
2 3.238
2 3.278
2 3.322
2 3.377
2 3.407
2 3.442
2 3.486
2 3.695
2 3.782
2 4.148
2 4.386
2 4.512
2 4.836
2 5.206
2 5.52
2 5.704
2 5.984
2 6.155
2 6.241
2 6.37
2 6.205
2 6.078
2 5.895
2 5.761
2 5.583
2 5.686
2 5.866
2 6.189
2 6.538
2 6.795
2 7.035
2 7.373
2 7.611
3 2.031
3 2.106
3 2.181
3 2.258
3 2.304
3 2.355
3 2.392
3 2.432
3 2.495
