year curveMidRes0271
0 2.044
0 2.135
0 2.192
0 2.242
0 2.305
0 2.348
0 2.387
0 2.437
0 2.477
0 2.546
0 2.568
0 2.626
0 2.676
0 2.726
0 2.782
0 2.838
0 2.879
0 2.963
0 3.018
0 3.073
0 3.152
0 3.233
0 3.322
0 3.369
0 3.389
0 3.415
0 3.461
0 3.507
0 3.577
0 3.634
0 3.751
0 3.927
0 4.078
0 4.308
0 4.453
0 4.661
0 4.97
0 5.225
0 5.5
0 5.768
0 5.873
0 6.07
0 6.269
0 6.287
0 6.055
0 5.837
0 5.687
0 5.39
0 5.382
0 5.722
0 5.853
0 6.221
0 6.393
0 6.597
0 6.759
0 6.959
0 7.037
1 2.046
1 2.137
1 2.195
1 2.241
1 2.303
1 2.358
1 2.433
1 2.457
1 2.505
1 2.539
1 2.575
1 2.657
1 2.729
1 2.781
1 2.829
1 2.901
1 2.974
1 3.011
1 3.053
1 3.086
1 3.117
1 3.183
1 3.232
1 3.277
1 3.354
1 3.397
1 3.441
1 3.493
1 3.537
1 3.598
1 3.65
1 3.659
1 3.722
1 3.87
1 4.154
1 4.332
1 4.577
1 4.828
1 4.901
1 5.138
1 5.385
1 5.803
1 6.073
1 6.174
1 6.375
1 6.424
1 6.588
1 6.589
1 6.329
1 5.977
1 5.709
1 5.649
1 5.838
1 6.028
1 6.262
1 6.391
1 6.565
1 6.905
1 7.341
1 7.506
1 7.787
1 7.804
2 2.043
2 2.113
2 2.169
2 2.183
2 2.193
2 2.227
2 2.294
2 2.361
2 2.415
2 2.488
2 2.564
2 2.626
2 2.652
2 2.703
2 2.766
2 2.825
2 2.859
2 2.867
2 2.914
2 2.957
2 3.027
2 3.067
2 3.155
2 3.193
2 3.249
2 3.317
2 3.363
2 3.425
2 3.473
2 3.551
2 3.641
2 3.758
2 4.042
2 4.207
2 4.475
2 4.585
2 4.828
2 4.907
2 5.113
2 5.425
2 5.64
2 5.863
2 6.054
2 6.287
2 6.262
2 6.149
2 6.024
2 5.826
2 5.637
2 5.61
2 5.689
2 5.938
2 6.394
2 6.644
2 6.849
2 7.241
2 7.56
2 7.733
3 2.008
3 2.058
3 2.113
3 2.154
3 2.214
3 2.251
3 2.322
3 2.363
3 2.424
3 2.495
3 2.548
3 2.596
3 2.625
3 2.711
3 2.752
3 2.794
3 2.841
3 2.893
3 2.977
3 3.023
3 3.117
3 3.2
3 3.252
3 3.305
3 3.357
3 3.434
3 3.48
3 3.554
3 3.615
3 3.693
3 3.744
3 3.823
3 3.987
3 4.25
3 4.562
3 4.677
3 4.904
3 4.935
3 5.244
3 5.291
3 5.435
3 5.557
3 5.764
3 5.976
3 6.035
3 6.227
3 6.403
3 6.235
3 6.085
3 6.037
3 5.883
3 5.69
3 6.023
3 6.312
3 6.378
3 6.437
3 6.804
3 6.932
3 7.337
4 2.038
4 2.066
4 2.086
4 2.156
4 2.232
4 2.292
4 2.366
4 2.427
4 2.474
4 2.513
4 2.555
4 2.584
4 2.655
4 2.673
4 2.734
4 2.759
4 2.801
4 2.849
4 2.909
4 2.962
4 2.986
4 3.071
4 3.099
4 3.173
4 3.238
4 3.301
4 3.355
4 3.412
4 3.454
4 3.499
4 3.525
4 3.757
4 3.827
4 3.894
4 4.115
4 4.201
4 4.445
4 4.592
4 4.894
4 5.193
4 5.53
4 5.817
4 6.117
4 6.316
4 6.375
4 6.321
4 6.098
4 5.901
4 5.644
4 5.348
4 5.64
4 5.898
4 6.276
4 6.511
4 6.777
4 6.956
4 7.42
4 7.657
4 7.727
5 2.006
5 2.015
5 2.033
5 2.051
5 2.135
5 2.193
5 2.236
5 2.265
5 2.321
5 2.381
5 2.459
5 2.537
5 2.594
5 2.647
5 2.705
5 2.748
5 2.785
5 2.826
5 2.894
5 2.928
5 2.998
5 3.072
5 3.165
5 3.238
5 3.296
5 3.325
5 3.343
5 3.394
5 3.406
5 3.47
5 3.509
5 3.548
5 3.625
5 4.004
5 4.376
5 4.68
5 4.946
5 5.101
5 5.22
5 5.517
5 5.716
5 6.028
5 6.395
5 6.671
5 6.749
5 6.391
5 6.212
5 5.823
5 5.467
5 5.635
5 5.988
5 6.316
5 6.657
5 6.898
5 7.206
5 7.713
5 7.908
5 8.105
6 2.011
6 2.065
6 2.144
6 2.19
6 2.197
6 2.235
6 2.3
6 2.342
6 2.402
6 2.48
6 2.553
6 2.599
6 2.643
6 2.707
6 2.753
6 2.808
6 2.833
6 2.92
6 2.962
6 3.036
6 3.073
6 3.112
6 3.176
6 3.198
6 3.283
6 3.335
6 3.38
6 3.452
6 3.505
6 3.564
6 3.575
6 3.632
6 3.827
6 3.979
6 4.201
6 4.348
6 4.47
6 4.638
6 4.897
6 4.92
6 4.986
6 5.173
6 5.338
6 5.38
6 5.59
6 5.562
6 5.246
6 4.917
6 4.787
6 4.561
6 4.347
6 4.46
6 4.549
6 4.72
6 5.09
6 5.426
6 5.667
6 5.843
7 2.002
7 2.074
7 2.108
7 2.157
7 2.243
7 2.304
7 2.34
7 2.39
7 2.428
7 2.477
7 2.505
7 2.582
7 2.618
7 2.66
7 2.694
7 2.704
7 2.762
7 2.82
7 2.849
7 2.873
7 2.95
7 2.979
7 3.037
7 3.094
7 3.131
7 3.157
7 3.239
7 3.276
7 3.343
7 3.377
7 3.445
7 3.488
7 3.595
7 3.826
7 4.045
7 4.371
7 4.462
7 4.665
7 5.063
7 5.082
7 5.403
7 5.525
7 5.779
7 6.039
7 6.232
7 5.899
7 5.853
7 5.617
7 5.325
7 5.231
7 5.43
7 5.704
7 6.217
7 6.397
7 6.8
7 7.1
7 7.269
7 7.655
8 2.031
8 2.085
8 2.156
8 2.202
8 2.235
8 2.278
8 2.346
8 2.392
8 2.455
8 2.47
8 2.49
8 2.544
8 2.559
8 2.625
8 2.676
8 2.74
8 2.784
8 2.811
8 2.89
8 2.923
8 2.989
8 3.076
8 3.111
8 3.13
8 3.192
8 3.228
8 3.29
8 3.315
8 3.397
8 3.451
8 3.499
8 3.578
8 3.811
8 4.198
8 4.465
8 4.676
8 4.954
8 5.184
8 5.522
8 5.684
8 5.808
8 5.85
8 5.9
8 6.01
8 5.931
8 5.693
8 5.394
8 5.203
8 4.951
8 5.132
8 5.229
8 5.602
8 5.932
8 6.338
8 6.774
8 6.857
8 7.015
9 2.035
9 2.042
9 2.075
9 2.102
9 2.168
9 2.21
9 2.286
9 2.32
9 2.364
9 2.374
9 2.404
9 2.439
9 2.527
9 2.588
9 2.625
9 2.663
9 2.694
9 2.737
9 2.781
9 2.842
9 2.889
9 2.953
9 3.012
9 3.088
9 3.142
9 3.191
9 3.244
9 3.306
9 3.381
9 3.409
9 3.458
9 3.592
9 3.952
9 4.262
9 4.649
9 4.94
9 5.211
9 5.485
9 5.585
9 5.903
9 6.192
9 6.338
9 6.679
9 6.969
9 7.245
9 7.267
9 7.018
9 6.799
9 6.6
9 6.325
9 6.474
9 6.573
9 6.879
9 7.262
9 7.533
9 7.649
9 7.782
9 8.019
10 2.032
10 2.098
10 2.137
10 2.196
10 2.247
10 2.309
10 2.39
10 2.477
10 2.504
10 2.512
10 2.548
10 2.589
10 2.609
10 2.68
10 2.685
10 2.749
10 2.834
10 2.896
10 2.916
10 2.959
10 3.031
10 3.035
10 3.075
10 3.143
10 3.206
10 3.289
10 3.32
10 3.369
10 3.423
10 3.479
10 3.522
10 3.645
10 3.764
10 3.844
10 4.049
10 4.35
10 4.56
10 4.731
10 4.875
10 5.072
10 5.339
10 5.635
10 5.862
10 6.234
10 6.295
10 6.331
10 6.182
10 5.809
10 5.579
10 5.291
10 5.066
10 5.395
10 5.77
10 6.033
10 6.242
10 6.437
10 6.517
10 6.651
10 7.018
11 2.023
11 2.044
11 2.075
11 2.132
11 2.178
11 2.223
11 2.255
11 2.312
11 2.373
11 2.448
11 2.484
11 2.575
11 2.601
11 2.647
11 2.699
11 2.734
11 2.766
11 2.814
11 2.858
11 2.943
11 2.976
11 3.035
11 3.091
11 3.159
11 3.221
11 3.262
11 3.314
11 3.343
11 3.357
11 3.435
11 3.518
11 3.565
11 3.686
11 3.951
11 4.01
11 4.17
11 4.27
11 4.563
11 4.663
11 4.801
11 5.037
11 5.242
11 5.44
11 5.59
11 5.803
11 6.083
11 6.152
11 5.991
11 5.825
11 5.565
11 5.491
11 5.246
11 5.719
11 6.039
11 6.214
11 6.601
11 6.956
11 7.2
11 7.533
11 7.735
12 2.002
12 2.03
12 2.128
12 2.184
12 2.243
12 2.282
12 2.369
12 2.391
12 2.454
12 2.519
12 2.539
12 2.594
12 2.625
12 2.718
12 2.761
12 2.836
12 2.851
12 2.907
12 2.97
12 3.066
12 3.152
12 3.225
12 3.273
12 3.302
12 3.345
12 3.385
12 3.417
12 3.461
12 3.501
12 3.554
12 3.615
12 3.65
12 3.712
12 3.846
12 3.951
12 4.195
12 4.369
12 4.537
12 4.949
12 5.272
12 5.5
12 5.682
12 5.922
12 6.068
12 6.386
12 6.74
12 6.81
12 6.666
12 6.39
12 6.359
12 5.999
12 5.732
12 6.201
12 6.362
12 6.384
12 6.644
12 6.908
12 7.164
12 7.448
12 7.553
13 2.007
13 2.058
13 2.121
13 2.177
13 2.247
13 2.308
13 2.384
13 2.44
13 2.488
13 2.507
13 2.53
13 2.577
13 2.646
13 2.671
13 2.733
13 2.79
13 2.81
13 2.866
13 2.935
13 2.993
13 3.021
13 3.027
13 3.071
13 3.106
13 3.115
13 3.162
13 3.198
13 3.296
13 3.349
13 3.387
13 3.414
13 3.489
13 3.714
13 4.046
13 4.171
13 4.342
13 4.615
13 4.759
13 4.946
13 5.182
13 5.444
13 5.695
13 5.9
13 6.238
13 6.628
13 6.933
13 7.005
13 6.842
13 6.675
13 6.554
13 6.244
13 6.1
13 6.05
13 6.171
13 6.576
13 6.627
13 6.897
13 7.101
13 7.2
13 7.458
14 2.018
14 2.052
14 2.076
14 2.09
14 2.162
14 2.209
14 2.238
14 2.309
14 2.358
14 2.407
14 2.491
14 2.562
14 2.627
14 2.646
14 2.717
14 2.76
14 2.783
14 2.807
14 2.883
14 2.954
14 3.046
14 3.078
14 3.089
14 3.133
14 3.196
14 3.201
14 3.272
14 3.363
14 3.384
14 3.434
14 3.465
14 3.545
14 3.576
14 3.967
14 4.139
14 4.23
14 4.429
14 4.628
14 4.876
14 5.018
14 5.407
14 5.524
14 5.762
14 5.903
14 6.121
14 6.107
14 6.017
14 5.818
14 5.505
14 5.234
14 5.313
14 5.653
14 6.056
14 6.131
14 6.401
14 6.613
14 6.752
14 6.958
14 7.112
15 2.044
15 2.131
15 2.191
15 2.233
15 2.293
15 2.312
15 2.363
15 2.383
15 2.435
15 2.439
15 2.522
15 2.544
15 2.576
15 2.623
15 2.649
15 2.671
15 2.72
15 2.801
15 2.846
15 2.936
15 2.974
15 3.02
15 3.037
15 3.101
15 3.17
15 3.245
15 3.323
15 3.393
15 3.461
15 3.487
15 3.538
15 3.586
15 3.69
15 3.729
15 4.007
15 4.214
15 4.437
15 4.575
15 4.746
15 4.991
15 5.388
15 5.679
15 5.938
15 6.168
15 6.219
15 6.039
15 5.856
15 5.757
15 5.616
15 5.576
15 5.848
15 6.077
15 6.379
15 6.86
15 7.303
15 7.605
15 7.933
15 8.022
15 8.026
16 2.022
16 2.041
16 2.086
16 2.148
16 2.18
16 2.271
16 2.304
16 2.365
16 2.39
16 2.437
16 2.453
16 2.533
16 2.587
16 2.593
16 2.641
16 2.703
16 2.796
16 2.83
16 2.903
16 2.955
16 3.015
16 3.086
16 3.149
16 3.213
16 3.286
16 3.317
16 3.34
16 3.414
16 3.447
16 3.512
16 3.567
16 3.604
16 3.918
16 4.15
16 4.375
16 4.547
16 4.704
16 4.809
16 4.994
16 5.127
16 5.257
16 5.375
16 5.49
16 5.553
16 5.153
16 4.921
16 4.618
16 4.496
16 4.626
16 4.851
16 4.945
16 5.191
16 5.594
16 5.808
16 5.978
16 6.45
16 6.715
17 2.019
17 2.041
17 2.111
17 2.2
17 2.236
17 2.316
17 2.365
17 2.433
17 2.509
17 2.542
17 2.573
17 2.606
17 2.638
17 2.662
17 2.716
17 2.797
17 2.839
17 2.907
17 2.955
17 2.973
17 3.007
17 3.041
17 3.087
17 3.149
17 3.208
17 3.279
17 3.347
17 3.378
17 3.418
17 3.484
17 3.502
17 3.543
17 3.771
17 3.896
17 4.15
17 4.386
17 4.635
17 4.86
17 5.119
17 5.324
17 5.525
17 5.832
17 6.127
17 6.404
17 6.451
17 6.471
17 6.173
17 5.899
17 5.627
17 5.469
17 5.509
17 5.675
17 5.976
17 6.165
17 6.544
17 6.965
17 7.422
17 7.769
18 2.001
18 2.008
18 2.055
18 2.07
18 2.127
18 2.187
18 2.261
18 2.308
18 2.344
18 2.358
18 2.393
18 2.446
18 2.505
18 2.558
18 2.612
18 2.67
18 2.69
18 2.705
18 2.722
18 2.777
18 2.822
18 2.902
18 2.928
18 2.981
18 3.04
18 3.103
18 3.13
18 3.167
18 3.196
18 3.264
18 3.35
18 3.402
18 3.588
18 3.867
18 4.202
18 4.351
18 4.456
18 4.792
18 5.063
18 5.155
18 5.389
18 5.511
18 5.771
18 6.162
18 6.35
18 6.191
18 6.021
18 5.924
18 5.71
18 5.602
18 5.776
18 6.266
18 6.637
18 6.982
18 7.264
18 7.647
18 7.734
18 8.044
18 8.266
19 2.028
19 2.091
19 2.139
19 2.172
19 2.259
19 2.356
19 2.407
19 2.472
19 2.537
19 2.608
19 2.689
19 2.765
19 2.81
19 2.864
19 2.928
19 2.969
19 3.003
19 3.041
19 3.103
19 3.113
19 3.16
19 3.227
19 3.268
19 3.361
19 3.421
19 3.478
19 3.555
19 3.604
19 3.689
19 3.745
19 3.824
19 3.879
19 3.94
19 4.199
19 4.235
19 4.332
19 4.652
19 4.867
19 5.261
19 5.563
19 5.978
19 6.298
19 6.62
19 6.815
19 6.876
19 6.464
19 6.396
19 6.075
19 5.947
19 5.923
19 5.964
19 6.203
19 6.314
19 6.534
19 7.0
19 7.461
19 7.707
20 2.007
20 2.075
20 2.121
20 2.157
20 2.227
20 2.265
20 2.331
20 2.357
20 2.417
20 2.444
20 2.46
20 2.483
20 2.514
20 2.582
20 2.619
20 2.656
20 2.694
20 2.741
20 2.79
20 2.818
20 2.846
20 2.903
20 2.973
20 2.999
20 3.072
20 3.122
20 3.183
20 3.254
20 3.303
20 3.347
20 3.378
20 3.624
20 3.862
20 3.96
20 4.176
20 4.331
20 4.521
20 4.747
20 5.02
20 5.213
20 5.593
20 5.655
20 6.04
20 6.092
20 5.907
20 5.862
20 5.538
20 5.363
20 5.068
20 5.43
20 5.678
20 5.85
20 6.105
20 6.331
20 6.568
20 6.843
20 6.918
20 6.978
21 2.027
21 2.092
21 2.097
21 2.19
21 2.246
21 2.285
21 2.308
21 2.336
21 2.397
21 2.433
21 2.486
21 2.533
21 2.56
21 2.59
21 2.622
21 2.698
21 2.781
21 2.817
21 2.888
21 2.961
21 2.971
21 2.993
21 3.038
21 3.068
21 3.095
21 3.126
21 3.161
21 3.193
21 3.245
21 3.322
21 3.355
21 3.433
21 3.484
21 3.642
21 3.964
21 4.255
21 4.581
21 4.734
21 4.989
21 5.203
21 5.486
21 5.752
21 5.995
21 6.14
21 6.239
21 6.18
21 6.023
21 5.753
21 5.667
21 5.382
21 5.621
21 5.833
21 6.286
21 6.635
21 6.706
21 6.946
21 7.199
21 7.457
21 7.661
22 2.022
22 2.066
22 2.079
22 2.094
22 2.146
22 2.182
22 2.221
22 2.297
22 2.381
22 2.402
22 2.43
22 2.479
22 2.532
22 2.58
22 2.62
22 2.644
22 2.691
22 2.722
22 2.748
22 2.83
22 2.889
22 2.963
22 2.988
22 3.045
22 3.073
22 3.091
22 3.14
22 3.222
22 3.283
22 3.311
22 3.346
22 3.421
22 3.676
22 3.788
22 4.003
22 4.382
22 4.681
22 4.809
22 5.03
22 5.241
22 5.421
22 5.688
22 5.9
22 6.194
22 6.082
22 5.864
22 5.526
22 5.381
22 5.33
22 5.577
22 5.768
22 6.012
22 6.383
22 6.657
22 6.713
22 6.984
22 7.266
22 7.339
23 2.047
23 2.099
23 2.143
23 2.192
23 2.21
23 2.237
23 2.284
23 2.327
23 2.402
23 2.449
23 2.526
23 2.603
23 2.641
23 2.717
23 2.768
23 2.831
23 2.852
23 2.931
23 3.002
23 3.019
23 3.078
23 3.084
23 3.129
23 3.18
23 3.239
23 3.286
23 3.319
23 3.352
23 3.431
23 3.493
23 3.569
23 3.602
23 3.749
23 3.895
23 4.119
23 4.403
23 4.597
23 4.721
23 5.027
23 5.27
23 5.56
23 5.759
23 6.107
23 6.163
23 6.261
23 5.896
23 5.713
23 5.479
23 5.208
23 5.479
23 5.741
23 6.023
23 6.048
23 6.158
23 6.47
23 6.657
23 7.09
23 7.147
24 2.011
24 2.065
24 2.11
24 2.192
24 2.231
24 2.294
24 2.336
24 2.352
24 2.357
24 2.397
24 2.453
24 2.519
24 2.572
24 2.599
24 2.63
24 2.709
24 2.741
24 2.766
24 2.789
24 2.839
24 2.863
24 2.915
24 2.995
24 3.056
24 3.117
24 3.155
24 3.246
24 3.337
24 3.363
24 3.412
24 3.482
24 3.497
24 3.693
24 3.898
24 4.111
24 4.411
24 4.624
24 4.835
24 4.949
24 5.026
24 5.355
24 5.599
24 5.841
24 6.162
24 6.52
24 6.746
24 6.947
24 6.611
24 6.259
24 5.909
24 5.63
24 5.411
24 5.712
24 5.87
24 6.257
24 6.463
24 6.788
24 7.13
24 7.413
24 7.801
24 7.866
25 2.041
25 2.062
25 2.113
25 2.138
25 2.209
25 2.272
25 2.336
25 2.404
25 2.456
25 2.47
25 2.543
25 2.581
25 2.662
25 2.713
25 2.734
25 2.754
25 2.813
25 2.846
25 2.908
25 2.928
25 3.003
25 3.027
25 3.072
25 3.107
25 3.171
25 3.209
25 3.255
25 3.297
25 3.332
25 3.407
25 3.483
25 3.736
25 3.926
25 4.267
25 4.566
25 4.648
25 4.861
25 5.218
25 5.472
25 5.681
25 5.882
25 6.016
25 6.434
25 6.578
25 6.54
25 6.43
25 6.154
25 5.757
25 5.496
25 5.862
25 6.041
25 6.136
25 6.28
25 6.577
25 6.892
25 7.056
25 7.354
25 7.375
25 7.404
26 2.035
26 2.092
26 2.116
26 2.182
26 2.208
26 2.268
26 2.345
26 2.402
26 2.453
26 2.512
26 2.569
26 2.59
26 2.62
26 2.687
26 2.707
26 2.792
26 2.809
26 2.871
26 2.893
26 2.904
26 2.968
26 3.023
26 3.09
26 3.127
26 3.165
26 3.205
26 3.27
26 3.331
26 3.343
26 3.393
26 3.446
26 3.707
26 3.911
26 4.195
26 4.452
26 4.816
26 5.007
26 5.208
26 5.337
26 5.502
26 5.776
26 6.018
26 6.212
26 6.498
26 6.248
26 5.853
26 5.588
26 5.228
26 5.32
26 5.463
26 5.748
26 5.968
26 6.314
26 6.714
26 7.022
26 7.417
26 7.51
27 2.022
27 2.041
27 2.075
27 2.094
27 2.124
27 2.202
27 2.238
27 2.313
27 2.386
27 2.43
27 2.467
27 2.552
27 2.608
27 2.668
27 2.742
27 2.797
27 2.873
27 2.914
27 2.985
27 3.044
27 3.096
27 3.143
27 3.216
27 3.262
27 3.295
27 3.376
27 3.421
27 3.509
27 3.521
27 3.554
27 3.621
27 3.993
27 4.325
27 4.53
27 4.797
27 4.891
27 4.923
27 5.046
27 5.444
27 5.709
27 6.042
27 6.364
27 6.491
27 6.325
27 6.165
27 5.817
27 5.546
27 5.415
27 5.44
27 5.708
27 5.906
27 6.262
27 6.527
27 6.797
27 7.031
27 7.531
28 2.035
28 2.105
28 2.126
28 2.202
28 2.29
28 2.36
28 2.396
28 2.412
28 2.461
28 2.483
28 2.501
28 2.572
28 2.623
28 2.715
28 2.769
28 2.843
28 2.881
28 2.908
28 2.967
28 3.03
28 3.094
28 3.139
28 3.234
28 3.3
28 3.368
28 3.419
28 3.462
28 3.51
28 3.592
28 3.666
28 3.726
28 3.769
28 3.991
28 4.307
28 4.409
28 4.771
28 4.944
28 5.337
28 5.369
28 5.507
28 5.807
28 6.024
28 6.237
28 6.505
28 6.64
28 6.598
28 6.483
28 6.233
28 6.066
28 5.748
28 6.202
28 6.469
28 6.723
28 6.891
28 7.083
28 7.245
28 7.556
28 7.813
29 2.001
29 2.071
29 2.097
29 2.181
29 2.241
29 2.301
29 2.362
29 2.414
29 2.46
29 2.513
29 2.537
29 2.588
29 2.655
29 2.683
29 2.772
29 2.839
29 2.847
29 2.888
29 2.954
29 3.033
29 3.098
29 3.129
29 3.183
29 3.222
29 3.268
29 3.306
29 3.376
29 3.436
29 3.48
29 3.566
29 3.619
29 3.666
29 3.718
29 4.034
29 4.247
29 4.605
29 4.752
29 4.971
29 5.169
29 5.505
29 5.814
29 5.908
29 6.102
29 6.159
29 6.338
29 6.525
29 6.785
29 6.528
29 6.174
29 6.086
29 6.01
29 5.695
29 5.94
29 6.287
29 6.56
29 6.768
29 6.883
29 7.151
29 7.546
29 7.786
30 2.015
30 2.031
30 2.092
30 2.146
30 2.186
30 2.243
30 2.338
30 2.411
30 2.493
30 2.548
30 2.607
30 2.68
30 2.769
30 2.838
30 2.875
30 2.953
30 2.963
30 2.99
30 3.045
30 3.11
30 3.202
30 3.264
30 3.295
30 3.36
30 3.385
30 3.444
30 3.482
30 3.52
30 3.592
30 3.661
30 3.73
30 3.775
30 3.896
30 4.107
30 4.327
30 4.564
30 4.936
30 5.147
30 5.467
30 5.63
30 5.864
30 6.239
30 6.379
30 6.535
30 6.889
30 7.045
30 6.863
30 6.58
30 6.192
30 6.007
30 5.86
30 6.016
30 6.218
30 6.442
30 6.51
30 6.699
30 6.948
30 7.326
30 7.559
30 7.735
31 2.024
31 2.094
31 2.142
31 2.179
31 2.196
31 2.225
31 2.277
31 2.356
31 2.373
31 2.452
31 2.473
31 2.502
31 2.529
31 2.581
31 2.642
31 2.692
31 2.75
31 2.793
31 2.816
31 2.876
31 2.916
31 2.972
31 2.984
31 3.036
31 3.094
31 3.16
31 3.229
31 3.316
31 3.349
31 3.384
31 3.449
31 3.621
31 3.954
31 4.258
31 4.658
31 4.907
31 5.113
31 5.331
31 5.587
31 5.951
31 6.296
31 6.519
31 6.834
31 7.052
31 7.292
31 7.321
31 7.253
31 6.886
31 6.656
31 6.577
31 6.388
31 6.499
31 6.533
31 6.892
31 7.127
31 7.44
31 7.705
31 7.914
31 8.155
31 8.224
32 2.01
32 2.088
32 2.116
32 2.167
32 2.201
32 2.232
32 2.303
32 2.358
32 2.41
32 2.451
32 2.497
32 2.553
32 2.568
32 2.626
32 2.7
32 2.76
32 2.813
32 2.845
32 2.866
32 2.938
32 2.985
32 3.029
32 3.071
32 3.131
32 3.189
32 3.239
32 3.283
32 3.304
32 3.335
32 3.376
32 3.404
32 3.646
32 3.897
32 4.099
32 4.195
32 4.222
32 4.493
32 4.724
32 5.034
32 5.103
32 5.313
32 5.677
32 5.91
32 5.957
32 5.888
32 5.752
32 5.646
32 5.352
32 5.176
32 5.484
32 5.656
32 6.038
32 6.112
32 6.497
32 6.599
32 7.016
33 2.017
33 2.078
33 2.169
33 2.197
33 2.255
33 2.339
33 2.347
33 2.407
33 2.437
33 2.502
33 2.582
33 2.616
33 2.667
33 2.721
33 2.738
33 2.779
33 2.834
33 2.882
33 2.922
33 2.993
33 3.009
33 3.056
33 3.084
33 3.154
33 3.203
33 3.228
33 3.278
33 3.333
33 3.347
33 3.372
33 3.496
33 3.73
33 4.054
33 4.445
33 4.623
33 4.743
