year curveMidRes0451
0 2.006
0 2.077
0 2.132
0 2.186
0 2.238
0 2.303
0 2.362
0 2.412
0 2.502
0 2.556
0 2.604
0 2.634
0 2.713
0 2.779
0 2.819
0 2.851
0 2.892
0 2.957
0 3.022
0 3.056
0 3.118
0 3.162
0 3.215
0 3.221
0 3.26
0 3.281
0 3.365
0 3.447
0 3.457
0 3.524
0 3.569
0 3.601
0 3.836
0 4.146
0 4.264
0 4.565
0 4.894
0 5.175
0 5.426
0 5.731
0 5.922
0 5.986
0 6.232
0 6.418
0 6.438
0 6.213
0 5.978
0 5.906
0 5.661
0 5.956
0 6.221
0 6.597
0 6.866
0 7.053
0 7.543
0 7.998
0 8.399
1 2.048
1 2.079
1 2.124
1 2.181
1 2.214
1 2.255
1 2.325
1 2.364
1 2.429
1 2.481
1 2.499
1 2.594
1 2.631
1 2.685
1 2.732
1 2.775
1 2.815
1 2.864
1 2.89
1 2.932
1 3.017
1 3.052
1 3.072
1 3.099
1 3.114
1 3.199
1 3.273
1 3.295
1 3.392
1 3.442
1 3.482
1 3.596
1 3.919
1 4.181
1 4.519
1 4.828
1 4.947
1 5.26
1 5.506
1 5.841
1 6.132
1 6.248
1 6.49
1 6.712
1 6.84
1 7.014
1 6.868
1 6.65
1 6.494
1 6.324
1 6.112
1 6.201
1 6.43
1 6.736
1 6.922
1 6.966
1 7.096
1 7.385
1 7.505
1 7.8
2 2.003
2 2.042
2 2.106
2 2.113
2 2.202
2 2.275
2 2.336
2 2.39
2 2.438
2 2.478
2 2.519
2 2.574
2 2.613
2 2.695
2 2.757
2 2.814
2 2.862
2 2.871
2 2.91
2 2.957
2 3.042
2 3.07
2 3.159
2 3.184
2 3.195
2 3.274
2 3.344
2 3.384
2 3.456
2 3.509
2 3.703
2 4.087
2 4.269
2 4.407
2 4.448
2 4.461
2 4.712
2 4.878
2 5.221
2 5.41
2 5.773
2 5.984
2 6.199
2 6.514
2 6.596
2 6.529
2 6.335
2 6.05
2 5.739
2 5.409
2 5.356
2 5.522
2 5.821
2 6.202
2 6.469
2 6.763
2 7.084
2 7.568
3 2.012
3 2.082
3 2.13
3 2.179
3 2.232
3 2.255
3 2.299
3 2.38
3 2.451
3 2.497
3 2.587
3 2.633
3 2.655
3 2.717
3 2.752
3 2.775
3 2.8
3 2.82
3 2.84
3 2.881
3 2.943
3 2.981
3 3.03
3 3.062
3 3.075
3 3.105
3 3.131
3 3.177
3 3.245
3 3.291
3 3.357
3 3.42
3 3.663
3 3.889
3 4.145
3 4.458
3 4.626
3 4.778
3 4.869
3 4.947
3 5.101
3 5.313
3 5.696
3 5.988
3 6.196
3 6.206
3 6.089
3 5.828
3 5.552
3 5.442
3 5.511
3 5.921
3 6.226
3 6.362
3 6.607
3 6.833
3 7.083
3 7.221
3 7.255
4 2.026
4 2.085
4 2.134
4 2.163
4 2.2
4 2.257
4 2.328
4 2.356
4 2.406
4 2.427
4 2.46
4 2.493
4 2.522
4 2.57
4 2.615
4 2.663
4 2.687
4 2.715
4 2.746
4 2.789
4 2.847
4 2.905
4 2.961
4 3.001
4 3.059
4 3.097
4 3.136
4 3.18
4 3.207
4 3.251
4 3.283
4 3.558
4 3.79
4 4.027
4 4.141
4 4.541
4 4.787
4 4.932
4 5.186
4 5.22
4 5.332
4 5.453
4 5.825
4 6.082
4 6.169
4 5.94
4 5.601
4 5.403
4 5.171
4 4.835
4 5.089
4 5.339
4 5.663
4 5.975
4 6.397
4 6.756
4 6.963
5 2.018
5 2.038
5 2.094
5 2.15
5 2.196
5 2.23
5 2.27
5 2.313
5 2.364
5 2.407
5 2.489
5 2.505
5 2.556
5 2.604
5 2.689
5 2.784
5 2.811
5 2.862
5 2.927
5 2.992
5 3.028
5 3.102
5 3.141
5 3.199
5 3.25
5 3.283
5 3.316
5 3.345
5 3.414
5 3.486
5 3.558
5 3.626
5 3.783
5 4.124
5 4.184
5 4.53
5 4.758
5 4.974
5 5.306
5 5.397
5 5.683
5 5.822
5 5.965
5 6.21
5 6.359
5 6.391
5 6.115
5 6.011
5 5.633
5 5.466
5 5.297
5 5.565
5 5.682
5 5.758
5 6.052
5 6.243
5 6.414
5 6.621
5 6.709
