year curveMidRes0231
0 2.042
0 2.111
0 2.171
0 2.219
0 2.254
0 2.323
0 2.41
0 2.443
0 2.505
0 2.524
0 2.552
0 2.636
0 2.688
0 2.736
0 2.77
0 2.814
0 2.881
0 2.94
0 2.964
0 3.057
0 3.109
0 3.168
0 3.243
0 3.299
0 3.332
0 3.411
0 3.476
0 3.565
0 3.614
0 3.678
0 3.749
0 3.902
0 4.156
0 4.236
0 4.442
0 4.557
0 4.965
0 5.327
0 5.576
0 5.86
0 6.062
0 6.288
0 6.581
0 6.881
0 6.614
0 6.471
0 6.24
0 6.097
0 6.068
0 6.46
0 6.517
0 6.703
0 6.818
0 7.25
0 7.283
0 7.537
1 2.022
1 2.051
1 2.082
1 2.104
1 2.125
1 2.2
1 2.215
1 2.292
1 2.335
1 2.402
1 2.452
1 2.487
1 2.501
1 2.536
1 2.589
1 2.662
1 2.684
1 2.723
1 2.769
1 2.787
1 2.872
1 2.895
1 2.938
1 2.983
1 3.039
1 3.105
1 3.192
1 3.242
1 3.269
1 3.349
1 3.363
1 3.505
1 3.798
1 4.148
1 4.465
1 4.597
1 4.82
1 4.962
1 5.275
1 5.504
1 5.664
1 5.769
1 5.95
1 6.149
1 6.337
1 5.967
1 5.85
1 5.671
1 5.284
1 5.164
1 5.24
1 5.517
1 5.554
1 5.695
1 6.053
1 6.368
1 6.469
1 6.709
2 2.027
2 2.06
2 2.105
2 2.126
2 2.168
2 2.221
2 2.263
2 2.292
2 2.326
2 2.369
2 2.414
2 2.457
2 2.519
2 2.544
2 2.629
2 2.679
2 2.681
2 2.721
2 2.811
2 2.848
2 2.923
2 2.966
2 3.003
2 3.067
2 3.152
2 3.178
2 3.244
2 3.333
2 3.359
2 3.376
2 3.42
2 3.474
2 3.56
2 3.819
2 4.083
2 4.254
2 4.565
2 4.77
2 4.903
2 5.328
2 5.563
2 5.743
2 5.981
2 6.04
2 6.075
2 5.944
2 5.708
2 5.491
2 5.166
2 4.916
2 5.279
2 5.524
2 5.711
2 6.039
2 6.229
2 6.437
2 6.784
2 7.045
2 7.084
3 2.023
3 2.095
3 2.165
3 2.205
3 2.243
3 2.272
3 2.314
3 2.336
3 2.388
3 2.437
3 2.517
3 2.592
3 2.654
3 2.666
3 2.749
3 2.776
3 2.797
3 2.819
3 2.856
3 2.954
3 2.974
3 3.025
3 3.09
3 3.151
3 3.223
3 3.263
3 3.299
3 3.367
3 3.434
3 3.454
3 3.535
3 3.566
3 3.927
3 4.163
3 4.462
3 4.87
3 5.033
3 5.226
3 5.633
3 5.928
3 6.142
3 6.256
3 6.405
3 6.628
3 6.821
3 7.047
3 7.033
3 6.836
3 6.727
3 6.541
3 6.448
3 6.232
3 6.553
3 6.743
3 7.142
3 7.388
3 7.629
3 8.112
3 8.337
3 8.639
3 8.702
4 2.029
4 2.069
4 2.121
4 2.198
4 2.276
4 2.323
4 2.402
4 2.471
4 2.521
4 2.591
4 2.648
4 2.723
4 2.775
4 2.854
4 2.891
4 2.946
4 3.002
4 3.006
4 3.069
4 3.115
4 3.182
4 3.245
4 3.307
4 3.338
4 3.373
4 3.401
4 3.45
4 3.512
4 3.544
4 3.579
4 3.753
4 4.058
4 4.419
4 4.73
4 4.859
4 5.002
4 5.281
4 5.542
4 5.627
4 5.668
4 5.967
4 6.085
4 6.363
4 6.446
4 6.156
4 5.896
4 5.587
4 5.49
4 5.725
4 6.155
4 6.38
4 6.558
4 6.885
4 7.214
4 7.52
4 7.838
5 2.043
5 2.109
5 2.173
5 2.23
5 2.3
5 2.369
5 2.441
5 2.479
5 2.53
5 2.59
5 2.666
5 2.721
5 2.758
5 2.815
5 2.868
5 2.938
5 2.969
5 3.019
5 3.079
5 3.153
5 3.205
5 3.251
5 3.306
5 3.391
5 3.425
5 3.463
5 3.523
5 3.565
5 3.651
5 3.701
5 3.745
5 3.964
5 4.063
5 4.226
5 4.539
5 4.939
5 5.222
5 5.622
5 5.724
5 5.911
5 6.261
5 6.593
5 6.93
5 7.256
5 7.05
5 6.989
5 6.602
5 6.255
5 6.015
5 6.355
5 6.702
5 6.821
5 6.964
5 7.267
5 7.647
5 7.946
5 8.187
5 8.275
6 2.042
6 2.112
6 2.152
6 2.222
6 2.303
6 2.346
6 2.375
6 2.408
6 2.457
6 2.501
6 2.525
6 2.541
6 2.633
6 2.68
6 2.734
6 2.796
6 2.827
6 2.892
6 2.942
6 2.98
6 3.017
6 3.053
6 3.105
6 3.142
6 3.19
6 3.214
6 3.277
6 3.375
6 3.446
6 3.498
6 3.565
6 3.765
6 3.999
6 4.137
6 4.355
6 4.412
6 4.49
6 4.676
6 4.771
6 5.047
6 5.221
6 5.462
6 5.715
6 5.817
6 5.433
6 5.149
6 5.008
6 4.691
6 4.623
6 4.959
6 5.143
6 5.534
6 5.612
6 5.865
6 6.269
6 6.624
6 7.048
7 2.003
7 2.046
7 2.119
7 2.173
7 2.224
7 2.29
7 2.335
7 2.412
7 2.423
7 2.46
7 2.505
7 2.571
7 2.64
7 2.661
7 2.739
7 2.766
7 2.825
7 2.86
7 2.904
7 2.928
7 3.01
7 3.065
7 3.094
7 3.126
7 3.192
7 3.23
7 3.256
7 3.307
7 3.394
7 3.48
7 3.549
7 3.573
7 3.827
7 4.029
7 4.234
7 4.598
7 4.651
7 4.816
7 5.028
7 5.061
7 5.393
7 5.657
7 5.871
7 6.272
7 6.561
7 6.642
7 6.284
7 5.964
7 5.715
7 5.456
7 5.591
7 5.77
7 6.213
7 6.442
7 6.825
7 7.275
7 7.528
7 7.739
8 2.048
8 2.092
8 2.135
8 2.194
8 2.245
8 2.284
8 2.321
8 2.36
8 2.392
8 2.439
8 2.454
8 2.523
8 2.555
8 2.602
8 2.608
8 2.658
8 2.735
8 2.781
8 2.808
8 2.834
8 2.911
8 2.953
8 2.99
8 3.058
8 3.113
8 3.169
8 3.215
8 3.287
8 3.331
8 3.366
8 3.391
8 3.56
8 3.763
8 4.056
8 4.466
8 4.829
8 4.991
8 5.304
8 5.54
8 5.771
8 6.083
8 6.232
8 6.451
8 6.793
8 7.008
8 7.026
8 6.662
8 6.599
8 6.247
8 5.856
8 5.627
8 5.968
8 6.158
8 6.347
8 6.583
8 7.033
8 7.32
8 7.376
9 2.011
9 2.066
9 2.146
9 2.184
9 2.237
9 2.254
9 2.278
9 2.36
9 2.4
9 2.47
9 2.49
9 2.565
9 2.608
9 2.668
9 2.696
9 2.747
9 2.774
9 2.827
9 2.857
9 2.933
9 2.998
9 3.031
9 3.088
9 3.143
9 3.196
9 3.219
9 3.267
9 3.308
9 3.325
9 3.346
9 3.363
9 3.484
9 3.89
9 3.985
9 4.236
9 4.534
9 4.725
9 5.005
9 5.287
9 5.631
9 5.798
9 5.971
9 6.313
9 6.51
9 6.53
9 6.463
9 6.292
9 6.0
9 5.719
9 5.595
9 5.82
9 6.028
9 6.252
9 6.507
9 6.555
9 6.699
9 6.912
9 7.091
9 7.11
10 2.041
10 2.126
10 2.185
10 2.226
10 2.292
10 2.308
10 2.379
10 2.441
10 2.531
10 2.619
10 2.642
10 2.689
10 2.766
10 2.818
10 2.844
10 2.884
10 2.906
10 2.952
10 3.039
10 3.118
10 3.162
10 3.23
10 3.296
10 3.356
10 3.397
10 3.45
10 3.515
10 3.565
10 3.613
10 3.68
10 3.723
10 3.782
10 4.022
10 4.292
10 4.463
10 4.792
10 5.103
10 5.254
10 5.443
10 5.581
10 5.89
10 6.263
10 6.398
10 6.509
10 6.877
10 6.953
10 7.019
10 6.964
10 6.557
10 6.358
10 6.23
10 5.969
10 6.482
10 6.594
10 6.921
10 7.134
10 7.456
10 7.85
