year curveMidRes0351
0 2.026
0 2.049
0 2.068
0 2.095
0 2.142
0 2.171
0 2.234
0 2.287
0 2.315
0 2.368
0 2.403
0 2.446
0 2.472
0 2.52
0 2.586
0 2.603
0 2.635
0 2.678
0 2.713
0 2.725
0 2.773
0 2.814
0 2.838
0 2.898
0 2.98
0 3.028
0 3.08
0 3.116
0 3.154
0 3.204
0 3.266
0 3.519
0 3.738
0 4.02
0 4.181
0 4.573
0 4.696
0 5.003
0 5.205
0 5.333
0 5.426
0 5.688
0 6.111
0 6.173
0 6.156
0 5.946
0 5.556
0 5.42
0 5.503
0 5.877
0 6.299
0 6.641
0 7.144
0 7.403
0 7.525
0 7.727
0 7.924
0 7.996
1 2.021
1 2.034
1 2.106
1 2.121
1 2.129
1 2.156
1 2.228
1 2.283
1 2.327
1 2.378
1 2.418
1 2.455
1 2.512
1 2.527
1 2.563
1 2.63
1 2.671
1 2.741
1 2.772
1 2.815
1 2.89
1 2.945
1 2.962
1 3.05
1 3.077
1 3.158
1 3.203
1 3.257
1 3.284
1 3.327
1 3.401
1 3.55
1 3.725
1 3.89
1 4.062
1 4.251
1 4.468
1 4.667
1 4.862
1 5.209
1 5.537
1 5.811
1 5.956
1 6.096
1 6.0
1 5.697
1 5.639
1 5.447
1 5.217
1 5.528
1 6.004
1 6.139
1 6.315
1 6.733
1 7.093
1 7.203
1 7.494
2 2.043
2 2.066
2 2.132
2 2.145
2 2.22
2 2.274
2 2.308
2 2.356
2 2.404
2 2.473
2 2.543
2 2.601
2 2.663
2 2.731
2 2.796
2 2.856
2 2.922
2 2.991
2 3.035
2 3.046
2 3.081
2 3.101
2 3.165
2 3.207
2 3.287
2 3.349
2 3.438
2 3.461
2 3.497
2 3.561
2 3.751
2 3.978
2 4.175
2 4.229
2 4.636
2 4.869
2 5.057
2 5.325
2 5.594
2 5.908
2 6.116
2 6.242
2 6.266
2 6.427
2 6.599
2 6.505
2 6.235
2 6.016
2 5.851
2 5.643
2 5.779
2 6.167
2 6.545
2 6.848
2 7.058
2 7.336
2 7.589
2 8.078
3 2.034
3 2.093
3 2.096
3 2.152
3 2.211
3 2.239
3 2.315
3 2.364
3 2.396
3 2.465
3 2.534
3 2.59
3 2.649
3 2.695
3 2.76
3 2.784
3 2.841
3 2.88
3 2.902
3 2.959
3 2.977
3 3.013
3 3.075
3 3.136
3 3.194
3 3.238
3 3.302
3 3.33
3 3.396
3 3.434
3 3.477
3 3.494
3 3.513
3 3.748
3 3.98
3 4.053
3 4.441
3 4.64
3 4.836
3 5.09
3 5.175
3 5.53
3 5.754
3 6.09
3 6.34
3 6.322
3 6.118
3 5.923
3 5.648
3 5.464
3 5.537
3 5.771
3 6.188
3 6.484
3 6.782
3 6.926
3 7.045
3 7.378
3 7.391
4 2.02
4 2.088
4 2.114
4 2.167
4 2.227
4 2.298
4 2.325
4 2.391
4 2.401
4 2.452
4 2.492
4 2.508
4 2.56
4 2.614
4 2.665
4 2.734
4 2.807
4 2.871
4 2.902
4 2.97
4 3.045
4 3.096
4 3.17
4 3.175
4 3.23
4 3.252
4 3.302
4 3.36
4 3.411
4 3.464
4 3.534
4 3.64
4 3.819
4 3.996
4 4.249
4 4.638
4 4.9
4 5.198
4 5.271
4 5.413
4 5.607
4 5.892
4 6.071
4 6.186
4 6.061
4 5.761
4 5.372
4 5.183
4 5.079
4 5.357
4 5.698
4 5.74
4 5.961
4 6.338
4 6.75
4 7.127
5 2.004
5 2.034
5 2.06
5 2.07
5 2.1
5 2.136
5 2.184
5 2.238
5 2.281
5 2.299
5 2.347
5 2.404
5 2.483
5 2.537
5 2.571
5 2.624
5 2.664
5 2.716
5 2.75
5 2.794
5 2.837
5 2.888
5 2.937
5 2.972
5 3.049
5 3.106
5 3.167
5 3.181
5 3.227
5 3.249
5 3.316
5 3.355
5 3.735
5 3.972
5 4.324
5 4.694
5 5.013
5 5.122
5 5.316
5 5.453
5 5.582
5 5.809
5 6.001
5 6.055
5 5.889
5 5.542
5 5.226
5 4.997
5 5.074
5 5.419
5 5.922
5 6.282
5 6.642
5 7.15
5 7.595
5 7.763
6 2.04
6 2.112
6 2.196
6 2.252
6 2.315
6 2.339
6 2.376
6 2.41
6 2.454
