year curveMidRes0431
0 2.036
0 2.115
0 2.128
0 2.207
0 2.239
0 2.291
0 2.301
0 2.357
0 2.405
0 2.451
0 2.487
0 2.509
0 2.561
0 2.584
0 2.643
0 2.647
0 2.704
0 2.743
0 2.789
0 2.882
0 2.887
0 2.936
0 3.011
0 3.084
0 3.124
0 3.183
0 3.241
0 3.315
0 3.402
0 3.482
0 3.535
0 3.801
0 4.022
0 4.128
0 4.22
0 4.339
0 4.531
0 4.856
0 5.221
0 5.465
0 5.835
0 5.914
0 6.165
0 6.369
0 6.673
0 6.749
0 6.725
0 6.592
0 6.339
0 6.113
0 5.856
0 5.794
0 6.005
0 6.271
0 6.537
0 6.973
0 7.303
0 7.555
0 7.864
1 2.029
1 2.081
1 2.089
1 2.159
1 2.228
1 2.28
1 2.329
1 2.361
1 2.376
1 2.443
1 2.496
1 2.522
1 2.547
1 2.576
1 2.647
1 2.687
1 2.728
1 2.777
1 2.815
1 2.872
1 2.893
1 2.924
1 3.003
1 3.093
1 3.144
1 3.21
1 3.247
1 3.284
1 3.356
1 3.405
1 3.453
1 3.71
1 4.035
1 4.207
1 4.498
1 4.852
1 4.931
1 5.014
1 5.238
1 5.277
1 5.638
1 6.067
1 6.358
1 6.246
1 6.09
1 5.793
1 5.523
1 5.43
1 5.778
1 6.148
1 6.502
1 6.701
1 6.945
1 7.052
1 7.31
1 7.358
2 2.011
2 2.037
2 2.108
2 2.185
2 2.214
2 2.284
2 2.346
2 2.418
2 2.446
2 2.486
2 2.555
2 2.598
2 2.661
2 2.721
2 2.788
2 2.844
2 2.9
2 2.975
2 3.05
2 3.13
2 3.215
2 3.289
2 3.325
2 3.381
2 3.463
2 3.503
2 3.512
2 3.529
2 3.535
2 3.576
2 3.7
2 4.057
2 4.285
2 4.54
2 4.846
2 5.167
2 5.386
2 5.779
2 5.95
2 6.05
2 6.155
2 6.271
2 6.376
2 6.202
2 6.074
2 6.014
2 5.769
2 5.363
2 5.699
2 6.135
2 6.459
2 6.64
2 6.762
2 6.905
2 7.178
2 7.308
3 2.023
3 2.053
3 2.117
3 2.151
3 2.168
3 2.249
3 2.264
3 2.356
3 2.399
3 2.456
3 2.523
3 2.573
3 2.618
3 2.693
3 2.744
3 2.823
3 2.838
3 2.916
3 2.984
3 3.044
3 3.112
3 3.182
3 3.227
3 3.282
3 3.321
3 3.38
3 3.414
3 3.485
3 3.541
3 3.606
3 3.661
3 3.733
3 3.774
3 4.014
3 4.338
3 4.656
3 4.875
3 5.221
3 5.316
3 5.459
3 5.545
3 5.89
3 6.169
3 6.371
3 6.653
3 6.851
3 6.686
3 6.542
3 6.233
3 5.982
3 6.035
3 6.481
3 6.822
3 7.046
3 7.305
3 7.63
3 7.745
3 8.114
3 8.151
4 2.01
4 2.014
4 2.071
4 2.151
4 2.204
4 2.216
4 2.26
4 2.303
4 2.335
4 2.389
4 2.444
4 2.493
4 2.521
4 2.533
4 2.58
4 2.594
4 2.629
4 2.639
4 2.681
4 2.719
4 2.761
4 2.775
4 2.802
4 2.816
4 2.891
4 2.916
4 2.948
4 2.99
4 3.027
4 3.057
4 3.107
4 3.142
4 3.346
4 3.538
4 3.649
4 3.946
4 3.984
4 4.161
4 4.256
4 4.406
4 4.522
4 4.802
4 5.02
4 5.225
4 5.291
4 5.284
4 4.937
4 4.701
4 4.677
4 4.52
4 4.517
4 4.668
4 4.902
4 4.974
4 5.122
4 5.408
4 5.756
4 5.842
4 6.253
5 2.039
5 2.118
5 2.166
5 2.22
5 2.288
5 2.349
5 2.411
5 2.424
5 2.469
5 2.522
5 2.591
5 2.636
5 2.686
5 2.758
5 2.821
5 2.896
5 2.948
5 3.008
5 3.086
5 3.182
5 3.198
5 3.249
5 3.293
5 3.335
5 3.383
5 3.418
5 3.459
5 3.483
5 3.568
5 3.593
5 3.606
5 3.654
5 3.717
5 4.137
5 4.303
5 4.441
5 4.724
5 4.93
5 5.034
5 5.309
5 5.624
5 5.821
5 6.072
5 6.341
5 6.536
5 6.709
5 6.618
5 6.199
5 6.001
5 5.672
5 5.563
5 5.925
5 6.041
5 6.47
5 6.534
5 6.962
5 7.205
5 7.308
5 7.341
6 2.011
6 2.092
6 2.107
6 2.146
6 2.19
6 2.239
6 2.293
6 2.33
6 2.362
6 2.409
6 2.474
6 2.531
6 2.616
6 2.705
6 2.765
6 2.832
6 2.877
6 2.93
6 3.005
6 3.074
6 3.119
6 3.166
6 3.215
6 3.266
6 3.308
6 3.328
6 3.394
6 3.447
6 3.528
6 3.587
6 3.623
6 3.744
6 3.993
6 4.258
6 4.591
6 4.799
6 4.98
6 5.26
6 5.324
6 5.492
6 5.583
6 5.771
6 5.959
6 6.028
6 5.766
6 5.531
6 5.317
6 5.109
6 5.358
6 5.718
6 5.846
6 6.288
6 6.524
6 6.995
6 7.318
6 7.582
7 2.022
7 2.075
7 2.138
7 2.178
7 2.233
7 2.305
7 2.356
7 2.412
7 2.471
7 2.494
7 2.582
7 2.617
7 2.687
