year curveMidRes0461
0 2.02
0 2.051
0 2.108
0 2.186
0 2.256
0 2.315
0 2.357
0 2.399
0 2.464
0 2.533
0 2.573
0 2.588
0 2.628
0 2.663
0 2.715
0 2.783
0 2.842
0 2.878
0 2.954
0 2.984
0 3.039
0 3.08
0 3.134
0 3.212
0 3.276
0 3.354
0 3.365
0 3.393
0 3.455
0 3.505
0 3.565
0 3.698
0 3.907
0 4.164
0 4.465
0 4.633
0 4.695
0 4.946
0 5.119
0 5.299
0 5.417
0 5.491
0 5.687
0 5.952
0 5.725
0 5.595
0 5.518
0 5.305
0 5.246
0 5.652
0 5.738
0 6.036
0 6.062
0 6.328
0 6.457
0 6.617
1 2.016
1 2.07
1 2.127
1 2.159
1 2.205
1 2.257
1 2.318
1 2.386
1 2.398
1 2.438
1 2.498
1 2.548
1 2.606
1 2.654
1 2.704
1 2.758
1 2.782
1 2.804
1 2.885
1 2.938
1 2.98
1 3.041
1 3.07
1 3.124
1 3.162
1 3.242
1 3.299
1 3.312
1 3.358
1 3.381
1 3.446
1 3.877
1 4.046
1 4.294
1 4.552
1 4.717
1 5.098
1 5.157
1 5.387
1 5.713
1 6.034
1 6.292
1 6.575
1 6.692
1 6.343
1 6.125
1 5.915
1 5.81
1 5.814
1 6.1
1 6.37
1 6.626
1 6.78
1 7.023
1 7.25
1 7.476
1 7.589
2 2.018
2 2.026
2 2.037
2 2.09
2 2.163
2 2.212
2 2.27
2 2.315
2 2.354
2 2.409
2 2.457
2 2.485
2 2.525
2 2.592
2 2.637
2 2.679
2 2.764
2 2.853
2 2.875
2 2.961
2 3.023
2 3.053
2 3.108
2 3.185
2 3.236
2 3.304
2 3.36
2 3.433
2 3.48
2 3.522
2 3.574
2 3.608
2 3.613
2 3.886
2 4.185
2 4.296
2 4.448
2 4.652
2 4.935
2 5.176
2 5.32
2 5.528
2 5.823
2 6.164
2 6.189
2 6.312
2 6.53
2 6.455
2 6.382
2 6.275
2 5.951
2 5.894
2 6.165
2 6.555
2 6.871
2 7.077
2 7.105
2 7.486
2 7.752
2 7.923
2 7.994
3 2.024
3 2.085
3 2.122
3 2.163
3 2.246
3 2.32
3 2.346
3 2.4
3 2.481
3 2.53
3 2.567
3 2.603
3 2.651
3 2.721
3 2.796
3 2.829
3 2.866
3 2.88
3 2.924
3 2.977
3 3.015
3 3.071
3 3.104
3 3.171
3 3.233
3 3.304
3 3.342
3 3.366
3 3.415
3 3.442
3 3.466
3 3.516
3 3.79
3 3.995
3 4.326
3 4.467
3 4.524
3 4.792
3 4.941
3 5.29
3 5.501
3 5.788
3 6.02
3 5.969
3 5.773
3 5.595
3 5.48
3 5.414
3 5.81
3 6.061
3 6.246
3 6.474
3 6.875
3 7.088
3 7.412
3 7.573
4 2.041
4 2.093
4 2.123
4 2.196
4 2.233
4 2.325
4 2.366
4 2.386
4 2.443
4 2.491
4 2.53
4 2.594
4 2.635
4 2.662
4 2.68
4 2.757
4 2.802
4 2.89
4 2.914
4 2.956
4 2.992
4 3.081
4 3.116
4 3.183
4 3.231
4 3.299
4 3.361
4 3.397
4 3.425
4 3.493
4 3.721
4 3.912
4 4.105
4 4.394
4 4.615
4 4.919
4 5.062
4 5.197
4 5.272
4 5.363
4 5.705
4 6.108
4 6.38
4 6.628
4 6.63
4 6.414
4 6.221
4 5.982
4 5.808
4 5.809
4 6.044
4 6.45
4 6.748
4 7.049
4 7.349
4 7.563
4 7.915
4 7.946
5 2.036
5 2.108
5 2.124
5 2.191
5 2.243
5 2.304
5 2.375
5 2.43
5 2.466
5 2.497
5 2.54
5 2.559
5 2.614
